policy,risk_tolerance,uncertainty_aversion,price_of_robustness,price_of_robustness_pct,expected_return_net_point,worst_case_loss,worst_case_pd,point_pd,n_funded,solver_status
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
nonrobust,0.12,0.0,0.0,0.0,75718.39865242506,54000.000000054,0.12,0.02048646787159432,146,TerminationCondition.optimal
robust,0.12,0.0,0.0,0.0,75718.39865242506,54000.000000054,0.12,0.02048646787159432,146,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-72726.2019496524,-96.048256755312,148444.60060207747,224341.2768860609,0.4985361708574146,0.10007704363908346,264,TerminationCondition.optimal
robust,0.12,0.0,-62444.106470828236,-82.46886830853974,138162.5051232533,187315.79173392657,0.416257314963865,0.08708252055957055,233,TerminationCondition.optimal
robust,0.12,0.0,-53953.16045022287,-71.25502045701589,129671.55910264794,164728.5435922828,0.36606343020470683,0.07657704172858115,219,TerminationCondition.optimal
robust,0.12,0.0,-46992.46512006683,-62.06214863993451,122710.8637724919,147611.8458123587,0.3280263240271357,0.06799341899321609,204,TerminationCondition.optimal
robust,0.12,0.0,-41178.05115620443,-54.38315110793983,116896.44980862949,133765.35790931253,0.29725635090928615,0.06091454969690462,201,TerminationCondition.optimal
robust,0.12,0.0,-31475.158042330484,-41.568705363668876,107193.55669475555,112352.36185081229,0.24967191522377766,0.05017666103335049,176,TerminationCondition.optimal
robust,0.12,0.0,-20512.46192567068,-27.090459241695562,96230.86057809574,90563.67547285855,0.20125261216170665,0.038747387838293366,167,TerminationCondition.optimal
robust,0.12,0.0,-72726.2019496524,-96.048256755312,148444.60060207747,224341.2768860609,0.4985361708574146,0.10007704363908346,264,TerminationCondition.optimal
robust,0.12,0.0,-62444.106470828236,-82.46886830853974,138162.5051232533,187315.79173392657,0.416257314963865,0.08708252055957055,233,TerminationCondition.optimal
robust,0.12,0.0,-53953.16045022287,-71.25502045701589,129671.55910264794,164728.5435922828,0.36606343020470683,0.07657704172858115,219,TerminationCondition.optimal
robust,0.12,0.0,-46992.46512006683,-62.06214863993451,122710.8637724919,147611.8458123587,0.3280263240271357,0.06799341899321609,204,TerminationCondition.optimal
robust,0.12,0.0,-41178.05115620443,-54.38315110793983,116896.44980862949,133765.35790931253,0.29725635090928615,0.06091454969690462,201,TerminationCondition.optimal
robust,0.12,0.0,-31475.158042330484,-41.568705363668876,107193.55669475555,112352.36185081229,0.24967191522377766,0.05017666103335049,176,TerminationCondition.optimal
robust,0.12,0.0,-20512.46192567068,-27.090459241695562,96230.86057809574,90563.67547285855,0.20125261216170665,0.038747387838293366,167,TerminationCondition.optimal
robust,0.12,0.0,-72726.2019496524,-96.048256755312,148444.60060207747,224341.2768860609,0.4985361708574146,0.10007704363908346,264,TerminationCondition.optimal
robust,0.12,0.0,-62444.106470828236,-82.46886830853974,138162.5051232533,187315.79173392657,0.416257314963865,0.08708252055957055,233,TerminationCondition.optimal
robust,0.12,0.0,-53953.16045022287,-71.25502045701589,129671.55910264794,164728.5435922828,0.36606343020470683,0.07657704172858115,219,TerminationCondition.optimal
robust,0.12,0.0,-46992.46512006683,-62.06214863993451,122710.8637724919,147611.8458123587,0.3280263240271357,0.06799341899321609,204,TerminationCondition.optimal
robust,0.12,0.0,-41178.05115620443,-54.38315110793983,116896.44980862949,133765.35790931253,0.29725635090928615,0.06091454969690462,201,TerminationCondition.optimal
robust,0.12,0.0,-31475.158042330484,-41.568705363668876,107193.55669475555,112352.36185081229,0.24967191522377766,0.05017666103335049,176,TerminationCondition.optimal
robust,0.12,0.0,-20512.46192567068,-27.090459241695562,96230.86057809574,90563.67547285855,0.20125261216170665,0.038747387838293366,167,TerminationCondition.optimal
robust,0.12,0.0,-72726.2019496524,-96.048256755312,148444.60060207747,224341.2768860609,0.4985361708574146,0.10007704363908346,264,TerminationCondition.optimal
robust,0.12,0.0,-62444.106470828236,-82.46886830853974,138162.5051232533,187315.79173392657,0.416257314963865,0.08708252055957055,233,TerminationCondition.optimal
robust,0.12,0.0,-53953.16045022287,-71.25502045701589,129671.55910264794,164728.5435922828,0.36606343020470683,0.07657704172858115,219,TerminationCondition.optimal
robust,0.12,0.0,-46992.46512006683,-62.06214863993451,122710.8637724919,147611.8458123587,0.3280263240271357,0.06799341899321609,204,TerminationCondition.optimal
robust,0.12,0.0,-41178.05115620443,-54.38315110793983,116896.44980862949,133765.35790931253,0.29725635090928615,0.06091454969690462,201,TerminationCondition.optimal
robust,0.12,0.0,-31475.158042330484,-41.568705363668876,107193.55669475555,112352.36185081229,0.24967191522377766,0.05017666103335049,176,TerminationCondition.optimal
robust,0.12,0.0,-20512.46192567068,-27.090459241695562,96230.86057809574,90563.67547285855,0.20125261216170665,0.038747387838293366,167,TerminationCondition.optimal
robust,0.12,0.0,-72726.2019496524,-96.048256755312,148444.60060207747,224341.2768860609,0.4985361708574146,0.10007704363908346,264,TerminationCondition.optimal
robust,0.12,0.0,-62444.106470828236,-82.46886830853974,138162.5051232533,187315.79173392657,0.416257314963865,0.08708252055957055,233,TerminationCondition.optimal
robust,0.12,0.0,-53953.16045022287,-71.25502045701589,129671.55910264794,164728.5435922828,0.36606343020470683,0.07657704172858115,219,TerminationCondition.optimal
robust,0.12,0.0,-46992.46512006683,-62.06214863993451,122710.8637724919,147611.8458123587,0.3280263240271357,0.06799341899321609,204,TerminationCondition.optimal
robust,0.12,0.0,-41178.05115620443,-54.38315110793983,116896.44980862949,133765.35790931253,0.29725635090928615,0.06091454969690462,201,TerminationCondition.optimal
robust,0.12,0.0,-31475.158042330484,-41.568705363668876,107193.55669475555,112352.36185081229,0.24967191522377766,0.05017666103335049,176,TerminationCondition.optimal
robust,0.12,0.0,-20512.46192567068,-27.090459241695562,96230.86057809574,90563.67547285855,0.20125261216170665,0.038747387838293366,167,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86065.37741951074,-113.66507869962415,161783.7760719358,276083.0587826429,0.6135179084052594,0.11970363416102514,284,TerminationCondition.optimal
robust,0.12,0.0,-85890.61170733956,-113.4342685989363,161609.01035976462,275875.18373947946,0.6130559638648969,0.11940726832205029,284,TerminationCondition.optimal
robust,0.12,0.0,-85820.36175981144,-113.34149068923742,161538.7604122365,276591.72211915895,0.6146482713752941,0.12,285,TerminationCondition.optimal
robust,0.12,0.0,-85820.36175981144,-113.34149068923742,161538.7604122365,276591.72211915895,0.6146482713752941,0.12,285,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-86239.44879177192,-113.89497179741394,161957.847444197,276344.0670667142,0.6140979268143064,0.12,286,TerminationCondition.optimal
robust,0.12,0.0,-73143.89436645099,-96.59989601898744,148862.29301887605,225176.56987058997,0.5003923774896996,0.10073249676283257,264,TerminationCondition.optimal
robust,0.12,0.0,-63299.782256525534,-83.5989447508769,139018.1809089506,189273.11539457412,0.42060692309863307,0.08964589905304375,224,TerminationCondition.optimal
robust,0.12,0.0,-49865.238507992704,-65.85617154455906,125583.63716041777,159440.77763137294,0.35431283918047446,0.08029237008053713,194,TerminationCondition.optimal
robust,0.12,0.0,-73726.75880153233,-97.36967515516436,149445.1574539574,226862.10504409036,0.5041380112085856,0.10193788349876547,266,TerminationCondition.optimal
robust,0.12,0.0,-64419.20575267312,-85.07734830411549,140137.6044050982,194627.17816310294,0.4325048403620184,0.09298232466269599,220,TerminationCondition.optimal
robust,0.12,0.0,-52761.49230809079,-69.68120462978672,128479.89096051586,175379.9486269832,0.3897332191706841,0.09027062711484085,197,TerminationCondition.optimal
robust,0.12,0.5,35.14495926105883,0.046415349355079204,75683.253693164,54000.000000054,0.12000000000000001,0.020743269044914046,147,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-69572.2349820653,-91.88286627733412,145290.63363449037,202266.85703299625,0.44948190451731995,0.10265884713066738,219,TerminationCondition.optimal
robust,0.12,0.5,-60567.399708623096,-79.99033363852496,136285.79836104816,179448.24820240948,0.39877388489384447,0.08902512390068396,215,TerminationCondition.optimal
robust,0.12,0.5,-52406.31889606948,-69.21213315133802,128124.71754849455,159878.1177040032,0.35528470600854073,0.07847916952790458,201,TerminationCondition.optimal
robust,0.12,0.5,-45698.37864846471,-60.3530706686407,121416.77730088978,144220.1603793282,0.3204892452870755,0.06987768867823112,194,TerminationCondition.optimal
robust,0.12,0.5,-40521.83708959186,-53.51650036217306,116240.23574201693,131972.6418063753,0.29327253734720743,0.06224248755093087,190,TerminationCondition.optimal
robust,0.12,0.5,-31291.775335038008,-41.32651494422822,107010.17398746307,111827.87152034345,0.24850638115607032,0.05080425630057754,172,TerminationCondition.optimal
robust,0.12,0.5,-20332.664134023158,-26.853003359314215,96051.06278644822,90225.1091001664,0.20050024244461373,0.03949975755538626,163,TerminationCondition.optimal
robust,0.12,0.5,-69572.2349820653,-91.88286627733412,145290.63363449037,202266.85703299625,0.44948190451731995,0.10265884713066738,219,TerminationCondition.optimal
robust,0.12,0.5,-60567.399708623096,-79.99033363852496,136285.79836104816,179448.24820240948,0.39877388489384447,0.08902512390068396,215,TerminationCondition.optimal
robust,0.12,0.5,-52406.31889606948,-69.21213315133802,128124.71754849455,159878.1177040032,0.35528470600854073,0.07847916952790458,201,TerminationCondition.optimal
robust,0.12,0.5,-45698.37864846471,-60.3530706686407,121416.77730088978,144220.1603793282,0.3204892452870755,0.06987768867823112,194,TerminationCondition.optimal
robust,0.12,0.5,-40521.83708959186,-53.51650036217306,116240.23574201693,131972.6418063753,0.29327253734720743,0.06224248755093087,190,TerminationCondition.optimal
robust,0.12,0.5,-31291.775335038008,-41.32651494422822,107010.17398746307,111827.87152034345,0.24850638115607032,0.05080425630057754,172,TerminationCondition.optimal
robust,0.12,0.5,-20332.664134023158,-26.853003359314215,96051.06278644822,90225.1091001664,0.20050024244461373,0.03949975755538626,163,TerminationCondition.optimal
robust,0.12,0.5,-69572.2349820653,-91.88286627733412,145290.63363449037,202266.85703299625,0.44948190451731995,0.10265884713066738,219,TerminationCondition.optimal
robust,0.12,0.5,-60567.399708623096,-79.99033363852496,136285.79836104816,179448.24820240948,0.39877388489384447,0.08902512390068396,215,TerminationCondition.optimal
robust,0.12,0.5,-52406.31889606948,-69.21213315133802,128124.71754849455,159878.1177040032,0.35528470600854073,0.07847916952790458,201,TerminationCondition.optimal
robust,0.12,0.5,-45698.37864846471,-60.3530706686407,121416.77730088978,144220.1603793282,0.3204892452870755,0.06987768867823112,194,TerminationCondition.optimal
robust,0.12,0.5,-40521.83708959186,-53.51650036217306,116240.23574201693,131972.6418063753,0.29327253734720743,0.06224248755093087,190,TerminationCondition.optimal
robust,0.12,0.5,-31291.775335038008,-41.32651494422822,107010.17398746307,111827.87152034345,0.24850638115607032,0.05080425630057754,172,TerminationCondition.optimal
robust,0.12,0.5,-20332.664134023158,-26.853003359314215,96051.06278644822,90225.1091001664,0.20050024244461373,0.03949975755538626,163,TerminationCondition.optimal
robust,0.12,0.5,-69572.2349820653,-91.88286627733412,145290.63363449037,202266.85703299625,0.44948190451731995,0.10265884713066738,219,TerminationCondition.optimal
robust,0.12,0.5,-60567.399708623096,-79.99033363852496,136285.79836104816,179448.24820240948,0.39877388489384447,0.08902512390068396,215,TerminationCondition.optimal
robust,0.12,0.5,-52406.31889606948,-69.21213315133802,128124.71754849455,159878.1177040032,0.35528470600854073,0.07847916952790458,201,TerminationCondition.optimal
robust,0.12,0.5,-45698.37864846471,-60.3530706686407,121416.77730088978,144220.1603793282,0.3204892452870755,0.06987768867823112,194,TerminationCondition.optimal
robust,0.12,0.5,-40521.83708959186,-53.51650036217306,116240.23574201693,131972.6418063753,0.29327253734720743,0.06224248755093087,190,TerminationCondition.optimal
robust,0.12,0.5,-31291.775335038008,-41.32651494422822,107010.17398746307,111827.87152034345,0.24850638115607032,0.05080425630057754,172,TerminationCondition.optimal
robust,0.12,0.5,-20332.664134023158,-26.853003359314215,96051.06278644822,90225.1091001664,0.20050024244461373,0.03949975755538626,163,TerminationCondition.optimal
robust,0.12,0.5,-69572.2349820653,-91.88286627733412,145290.63363449037,202266.85703299625,0.44948190451731995,0.10265884713066738,219,TerminationCondition.optimal
robust,0.12,0.5,-60567.399708623096,-79.99033363852496,136285.79836104816,179448.24820240948,0.39877388489384447,0.08902512390068396,215,TerminationCondition.optimal
robust,0.12,0.5,-52406.31889606948,-69.21213315133802,128124.71754849455,159878.1177040032,0.35528470600854073,0.07847916952790458,201,TerminationCondition.optimal
robust,0.12,0.5,-45698.37864846471,-60.3530706686407,121416.77730088978,144220.1603793282,0.3204892452870755,0.06987768867823112,194,TerminationCondition.optimal
robust,0.12,0.5,-40521.83708959186,-53.51650036217306,116240.23574201693,131972.6418063753,0.29327253734720743,0.06224248755093087,190,TerminationCondition.optimal
robust,0.12,0.5,-31291.775335038008,-41.32651494422822,107010.17398746307,111827.87152034345,0.24850638115607032,0.05080425630057754,172,TerminationCondition.optimal
robust,0.12,0.5,-20332.664134023158,-26.853003359314215,96051.06278644822,90225.1091001664,0.20050024244461373,0.03949975755538626,163,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79781.52315735875,-105.36609935787371,155499.92180978382,229833.44773043707,0.510740994956016,0.11970363416102514,230,TerminationCondition.optimal
robust,0.12,0.5,-79605.55698360057,-105.13370382800574,155323.95563602564,229348.1973667928,0.5096626608145854,0.11940726832205027,230,TerminationCondition.optimal
robust,0.12,0.5,-79253.62463608428,-104.66891276826983,154972.02328850934,228377.69663950428,0.5075059925317241,0.11881453664410055,230,TerminationCondition.optimal
robust,0.12,0.5,-78725.72611480972,-103.97172617866586,154444.12476723478,226921.94554857147,0.5042709901074323,0.11792543912717597,231,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-79957.4893311169,-105.59849488774165,155675.88798354196,230318.69809408137,0.5118193290974467,0.12,230,TerminationCondition.optimal
robust,0.12,0.5,-70792.89801782856,-93.49497516694551,146511.29667025362,205587.5979459,0.4568613287682098,0.10493419413393473,223,TerminationCondition.optimal
robust,0.12,0.5,-62076.86997693509,-81.9838653232362,137795.26862936016,183849.88363669644,0.408555296970028,0.09276166316039355,214,TerminationCondition.optimal
robust,0.12,0.5,-48438.0744546776,-63.971340276735425,124156.47310710266,150672.22485670674,0.3348271663479024,0.07361499494774153,201,TerminationCondition.optimal
robust,0.12,0.5,-71300.41897249935,-94.16524945126284,147018.8176249244,206950.61710610217,0.45989026023532276,0.10581551423125679,224,TerminationCondition.optimal
robust,0.12,0.5,-62907.44977073473,-83.08079791633202,138625.8484231598,185892.49717793742,0.413094438172781,0.09388823866990248,214,TerminationCondition.optimal
robust,0.12,0.5,-49646.52095457009,-65.56731499540815,125364.91960699516,153582.04574542167,0.3412934349894846,0.0753537763622264,202,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.12,1.0,13540.52304449922,17.882738258208956,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
