role,period,window_id,frontier_ruler,frontier_coordinate,gamma,candidate_id,policy_label,exposure,funded_rows,unresolved_funded_rows,unresolved_exposure_share,metric,raw_gap_lower,raw_gap_upper,score_lower,score_upper
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.25,0.25,objective_matched_g025_c025,objective_matched_g025_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.25,0.5,objective_matched_g050_c025,objective_matched_g050_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.25,0.75,objective_matched_g075_c025,objective_matched_g075_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.25,1.0,objective_matched_g100_c025,objective_matched_g100_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.5,0.0,objective_matched_g000_c050,objective_matched_g000_c050,1000000.0,105,0,0.0,miscoverage_excess,0.011499999999999996,0.011499999999999996,0.011499999999999996,0.011499999999999996
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.5,0.25,objective_matched_g025_c050,objective_matched_g025_c050,1000000.0,107,0,0.0,miscoverage_excess,0.010599999999999998,0.010599999999999998,0.010599999999999998,0.010599999999999998
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.5,0.5,objective_matched_g050_c050,objective_matched_g050_c050,1000000.0,111,0,0.0,miscoverage_excess,0.015600000000000003,0.015600000000000003,0.015600000000000003,0.015600000000000003
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.5,0.75,objective_matched_g075_c050,objective_matched_g075_c050,1000000.0,112,0,0.0,miscoverage_excess,0.025599999999999984,0.025599999999999984,0.025599999999999984,0.025599999999999984
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.5,1.0,objective_matched_g100_c050,objective_matched_g100_c050,1000000.0,110,0,0.0,miscoverage_excess,0.01797340217638667,0.01797340217638667,0.01797340217638667,0.01797340217638667
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.75,0.0,objective_matched_g000_c075,objective_matched_g000_c075,1000000.0,101,0,0.0,miscoverage_excess,0.143975,0.143975,0.143975,0.143975
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.75,0.25,objective_matched_g025_c075,objective_matched_g025_c075,1000000.0,99,0,0.0,miscoverage_excess,0.143975,0.143975,0.143975,0.143975
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.75,0.5,objective_matched_g050_c075,objective_matched_g050_c075,1000000.0,101,0,0.0,miscoverage_excess,0.15609315321948866,0.15609315321948866,0.15609315321948866,0.15609315321948866
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.75,0.75,objective_matched_g075_c075,objective_matched_g075_c075,1000000.0,98,0,0.0,miscoverage_excess,0.14245,0.14245,0.14245,0.14245
primary_oot,2016-08,w04_2012m04_m09,objective_matched,0.75,1.0,objective_matched_g100_c075,objective_matched_g100_c075,1000000.0,97,0,0.0,miscoverage_excess,0.14042500000000002,0.14042500000000002,0.14042500000000002,0.14042500000000002
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.25,0.0,normalized_score_g000_c025,normalized_score_g000_c025,1000000.0,99,0,0.0,miscoverage_excess,0.10944268712288746,0.10944268712288746,0.10944268712288746,0.10944268712288746
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.25,0.25,normalized_score_g025_c025,normalized_score_g025_c025,1000000.0,92,0,0.0,miscoverage_excess,0.21241778389822633,0.21241778389822633,0.21241778389822633,0.21241778389822633
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.25,0.5,normalized_score_g050_c025,normalized_score_g050_c025,1000000.0000000001,94,0,0.0,miscoverage_excess,0.22408971108183875,0.22408971108183875,0.22408971108183875,0.22408971108183875
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.25,0.75,normalized_score_g075_c025,normalized_score_g075_c025,1000000.0000000007,96,0,0.0,miscoverage_excess,0.24399153671766063,0.24399153671766063,0.24399153671766063,0.24399153671766063
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.25,1.0,normalized_score_g100_c025,normalized_score_g100_c025,1000000.0,98,0,0.0,miscoverage_excess,0.25177499999999997,0.25177499999999997,0.25177499999999997,0.25177499999999997
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.5,0.0,normalized_score_g000_c050,normalized_score_g000_c050,1000000.0,103,0,0.0,miscoverage_excess,0.18985,0.18985,0.18985,0.18985
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.5,0.25,normalized_score_g025_c050,normalized_score_g025_c050,999999.9999999999,102,0,0.0,miscoverage_excess,0.27559999999999985,0.27559999999999985,0.27559999999999985,0.27559999999999985
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.5,0.5,normalized_score_g050_c050,normalized_score_g050_c050,999999.9999999998,102,0,0.0,miscoverage_excess,0.27133969020997495,0.27133969020997495,0.27133969020997495,0.27133969020997495
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.5,0.75,normalized_score_g075_c050,normalized_score_g075_c050,1000000.0000000012,101,0,0.0,miscoverage_excess,0.2763173707047485,0.2763173707047485,0.2763173707047485,0.2763173707047485
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.5,1.0,normalized_score_g100_c050,normalized_score_g100_c050,1000000.0000000013,101,0,0.0,miscoverage_excess,0.28450535651798226,0.28450535651798226,0.28450535651798226,0.28450535651798226
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.75,0.0,normalized_score_g000_c075,normalized_score_g000_c075,1000000.0,99,0,0.0,miscoverage_excess,0.260575,0.260575,0.260575,0.260575
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.75,0.25,normalized_score_g025_c075,normalized_score_g025_c075,999999.9999999995,99,0,0.0,miscoverage_excess,0.3175674082132799,0.3175674082132799,0.3175674082132799,0.3175674082132799
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.75,0.5,normalized_score_g050_c075,normalized_score_g050_c075,1000000.0000000022,102,0,0.0,miscoverage_excess,0.31774367430187966,0.31774367430187966,0.31774367430187966,0.31774367430187966
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.75,0.75,normalized_score_g075_c075,normalized_score_g075_c075,1000000.0000000009,102,0,0.0,miscoverage_excess,0.32503167821898715,0.32503167821898715,0.32503167821898715,0.32503167821898715
primary_oot,2016-08,w05_2012m05_m10,normalized_score,0.75,1.0,normalized_score_g100_c075,normalized_score_g100_c075,1000000.0000000005,103,0,0.0,miscoverage_excess,0.327175,0.327175,0.327175,0.327175
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.25,0.0,objective_matched_g000_c025,objective_matched_g000_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.25,0.25,objective_matched_g025_c025,objective_matched_g025_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.25,0.5,objective_matched_g050_c025,objective_matched_g050_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.25,0.75,objective_matched_g075_c025,objective_matched_g075_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.25,1.0,objective_matched_g100_c025,objective_matched_g100_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.5,0.0,objective_matched_g000_c050,objective_matched_g000_c050,1000000.0,105,0,0.0,miscoverage_excess,0.011499999999999996,0.011499999999999996,0.011499999999999996,0.011499999999999996
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.5,0.25,objective_matched_g025_c050,objective_matched_g025_c050,1000000.0,107,0,0.0,miscoverage_excess,0.010599999999999998,0.010599999999999998,0.010599999999999998,0.010599999999999998
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.5,0.5,objective_matched_g050_c050,objective_matched_g050_c050,1000000.0,111,0,0.0,miscoverage_excess,0.015600000000000003,0.015600000000000003,0.015600000000000003,0.015600000000000003
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.5,0.75,objective_matched_g075_c050,objective_matched_g075_c050,1000000.0,112,0,0.0,miscoverage_excess,0.025599999999999984,0.025599999999999984,0.025599999999999984,0.025599999999999984
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.5,1.0,objective_matched_g100_c050,objective_matched_g100_c050,1000000.0,110,0,0.0,miscoverage_excess,0.01836127312467281,0.01836127312467281,0.01836127312467281,0.01836127312467281
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.75,0.0,objective_matched_g000_c075,objective_matched_g000_c075,1000000.0,101,0,0.0,miscoverage_excess,0.143975,0.143975,0.143975,0.143975
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.75,0.25,objective_matched_g025_c075,objective_matched_g025_c075,1000000.0,99,0,0.0,miscoverage_excess,0.143975,0.143975,0.143975,0.143975
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.75,0.5,objective_matched_g050_c075,objective_matched_g050_c075,1000000.0,101,0,0.0,miscoverage_excess,0.15609315321953335,0.15609315321953335,0.15609315321953335,0.15609315321953335
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.75,0.75,objective_matched_g075_c075,objective_matched_g075_c075,1000000.0,98,0,0.0,miscoverage_excess,0.14245,0.14245,0.14245,0.14245
primary_oot,2016-08,w05_2012m05_m10,objective_matched,0.75,1.0,objective_matched_g100_c075,objective_matched_g100_c075,1000000.0,97,0,0.0,miscoverage_excess,0.14031317209770558,0.14031317209770558,0.14031317209770558,0.14031317209770558
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.25,0.0,normalized_score_g000_c025,normalized_score_g000_c025,1000000.0,99,0,0.0,miscoverage_excess,0.10944268712288746,0.10944268712288746,0.10944268712288746,0.10944268712288746
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.25,0.25,normalized_score_g025_c025,normalized_score_g025_c025,999999.9999999999,92,0,0.0,miscoverage_excess,0.21235562028936097,0.21235562028936097,0.21235562028936097,0.21235562028936097
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.25,0.5,normalized_score_g050_c025,normalized_score_g050_c025,1000000.0000000001,94,0,0.0,miscoverage_excess,0.2240272761852797,0.2240272761852797,0.2240272761852797,0.2240272761852797
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.25,0.75,normalized_score_g075_c025,normalized_score_g075_c025,1000000.0000000009,96,0,0.0,miscoverage_excess,0.24393183871186938,0.24393183871186938,0.24393183871186938,0.24393183871186938
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.25,1.0,normalized_score_g100_c025,normalized_score_g100_c025,1000000.0000000003,98,0,0.0,miscoverage_excess,0.25177499999999997,0.25177499999999997,0.25177499999999997,0.25177499999999997
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.5,0.0,normalized_score_g000_c050,normalized_score_g000_c050,1000000.0,103,0,0.0,miscoverage_excess,0.18985,0.18985,0.18985,0.18985
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.5,0.25,normalized_score_g025_c050,normalized_score_g025_c050,999999.9999999999,102,0,0.0,miscoverage_excess,0.27559999999999996,0.27559999999999996,0.27559999999999996,0.27559999999999996
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.5,0.5,normalized_score_g050_c050,normalized_score_g050_c050,999999.9999999998,102,0,0.0,miscoverage_excess,0.2714015951886207,0.2714015951886207,0.2714015951886207,0.2714015951886207
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.5,0.75,normalized_score_g075_c050,normalized_score_g075_c050,1000000.0000000003,101,0,0.0,miscoverage_excess,0.27625785706865436,0.27625785706865436,0.27625785706865436,0.27625785706865436
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.5,1.0,normalized_score_g100_c050,normalized_score_g100_c050,999999.9999999948,101,0,0.0,miscoverage_excess,0.2844507116244295,0.2844507116244295,0.2844507116244295,0.2844507116244295
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.75,0.0,normalized_score_g000_c075,normalized_score_g000_c075,1000000.0,99,0,0.0,miscoverage_excess,0.260575,0.260575,0.260575,0.260575
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.75,0.25,normalized_score_g025_c075,normalized_score_g025_c075,1000000.0000000015,99,0,0.0,miscoverage_excess,0.31753456677635117,0.31753456677635117,0.31753456677635117,0.31753456677635117
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.75,0.5,normalized_score_g050_c075,normalized_score_g050_c075,1000000.0000000002,102,0,0.0,miscoverage_excess,0.3177165675970737,0.3177165675970737,0.3177165675970737,0.3177165675970737
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.75,0.75,normalized_score_g075_c075,normalized_score_g075_c075,1000000.0,102,0,0.0,miscoverage_excess,0.3250080781252047,0.3250080781252047,0.3250080781252047,0.3250080781252047
primary_oot,2016-08,w06_2012m06_m11,normalized_score,0.75,1.0,normalized_score_g100_c075,normalized_score_g100_c075,999999.9999999906,103,0,0.0,miscoverage_excess,0.3271750000000001,0.3271750000000001,0.3271750000000001,0.3271750000000001
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.25,0.0,objective_matched_g000_c025,objective_matched_g000_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.25,0.25,objective_matched_g025_c025,objective_matched_g025_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.25,0.5,objective_matched_g050_c025,objective_matched_g050_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.25,0.75,objective_matched_g075_c025,objective_matched_g075_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.25,1.0,objective_matched_g100_c025,objective_matched_g100_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.5,0.0,objective_matched_g000_c050,objective_matched_g000_c050,1000000.0,105,0,0.0,miscoverage_excess,0.011499999999999996,0.011499999999999996,0.011499999999999996,0.011499999999999996
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.5,0.25,objective_matched_g025_c050,objective_matched_g025_c050,1000000.0,107,0,0.0,miscoverage_excess,0.010599999999999998,0.010599999999999998,0.010599999999999998,0.010599999999999998
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.5,0.5,objective_matched_g050_c050,objective_matched_g050_c050,1000000.0,111,0,0.0,miscoverage_excess,0.015600000000000003,0.015600000000000003,0.015600000000000003,0.015600000000000003
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.5,0.75,objective_matched_g075_c050,objective_matched_g075_c050,1000000.0,112,0,0.0,miscoverage_excess,0.025599999999999984,0.025599999999999984,0.025599999999999984,0.025599999999999984
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.5,1.0,objective_matched_g100_c050,objective_matched_g100_c050,1000000.0,110,0,0.0,miscoverage_excess,0.01836127312468097,0.01836127312468097,0.01836127312468097,0.01836127312468097
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.75,0.0,objective_matched_g000_c075,objective_matched_g000_c075,1000000.0,101,0,0.0,miscoverage_excess,0.143975,0.143975,0.143975,0.143975
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.75,0.25,objective_matched_g025_c075,objective_matched_g025_c075,1000000.0,99,0,0.0,miscoverage_excess,0.143975,0.143975,0.143975,0.143975
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.75,0.5,objective_matched_g050_c075,objective_matched_g050_c075,1000000.0,101,0,0.0,miscoverage_excess,0.15609315321952213,0.15609315321952213,0.15609315321952213,0.15609315321952213
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.75,0.75,objective_matched_g075_c075,objective_matched_g075_c075,1000000.0,98,0,0.0,miscoverage_excess,0.14245,0.14245,0.14245,0.14245
primary_oot,2016-08,w06_2012m06_m11,objective_matched,0.75,1.0,objective_matched_g100_c075,objective_matched_g100_c075,1000000.0,97,0,0.0,miscoverage_excess,0.14031317209771504,0.14031317209771504,0.14031317209771504,0.14031317209771504
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.25,0.0,normalized_score_g000_c025,normalized_score_g000_c025,1000000.0,99,0,0.0,miscoverage_excess,0.10944268712288746,0.10944268712288746,0.10944268712288746,0.10944268712288746
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.25,0.25,normalized_score_g025_c025,normalized_score_g025_c025,999999.9999999999,92,0,0.0,miscoverage_excess,0.21232281829536134,0.21232281829536134,0.21232281829536134,0.21232281829536134
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.25,0.5,normalized_score_g050_c025,normalized_score_g050_c025,1000000.0000000001,94,0,0.0,miscoverage_excess,0.22402897025519777,0.22402897025519777,0.22402897025519777,0.22402897025519777
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.25,0.75,normalized_score_g075_c025,normalized_score_g075_c025,1000000.0000000006,96,0,0.0,miscoverage_excess,0.2439524009801419,0.2439524009801419,0.2439524009801419,0.2439524009801419
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.25,1.0,normalized_score_g100_c025,normalized_score_g100_c025,999999.9999999998,98,0,0.0,miscoverage_excess,0.25177499999999997,0.25177499999999997,0.25177499999999997,0.25177499999999997
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.5,0.0,normalized_score_g000_c050,normalized_score_g000_c050,1000000.0,103,0,0.0,miscoverage_excess,0.18985,0.18985,0.18985,0.18985
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.5,0.25,normalized_score_g025_c050,normalized_score_g025_c050,1000000.0,102,0,0.0,miscoverage_excess,0.27559999999999996,0.27559999999999996,0.27559999999999996,0.27559999999999996
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.5,0.5,normalized_score_g050_c050,normalized_score_g050_c050,999999.9999999999,102,0,0.0,miscoverage_excess,0.2713930482990886,0.2713930482990886,0.2713930482990886,0.2713930482990886
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.5,0.75,normalized_score_g075_c050,normalized_score_g075_c050,999999.9999999999,101,0,0.0,miscoverage_excess,0.2762805245650919,0.2762805245650919,0.2762805245650919,0.2762805245650919
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.5,1.0,normalized_score_g100_c050,normalized_score_g100_c050,1000000.0000000009,101,0,0.0,miscoverage_excess,0.2844800227451749,0.2844800227451749,0.2844800227451749,0.2844800227451749
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.75,0.0,normalized_score_g000_c075,normalized_score_g000_c075,1000000.0,99,0,0.0,miscoverage_excess,0.260575,0.260575,0.260575,0.260575
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.75,0.25,normalized_score_g025_c075,normalized_score_g025_c075,1000000.0000000007,99,0,0.0,miscoverage_excess,0.32205630575629074,0.32205630575629074,0.32205630575629074,0.32205630575629074
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.75,0.5,normalized_score_g050_c075,normalized_score_g050_c075,999999.9999999995,102,0,0.0,miscoverage_excess,0.3222512820107545,0.3222512820107545,0.3222512820107545,0.3222512820107545
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.75,0.75,normalized_score_g075_c075,normalized_score_g075_c075,1000000.0000000009,102,0,0.0,miscoverage_excess,0.32954900302690715,0.32954900302690715,0.32954900302690715,0.32954900302690715
primary_oot,2016-08,w07_2012m07_m12,normalized_score,0.75,1.0,normalized_score_g100_c075,normalized_score_g100_c075,1000000.0000000019,103,0,0.0,miscoverage_excess,0.3316999999999981,0.3316999999999981,0.3316999999999981,0.3316999999999981
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.25,0.0,objective_matched_g000_c025,objective_matched_g000_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.25,0.25,objective_matched_g025_c025,objective_matched_g025_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.25,0.5,objective_matched_g050_c025,objective_matched_g050_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.25,0.75,objective_matched_g075_c025,objective_matched_g075_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.25,1.0,objective_matched_g100_c025,objective_matched_g100_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.5,0.0,objective_matched_g000_c050,objective_matched_g000_c050,1000000.0,105,0,0.0,miscoverage_excess,0.011499999999999996,0.011499999999999996,0.011499999999999996,0.011499999999999996
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.5,0.25,objective_matched_g025_c050,objective_matched_g025_c050,1000000.0,107,0,0.0,miscoverage_excess,0.010599999999999998,0.010599999999999998,0.010599999999999998,0.010599999999999998
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.5,0.5,objective_matched_g050_c050,objective_matched_g050_c050,1000000.0,111,0,0.0,miscoverage_excess,0.015600000000000003,0.015600000000000003,0.015600000000000003,0.015600000000000003
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.5,0.75,objective_matched_g075_c050,objective_matched_g075_c050,1000000.0,112,0,0.0,miscoverage_excess,0.025599999999999984,0.025599999999999984,0.025599999999999984,0.025599999999999984
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.5,1.0,objective_matched_g100_c050,objective_matched_g100_c050,1000000.0,110,0,0.0,miscoverage_excess,0.017973402176378314,0.017973402176378314,0.017973402176378314,0.017973402176378314
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.75,0.0,objective_matched_g000_c075,objective_matched_g000_c075,1000000.0,101,0,0.0,miscoverage_excess,0.143975,0.143975,0.143975,0.143975
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.75,0.25,objective_matched_g025_c075,objective_matched_g025_c075,1000000.0,99,0,0.0,miscoverage_excess,0.143975,0.143975,0.143975,0.143975
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.75,0.5,objective_matched_g050_c075,objective_matched_g050_c075,1000000.0,101,0,0.0,miscoverage_excess,0.15609315321949982,0.15609315321949982,0.15609315321949982,0.15609315321949982
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.75,0.75,objective_matched_g075_c075,objective_matched_g075_c075,1000000.0,98,0,0.0,miscoverage_excess,0.14245,0.14245,0.14245,0.14245
primary_oot,2016-08,w07_2012m07_m12,objective_matched,0.75,1.0,objective_matched_g100_c075,objective_matched_g100_c075,1000000.0,97,0,0.0,miscoverage_excess,0.14042500000000002,0.14042500000000002,0.14042500000000002,0.14042500000000002
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.25,0.0,normalized_score_g000_c025,normalized_score_g000_c025,1000000.0,99,0,0.0,miscoverage_excess,0.10944268712288746,0.10944268712288746,0.10944268712288746,0.10944268712288746
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.25,0.25,normalized_score_g025_c025,normalized_score_g025_c025,1000000.0,110,0,0.0,miscoverage_excess,0.17801420878009797,0.17801420878009797,0.17801420878009797,0.17801420878009797
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.25,0.5,normalized_score_g050_c025,normalized_score_g050_c025,1000000.0000000003,99,0,0.0,miscoverage_excess,0.20469903924725427,0.20469903924725427,0.20469903924725427,0.20469903924725427
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.25,0.75,normalized_score_g075_c025,normalized_score_g075_c025,999999.9999999997,99,0,0.0,miscoverage_excess,0.203875,0.203875,0.203875,0.203875
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.25,1.0,normalized_score_g100_c025,normalized_score_g100_c025,1000000.0000000002,105,0,0.0,miscoverage_excess,0.20573451233039083,0.20573451233039083,0.20573451233039083,0.20573451233039083
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.5,0.0,normalized_score_g000_c050,normalized_score_g000_c050,1000000.0,103,0,0.0,miscoverage_excess,0.18985,0.18985,0.18985,0.18985
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.5,0.25,normalized_score_g025_c050,normalized_score_g025_c050,999999.9999999998,108,0,0.0,miscoverage_excess,0.23768167268471116,0.23768167268471116,0.23768167268471116,0.23768167268471116
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.5,0.5,normalized_score_g050_c050,normalized_score_g050_c050,999999.9999999999,109,0,0.0,miscoverage_excess,0.222475,0.222475,0.222475,0.222475
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.5,0.75,normalized_score_g075_c050,normalized_score_g075_c050,999999.9999999995,108,0,0.0,miscoverage_excess,0.2161249999999996,0.2161249999999996,0.2161249999999996,0.2161249999999996
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.5,1.0,normalized_score_g100_c050,normalized_score_g100_c050,999999.9999999984,106,0,0.0,miscoverage_excess,0.22332499999999836,0.22332499999999836,0.22332499999999836,0.22332499999999836
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.75,0.0,normalized_score_g000_c075,normalized_score_g000_c075,1000000.0,99,0,0.0,miscoverage_excess,0.260575,0.260575,0.260575,0.260575
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.75,0.25,normalized_score_g025_c075,normalized_score_g025_c075,1000000.0000000002,100,0,0.0,miscoverage_excess,0.2737250000000002,0.2737250000000002,0.2737250000000002,0.2737250000000002
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.75,0.5,normalized_score_g050_c075,normalized_score_g050_c075,999999.9999999995,101,0,0.0,miscoverage_excess,0.2687999999999996,0.2687999999999996,0.2687999999999996,0.2687999999999996
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.75,0.75,normalized_score_g075_c075,normalized_score_g075_c075,1000000.0000000007,101,0,0.0,miscoverage_excess,0.2726764687287877,0.2726764687287877,0.2726764687287877,0.2726764687287877
primary_oot,2016-08,w08_2012m08_2013m01,normalized_score,0.75,1.0,normalized_score_g100_c075,normalized_score_g100_c075,999999.9999999992,101,0,0.0,miscoverage_excess,0.2672060724371279,0.2672060724371279,0.2672060724371279,0.2672060724371279
primary_oot,2016-08,w08_2012m08_2013m01,objective_matched,0.25,0.0,objective_matched_g000_c025,objective_matched_g000_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
primary_oot,2016-08,w08_2012m08_2013m01,objective_matched,0.25,0.25,objective_matched_g025_c025,objective_matched_g025_c025,1000000.0,102,0,0.0,miscoverage_excess,-0.069,-0.069,0.0,0.0
