learner,window_id,taxonomy_groups,conformal_group,score_stratum,role,fit_rows,finite_sample_rank,raw_finite_sample_rank,fit_score_min,fit_score_max,fit_residual_min,fit_residual_max,target_scope,issue_month,target_rows,resolved_rows,unresolved_rows,score_min,score_max,fit_residual_quantile,fit_cdf_at_quantile,resolved_target_cdf_at_quantile,all_target_cdf_at_quantile_min,all_target_cdf_at_quantile_max,resolved_misses,unresolved_misses_min,unresolved_misses_max,misses_min,misses_max,coverage_resolved,coverage_lower,coverage_upper,resolved_calibration_minus_target_ks,resolved_calibration_minus_target_witness,resolved_calibration_minus_target_numerator,resolved_target_minus_calibration_ks,resolved_target_minus_calibration_witness,resolved_target_minus_calibration_numerator,resolved_directional_ks_denominator,resolved_ks_grid_points,calibration_minus_target_ks_min,calibration_minus_target_ks_min_numerator,calibration_minus_target_ks_min_witness,calibration_minus_target_ks_max,calibration_minus_target_ks_max_numerator,calibration_minus_target_ks_max_witness,target_minus_calibration_ks_min,target_minus_calibration_ks_min_numerator,target_minus_calibration_ks_min_witness,target_minus_calibration_ks_max,target_minus_calibration_ks_max_numerator,target_minus_calibration_ks_max_witness,sharp_directional_discrepancy_comparison,completion_directional_ks_denominator,low_completion_grid_points,high_completion_grid_points,v5_q_and_coverage_reconciled
numeric_logistic_platt,w06_2012m06_m11,5,4,5,primary_oot,10396,9358,9358,0.14741136884205044,0.43322525310526877,0.14741136884205044,0.8525631648674324,pooled_15_issue_months,ALL,115768,112176,3592,0.1474005344741203,1.0,0.8023477375876491,0.9001539053482108,0.885840108401084,0.8724604381176145,0.8893822127012646,12806,0,1959,12806,14765,0.8858401084010841,0.8724604381176145,0.8893822127012646,0.08896764917154042,0.2601198573485486,103752444,0.0005899492354920309,0.147729899927638,687988,1166181696,122541,0.08357143962468196,100580244,0.2601198573485486,0.10927526664425959,131515420,0.264364775667198,0.0004923640384216709,592572,0.14741136669246446,0.0008730660030440204,1050756,0.14783097548813776,larger_target_residual_discrepancy_dominates,1203524128,126132,126132,True
numeric_logistic_platt,w07_2012m07_m12,5,0,1,primary_oot,2122,1911,1911,0.00026321481438389247,0.05685523183463916,0.00026321481438389247,0.999447350740688,pooled_15_issue_months,ALL,48646,47005,1641,1.9895529665330944e-46,0.05685572872722188,0.05571640945671315,0.9005655042412818,0.8809701095628125,0.8512519014924146,0.8833203141059902,5595,81,1641,5676,7236,0.8809701095628124,0.8512519014924146,0.8833203141059902,0.03101133986087068,0.9448712253893213,3093214,0.13360132442244246,0.031977462109355884,13326012,99744610,49124,0.028566279853726374,2948806,0.9448712253893213,0.060580365496514604,6253518,0.05681985089275921,0.12611308775088395,13018252,0.02907735470108427,0.13452256958201905,13886336,0.031977462109355884,smaller_target_residual_discrepancy_dominates,103226812,50765,50765,True
numeric_logistic_platt,w07_2012m07_m12,5,1,2,primary_oot,3332,3000,3000,0.05685617736375582,0.08137828143254328,0.05685617736375582,0.9425335102017371,pooled_15_issue_months,ALL,55311,53433,1878,0.0568571700886653,0.08138658096214542,0.08071566222967558,0.9003601440576231,0.8848464432092528,0.8548028421109725,0.8878161667661044,6153,52,1878,6205,8031,0.8848464432092527,0.8548028421109725,0.8878161667661044,0.020833110067338373,0.08123853695522629,3709101,0.010648473639076651,0.06026033041444225,1895841,178038756,56765,0.01794601335679903,3307383,0.920212601505538,0.05160301903480924,9510243,0.08123853695522629,0.007069460099492419,1302875,0.060106624130934885,0.011072297878309538,2040583,0.06026033041444225,larger_target_residual_discrepancy_dominates,184296252,58643,58643,True
numeric_logistic_platt,w07_2012m07_m12,5,2,3,primary_oot,4645,4182,4182,0.08138921066241453,0.10796429042514953,0.08138921066241453,0.9186061511917265,pooled_15_issue_months,ALL,70157,67884,2273,0.08138695513763687,0.10796436707493234,0.10786425204433306,0.9003229278794402,0.8758912262094161,0.8475134341548242,0.8797696594780279,8425,10,2273,8435,10698,0.8758912262094161,0.8475134341548242,0.8797696594780279,0.025555508196436406,0.8920369971556644,8058193,0.01783290928950602,0.09405462625856256,5623094,315321180,72529,0.021640585202620976,7052218,0.8921208567776572,0.054036389826766056,17609339,0.8920369971556644,0.005548340119154252,1808089,0.09215315018776483,0.01954957766337174,6370802,0.09405462625856256,larger_target_residual_discrepancy_dominates,325879265,74802,74802,True
numeric_logistic_platt,w07_2012m07_m12,5,3,4,primary_oot,7070,6364,6364,0.10798422283246191,0.14739614419456076,0.10798422283246191,0.8919840271397129,pooled_15_issue_months,ALL,87008,84316,2692,0.10796497711019284,0.14739896553634993,0.8600412333216553,0.9001414427157002,0.8682693676170596,0.8460946119897022,0.8723450717175432,11107,0,2284,11107,13391,0.8682693676170596,0.8460946119897022,0.8723450717175432,0.038601699285365026,0.14715250900167612,23011018,0.016059277374607397,0.12110311426422661,9573162,596114120,91386,0.033675103376990353,20715124,0.14715250900167612,0.0644653755358723,39655654,0.14715250900167612,0.008031022720829326,4940256,0.11329208481541587,0.017753014826255388,10920706,0.12110311426422661,larger_target_residual_discrepancy_dominates,615146560,94078,94078,True
numeric_logistic_platt,w07_2012m07_m12,5,4,5,primary_oot,11242,10119,10119,0.14741136884205044,0.9937191448732018,0.14741136884205044,0.9937191448732018,pooled_15_issue_months,ALL,115768,112176,3592,0.1474005344741203,1.0,0.7990143068958951,0.900106742572496,0.8802239338182856,0.8663274825513095,0.8839402943818672,13436,0,2039,13436,15475,0.8802239338182856,0.8663274825513095,0.8839402943818672,0.09211135792127405,0.264364775667198,116160030,0.0005315559855099482,0.1479874685878569,670336,1261082592,123387,0.08664419029397924,112764282,0.2601198573485486,0.11248487410932755,146394998,0.2660969629461747,0.0004923640384216709,640794,0.14741136669246446,0.000990907272648838,1289630,0.15437830189193666,larger_target_residual_discrepancy_dominates,1301463856,126978,126978,True
numeric_logistic_platt,w08_2012m08_2013m01,5,0,1,primary_oot,2116,1906,1906,1.0309719899645506e-06,0.05685523183463916,1.0309719899645506e-06,0.9999781888092378,pooled_15_issue_months,ALL,48646,47005,1641,1.9895529665330944e-46,0.05685572872722188,0.05573682003560672,0.9007561436672968,0.8819061801935965,0.8521563951815154,0.884224807795091,5551,81,1641,5632,7192,0.8819061801935965,0.8521563951815154,0.884224807795091,0.029003390018638164,0.9448712253893213,2884752,0.12342978635784432,0.029721765830581046,12276645,99462580,49118,0.026558330011493863,2733780,0.9448712253893213,0.05943507848491789,6117946,0.05661611457455266,0.116795040315564,12022290,0.029721765830581046,0.1242776699253983,12792514,0.029721765830581046,smaller_target_residual_discrepancy_dominates,102934936,50759,50759,True
numeric_logistic_platt,w08_2012m08_2013m01,5,1,2,primary_oot,3363,3028,3028,0.05685617736375582,0.08137933484803522,0.05685617736375582,0.9425335102017371,pooled_15_issue_months,ALL,55311,53433,1878,0.0568571700886653,0.08138658096214542,0.0806767179867205,0.9003865596193874,0.8833679561319784,0.8533745547901864,0.8863697998589792,6232,53,1878,6285,8110,0.8833679561319784,0.8533745547901864,0.8863697998589792,0.025025612957596376,0.9187468488570458,4496982,0.011632098376996525,0.07105486831017944,2090232,179695179,56796,0.02207590068394543,4106358,0.9187468488570458,0.05588472713799616,10395168,0.9187468488570458,0.007279541419114632,1354074,0.06058763585639403,0.013223193332016313,2459658,0.07105486831017944,larger_target_residual_discrepancy_dominates,186010893,58674,58674,True
numeric_logistic_platt,w08_2012m08_2013m01,5,2,3,primary_oot,4765,4290,4290,0.08139133754676385,0.10796429042514953,0.08139133754676385,0.9186061511917265,pooled_15_issue_months,ALL,70157,67884,2273,0.08138695513763687,0.10796436707493234,0.10763346594511687,0.9003147953830011,0.8686141064168287,0.8404720840400816,0.8724574882050259,8919,29,2273,8948,11192,0.8686141064168287,0.8404720840400816,0.8724574882050259,0.034969053745964894,0.1077791746993046,11311344,0.020079784890749068,0.0930633593217067,6495153,323467260,72649,0.031093511583022582,10394502,0.1077791746993046,0.06324996069002545,21144342,0.1077791746993046,0.007807818713181159,2610139,0.09215315018776483,0.021658238236199393,7240308,0.09460880651492967,larger_target_residual_discrepancy_dominates,334298105,74922,74922,True
numeric_logistic_platt,w08_2012m08_2013m01,5,3,4,primary_oot,7477,6731,6731,0.10798422283246191,0.14739614419456076,0.10798422283246191,0.8919820485730077,pooled_15_issue_months,ALL,87008,84316,2692,0.10796497711019284,0.14739896553634993,0.8586477692753473,0.9002273639160091,0.8631695051947436,0.8402100956233909,0.8674029974255241,11537,0,2366,11537,13903,0.8631695051947436,0.8402100956233909,0.8674029974255241,0.043057624925556454,0.1472616174331332,27144850,0.01613609946921179,0.12433573557580274,10172693,630430732,91793,0.038130440153776965,24806094,0.1472616174331332,0.06897817829279866,44874362,0.1472616174331332,0.009441212460642452,6142064,0.11329208481541587,0.018151716200860767,11808759,0.12433573557580274,larger_target_residual_discrepancy_dominates,650558816,94485,94485,True
numeric_logistic_platt,w08_2012m08_2013m01,5,4,5,primary_oot,12408,11169,11169,0.147407414664236,0.9937191448732018,0.147407414664236,0.9937191448732018,pooled_15_issue_months,ALL,115768,112176,3592,0.1474005344741203,1.0,0.7957866017565826,0.9001450676982592,0.8751337184424476,0.8607128049201852,0.8790080160320641,14007,0,2118,14007,16125,0.8751337184424476,0.8607128049201852,0.8790080160320641,0.0927051425405835,0.2802870286510908,129034416,0.003256626020398451,0.15438649119881906,4532832,1391879808,124553,0.08706007247826764,125057384,0.2802870286510908,0.11379457596800573,163460144,0.2802870286510908,0.0007124845747432079,1023448,0.15438649119881906,0.004274261411058851,6139760,0.15440340153005347,larger_target_residual_discrepancy_dominates,1436449344,128144,128144,True
catboost_monotonic_platt,w01_2012m01_m06,5,0,1,primary_oot,1873,1687,1687,0.006502056617634442,0.05012349696017911,0.006502056617634442,0.9827632242949735,pooled_15_issue_months,ALL,54840,53021,1819,0.004356861179488848,0.050145252472767576,0.048561732866420626,0.9006940736785904,0.8795382961468098,0.85036469730124,0.8815645514223195,6387,108,1819,6495,8206,0.8795382961468098,0.85036469730124,0.8815645514223195,0.04807008491422366,0.03210652472530667,4773760,0.003674747012418384,0.012801873990580359,364933,99308333,54894,0.0478711549552686,4917101,0.03210652472530667,0.05995898177603886,6158706,0.04347068829786856,0.0031986757184809434,328553,0.012801873990580359,0.0036180776149069096,371632,0.012801873990580359,larger_target_residual_discrepancy_dominates,102715320,56713,56713,True
catboost_monotonic_platt,w01_2012m01_m06,5,1,2,primary_oot,2364,2129,2129,0.05015850049144892,0.07888792960868712,0.05015850049144892,0.9498319723991344,pooled_15_issue_months,ALL,73852,71333,2519,0.05014690401716909,0.07889027307253996,0.07868431711640544,0.9005922165820643,0.8939621213183239,0.8634701836104641,0.8972810485836538,7564,22,2519,7586,10083,0.893962121318324,0.8634701836104641,0.8972810485836538,0.013813783180304724,0.9232204443124346,2329435,0.01808974129890023,0.07232756861794823,3050495,168631212,73697,0.010731070225693992,1873496,0.9232204443124346,0.04241271677667312,7404672,0.9211940914706199,0.0006022929840107343,105152,0.9497588671448068,0.02051684197956438,3581956,0.07232756861794823,directional_discrepancies_not_robustly_ordered,174586128,76216,76216,True
catboost_monotonic_platt,w01_2012m01_m06,5,2,3,primary_oot,3070,2764,2764,0.07889159208905103,0.1113143498301371,0.07889159208905103,0.9210128823800685,pooled_15_issue_months,ALL,81100,78463,2637,0.07889080728719956,0.11132575174939768,0.8922987973823122,0.9003257328990228,0.8766170041930591,0.8513563501849568,0.8806288532675709,9681,0,2374,9681,12055,0.8766170041930591,0.8513563501849568,0.8806288532675709,0.029719852602988334,0.10980375697236466,7158960,0.01981523605329278,0.0859055072934956,4773122,240881410,81533,0.02541772934849404,6328430,0.10980375697236466,0.05655859778212445,14081790,0.11105675935975941,0.013282150560091896,3306950,0.0859055072934956,0.021050337983026544,5241050,0.0859055072934956,larger_target_residual_discrepancy_dominates,248977000,84170,84170,True
catboost_monotonic_platt,w01_2012m01_m06,5,3,4,primary_oot,3579,3222,3222,0.11133801904797279,0.1526037547297303,0.11133801904797279,0.8885730194588065,pooled_15_issue_months,ALL,78800,76404,2396,0.11132644815418892,0.15261363434527864,0.8602366287204435,0.9002514668901928,0.8685670907282341,0.8501522842639594,0.8725634517766497,10042,0,1766,10042,11808,0.8685670907282341,0.8501522842639594,0.8725634517766497,0.039021723451544234,0.1525139289153206,10670487,0.004845190736866052,0.11983627810628485,1324917,273449916,79983,0.03347101961101348,9439671,0.8536525389274935,0.06380656409427243,17995059,0.1525139289153206,0.001299412251103802,366467,0.11181642214730202,0.0056525799822143554,1594170,0.12018209172220094,larger_target_residual_discrepancy_dominates,282025200,82379,82379,True
catboost_monotonic_platt,w01_2012m01_m06,5,4,5,primary_oot,4062,3657,3657,0.1526142115831254,0.5594877480873142,0.1526142115831254,0.8473677057431073,pooled_15_issue_months,ALL,88298,85593,2705,0.15261468467916584,0.6311016024999007,0.8098837326283999,0.9002954209748892,0.893601112240487,0.8819905320618814,0.8968606310448708,9107,0,1313,9107,10420,0.893601112240487,0.8819905320618814,0.8968606310448708,0.07411904758083501,0.23953746525990013,25769619,0.0007883225172284464,0.15489504119469658,274083,347678766,89655,0.06855275205592395,24587574,0.23953746525990013,0.09227922377668774,33097464,0.23953746525990013,0.0001782324367555333,63926,0.8473665310887023,0.0010898258581602145,390884,0.15489504119469658,larger_target_residual_discrepancy_dominates,358666476,92360,92360,True
catboost_monotonic_platt,w02_2012m02_m07,5,0,1,primary_oot,1947,1754,1754,0.006502056617634442,0.05012349696017911,0.006502056617634442,0.9848830939705412,pooled_15_issue_months,ALL,54840,53021,1819,0.004356861179488848,0.050145252472767576,0.04857010913729741,0.9008731381612738,0.8800475283378284,0.850857038657914,0.8820751276440555,6360,107,1819,6467,8179,0.8800475283378284,0.850857038657914,0.8820751276440555,0.05336981779670462,0.03200839167810791,5509467,0.004594200627176369,0.012801873990580359,474268,103231887,54968,0.053224087104775455,5682921,0.03200839167810791,0.06427441533234657,6862803,0.03200839167810791,0.004118129333238928,439707,0.012801873990580359,0.004537531229664894,484488,0.012801873990580359,larger_target_residual_discrepancy_dominates,106773480,56787,56787,True
catboost_monotonic_platt,w02_2012m02_m07,5,1,2,primary_oot,2516,2266,2266,0.05015850049144892,0.07888792960868712,0.05015850049144892,0.9498319723991344,pooled_15_issue_months,ALL,73852,71333,2519,0.05014690401716909,0.07889027307253996,0.07860743849295981,0.9006359300476947,0.8911723886560218,0.8607756052645832,0.8945052266695553,7763,28,2519,7791,10282,0.8911723886560218,0.8607756052645832,0.8945052266695553,0.012874952441533704,0.9232204443124346,2310717,0.0177051664602596,0.07360319595930126,3177614,179473828,73849,0.009792239486922972,1819512,0.9232204443124346,0.04266083836990356,7926880,0.078834495671856,0.0005511818549658936,102416,0.9497588671448068,0.020132474806528796,3740848,0.07360319595930126,directional_discrepancies_not_robustly_ordered,185811632,76368,76368,True
catboost_monotonic_platt,w02_2012m02_m07,5,2,3,primary_oot,3430,3088,3088,0.07889159208905103,0.1113143498301371,0.07889159208905103,0.9210307999052245,pooled_15_issue_months,ALL,81100,78463,2637,0.07889080728719956,0.11132575174939768,0.8923204107454423,0.9002915451895044,0.8766934733568689,0.851442663378545,0.8807028360049322,9675,0,2373,9675,12048,0.8766934733568689,0.851442663378545,0.8807028360049322,0.02798030112724391,0.11105675935975941,7530285,0.029441668463518617,0.09364704965584635,7923580,269128090,81893,0.023586796705647204,6561210,0.10970881722606042,0.055746639681061784,15507210,0.11105675935975941,0.01654707681910178,4602950,0.0859055072934956,0.031844283952791964,8858220,0.09377982310762234,directional_discrepancies_not_robustly_ordered,278173000,84530,84530,True
catboost_monotonic_platt,w02_2012m02_m07,5,3,4,primary_oot,4117,3707,3707,0.11133801904797279,0.15260114321288298,0.11133801904797279,0.8885730194588065,pooled_15_issue_months,ALL,78800,76404,2396,0.11132644815418892,0.15261363434527864,0.8614307278525446,0.9004129220306049,0.8738809486414324,0.8561928934010152,0.8777157360406092,9636,0,1696,9636,11332,0.8738809486414324,0.8561928934010152,0.8777157360406092,0.03185065080518696,0.8536190937386501,10018790,0.008025514931131275,0.12018209172220094,2524468,314555268,80521,0.02701219655039338,8763286,0.8536190937386501,0.055331542853761,17950637,0.8475519100181673,0.0017980017236936363,583307,0.11972221570109873,0.008842591508034656,2868710,0.12018209172220094,larger_target_residual_discrepancy_dominates,324419600,82917,82917,True
catboost_monotonic_platt,w02_2012m02_m07,5,4,5,primary_oot,4664,4199,4199,0.1526142115831254,0.5582160919292852,0.1526142115831254,0.8473677057431073,pooled_15_issue_months,ALL,88298,85593,2705,0.15261468467916584,0.6311016024999007,0.8093029473412743,0.9003001715265866,0.8923743764092859,0.8806541484518335,0.8956714761376249,9212,0,1326,9212,10538,0.8923743764092859,0.8806541484518335,0.8956714761376249,0.07925095478083191,0.23941419725335175,31637437,0.000893975094827792,0.8435504019225537,356880,399205752,90257,0.07369800407298426,30350450,0.23941419725335175,0.0974018252240862,40112202,0.23941419725335175,0.0002128638762537605,87662,0.847301518067832,0.0013894065344834331,572188,0.7966993115430152,larger_target_residual_discrepancy_dominates,411821872,92962,92962,True
catboost_monotonic_platt,w03_2012m03_m08,5,0,1,primary_oot,2171,1955,1955,0.006502056617634442,0.05012349696017911,0.006502056617634442,0.9880372185294524,pooled_15_issue_months,ALL,54840,53021,1819,0.004356861179488848,0.050145252472767576,0.04865868938974838,0.9005066789497927,0.8835932932234398,0.8542851932895696,0.8856491611962072,6172,99,1819,6271,7991,0.8835932932234398,0.8542851932895696,0.8856491611962072,0.05500135085486365,0.03215154724319381,6331128,0.0051404590644324715,0.012801873990580359,591711,115108591,55192,0.05482985384222298,6527913,0.03215154724319381,0.06759344465420279,8047516,0.03444791526593271,0.0046643877704950305,555331,0.012801873990580359,0.005083789666920998,605264,0.012801873990580359,larger_target_residual_discrepancy_dominates,119057640,57011,57011,True
catboost_monotonic_platt,w03_2012m03_m08,5,1,2,primary_oot,2705,2436,2436,0.05015850049144892,0.07888792960868712,0.05015850049144892,0.9497600452225063,pooled_15_issue_months,ALL,73852,71333,2519,0.05014690401716909,0.07889027307253996,0.07843061123908944,0.900554528650647,0.8855368483030295,0.8553322861940096,0.8887233927314088,8165,53,2519,8218,10684,0.8855368483030295,0.8553322861940096,0.8887233927314088,0.017890742989720987,0.078834495671856,3452122,0.015209351220990987,0.07232756861794823,2934732,192955765,74038,0.014468117931421618,2890291,0.9232204443124346,0.04857350710813644,9703513,0.9211328525701709,0.0031120291239420442,621689,0.05198321831945014,0.017636451901655137,3523228,0.07232756861794823,directional_discrepancies_not_robustly_ordered,199769660,76557,76557,True
catboost_monotonic_platt,w03_2012m03_m08,5,2,3,primary_oot,3881,3494,3494,0.07889159208905103,0.11132379513050646,0.07889159208905103,0.9210743768854129,pooled_15_issue_months,ALL,81100,78463,2637,0.07889080728719956,0.11132575174939768,0.8920058033644691,0.9002834321051275,0.8752405592444846,0.8498273736128237,0.8792971639950679,9789,0,2390,9789,12179,0.8752405592444846,0.8498273736128237,0.8792971639950679,0.029646486628603527,0.10941421555635122,9027797,0.02809230325256035,0.09272671361791755,8554525,304514903,82344,0.025287557613349807,7959236,0.10940285830991132,0.05734528232169687,18049376,0.11105755836520087,0.019073738415773072,6003442,0.08595697084668533,0.030450323765818552,9584212,0.0950317410755243,directional_discrepancies_not_robustly_ordered,314749100,84981,84981,True
catboost_monotonic_platt,w03_2012m03_m08,5,3,4,primary_oot,4787,4310,4310,0.11133801904797279,0.15261362246093008,0.11133801904797279,0.8885906639830641,pooled_15_issue_months,ALL,78800,76404,2396,0.11132644815418892,0.15261363434527864,0.8611478437816212,0.9003551284729475,0.8727291764829066,0.8547335025380711,0.8765989847715736,9724,0,1723,9724,11447,0.8727291764829066,0.8547335025380711,0.8765989847715736,0.030654846789990958,0.8536190937386501,11211886,0.011685750787866555,0.12017979034597567,4274016,365745948,81191,0.0258807801161988,9762634,0.8541808302720536,0.05500365573428034,20748237,0.8475912887455603,0.005372439527951654,2026568,0.12017979034597567,0.012491728868053177,4712075,0.12017979034597567,larger_target_residual_discrepancy_dominates,377215600,83587,83587,True
catboost_monotonic_platt,w03_2012m03_m08,5,4,5,primary_oot,5505,4956,4956,0.15261468500319003,0.5121544429406719,0.15261468500319003,0.8473677057431073,pooled_15_issue_months,ALL,88298,85593,2705,0.15261468467916584,0.6311016024999007,0.8103428263697585,0.9002724795640327,0.8945825009054479,0.88308908469048,0.8978119549706676,9023,0,1300,9023,10323,0.8945825009054479,0.88308908469048,0.8978119549706676,0.08571998314945348,0.23604613937658853,40390353,0.0012940527012843973,0.8435424186549693,609744,471189465,91098,0.0804975241857578,39128276,0.21559736951729863,0.10377163872592376,50441369,0.23941419725335175,0.0002962513471791472,144002,0.847301518067832,0.0016884734460335983,820734,0.8435424186549693,larger_target_residual_discrepancy_dominates,486080490,93803,93803,True
catboost_monotonic_platt,w04_2012m04_m09,5,0,1,primary_oot,2275,2049,2049,0.006502056617634442,0.050099862018617915,0.006502056617634442,0.9880372185294524,pooled_15_issue_months,ALL,54840,53021,1819,0.004356861179488848,0.050145252472767576,0.048496247267977896,0.9006593406593406,0.8767092284189284,0.8476294675419402,0.8786287381473377,6537,119,1819,6656,8356,0.8767092284189284,0.8476294675419402,0.8786287381473377,0.062230926124854945,0.03379173304330808,7506467,0.0046824739357886605,0.012801873990580359,564813,120622775,55296,0.061573769046416746,7682005,0.03379173304330808,0.07502741241253276,9360495,0.03432754040889638,0.0042064026418512195,524795,0.012801873990580359,0.004625804538277186,577120,0.012801873990580359,larger_target_residual_discrepancy_dominates,124761000,57115,57115,True
catboost_monotonic_platt,w04_2012m04_m09,5,1,2,primary_oot,2908,2619,2619,0.0501461462273111,0.07888792960868712,0.050160788886864906,0.9498538537726889,pooled_15_issue_months,ALL,73852,71333,2519,0.05014690401716909,0.07889027307253996,0.07842216833236267,0.9006189821182944,0.8852424544039925,0.8550479337052483,0.8884254996479446,8186,54,2519,8240,10705,0.8852424544039925,0.8550479337052483,0.8884254996479446,0.01856489829333877,0.078834495671856,3851035,0.014375015751818711,0.07243287009895952,2981901,207436364,74241,0.015168241237298196,3257556,0.9232872795343211,0.049213673266455586,10569208,0.078834495671856,0.0035908278879778965,771172,0.0533978101302214,0.016757929405783575,3598960,0.07243287009895952,directional_discrepancies_not_robustly_ordered,214761616,76760,76760,True
catboost_monotonic_platt,w04_2012m04_m09,5,2,3,primary_oot,4367,3932,3932,0.07889159208905103,0.11132379513050646,0.07889159208905103,0.9210743768854129,pooled_15_issue_months,ALL,81100,78463,2637,0.07889080728719956,0.11132575174939768,0.8900324876847417,0.9003892832608198,0.8664466054063699,0.8395191122071517,0.8707891491985204,10479,0,2536,10479,13015,0.8664466054063699,0.8395191122071517,0.8707891491985204,0.03514213938569322,0.11119556013647962,12041381,0.03037087448138931,0.09509937181162148,10406517,342647921,82830,0.030606084135669467,10839564,0.11119556013647962,0.06302285355613803,22320407,0.11119556013647962,0.01806722428074927,6398755,0.0859055072934956,0.033128756560878485,11733003,0.09509937181162148,directional_discrepancies_not_robustly_ordered,354163700,85467,85467,True
catboost_monotonic_platt,w04_2012m04_m09,5,3,4,primary_oot,5622,5061,5061,0.11133801904797279,0.15261362246093008,0.11133801904797279,0.8885906639830641,pooled_15_issue_months,ALL,78800,76404,2396,0.11132644815418892,0.15261363434527864,0.8607956116401266,0.9002134471718249,0.8711324014449505,0.8529695431472082,0.8750507614213198,9846,0,1740,9846,11586,0.8711324014449505,0.8529695431472082,0.8750507614213198,0.032668069533425,0.8536669444247404,14032350,0.01756544732692925,0.124538558165171,7545120,429543288,82026,0.02783478881912429,12331190,0.8536669444247404,0.055471520513140006,24574638,0.8479764138788565,0.010462450814151078,4635008,0.12017979034597567,0.0191609467519733,8488560,0.124538558165171,larger_target_residual_discrepancy_dominates,443013600,84422,84422,True
catboost_monotonic_platt,w04_2012m04_m09,5,4,5,primary_oot,6595,5937,5937,0.15263229425689268,0.5121544429406719,0.15265622554727343,0.8473677057431073,pooled_15_issue_months,ALL,88298,85593,2705,0.15261468467916584,0.6311016024999007,0.8114834386744343,0.9002274450341168,0.8970359725678502,0.8858524541892229,0.9001902647851594,8813,0,1266,8813,10079,0.8970359725678502,0.8858524541892229,0.9001902647851594,0.09157448565560551,0.2131123676885626,51692500,0.0021364876232899625,0.8435424186549693,1206017,564485835,92188,0.08696352215911755,50641060,0.2131123676885626,0.10912035576815303,63543545,0.23758939795146633,0.0005036823833056475,293307,0.8435424186549693,0.0026656406193301127,1552270,0.8231437178907989,larger_target_residual_discrepancy_dominates,582325310,94893,94893,True
catboost_monotonic_platt,w05_2012m05_m10,5,0,1,primary_oot,2365,2130,2130,0.006502056617634442,0.050034622494658273,0.006502056617634442,0.9880372185294524,pooled_15_issue_months,ALL,54840,53021,1819,0.004356861179488848,0.050145252472767576,0.048545037278214534,0.9006342494714588,0.8789913430527527,0.849835886214442,0.8809628008752736,6416,112,1819,6528,8235,0.8789913430527527,0.849835886214442,0.8809628008752736,0.06022999463334425,0.03432754040889638,7552520,0.0058426169885297755,0.012964074697068598,732633,125394665,55386,0.05946886811219415,7712910,0.03432754040889638,0.07330913069425105,9507945,0.03432754040889638,0.00534027106338948,692615,0.012964074697068598,0.005777907824877445,749375,0.012964074697068598,larger_target_residual_discrepancy_dominates,129696600,57205,57205,True
catboost_monotonic_platt,w05_2012m05_m10,5,1,2,primary_oot,3134,2822,2822,0.0501461462273111,0.07888792960868712,0.050160788886864906,0.9498538537726889,pooled_15_issue_months,ALL,73852,71333,2519,0.05014690401716909,0.07889027307253996,0.07838347887434441,0.9004467134652202,0.884050860050748,0.8538969831555002,0.8872339273140877,8271,57,2519,8328,10790,0.884050860050748,0.8538969831555002,0.8872339273140877,0.021355849813074142,0.07873221726831164,4774263,0.017720885401080175,0.07184002771048514,3961639,223557622,74467,0.017989954624231475,4163814,0.07873221726831164,0.05189560376034153,12011350,0.07873221726831164,0.011038367115230478,2554854,0.05353798426421274,0.02013664438865831,4660670,0.07184002771048514,directional_discrepancies_not_robustly_ordered,231452168,76986,76986,True
catboost_monotonic_platt,w05_2012m05_m10,5,2,3,primary_oot,4888,4401,4401,0.07889159208905103,0.11132379513050646,0.07889159208905103,0.9210743768854129,pooled_15_issue_months,ALL,81100,78463,2637,0.07889080728719956,0.11132575174939768,0.8892804189864737,0.9003682487725041,0.8631839210838229,0.8356843403205918,0.8676325524044389,10735,0,2591,10735,13326,0.8631839210838229,0.8356843403205918,0.8676325524044389,0.038213449111179465,0.11118812041759461,14655895,0.03969261951378336,0.09509937181162148,15223197,383527144,83351,0.033762615509736214,13384068,0.8897274092298828,0.0660871184066871,26198044,0.11118812041759461,0.025704904534822944,10189856,0.08955718493715194,0.04245050159327254,16828092,0.09509937181162148,directional_discrepancies_not_robustly_ordered,396416800,85988,85988,True
catboost_monotonic_platt,w05_2012m05_m10,5,3,4,primary_oot,6390,5752,5752,0.11133801904797279,0.15261362246093008,0.11133801904797279,0.8885906639830641,pooled_15_issue_months,ALL,78800,76404,2396,0.11132644815418892,0.15261363434527864,0.8606682863399073,0.9001564945226918,0.8707135752054866,0.8525,0.8746446700507614,9878,0,1745,9878,11623,0.8707135752054866,0.8525,0.8746446700507614,0.03395096685201694,0.8476864372405583,16575594,0.025817503839855004,0.12513086974727428,12604662,488221560,82794,0.028937227425466505,14570820,0.8536190937386501,0.05867370892018779,29544090,0.8475912887455603,0.01709730464002288,8609040,0.12219202686750572,0.027663485140964228,13929450,0.12513086974727428,larger_target_residual_discrepancy_dominates,503532000,85190,85190,True
