learner,window_id,taxonomy_groups,conformal_group,score_stratum,role,fit_rows,finite_sample_rank,raw_finite_sample_rank,fit_score_min,fit_score_max,fit_residual_min,fit_residual_max,target_scope,issue_month,target_rows,resolved_rows,unresolved_rows,score_min,score_max,fit_residual_quantile,fit_cdf_at_quantile,resolved_target_cdf_at_quantile,all_target_cdf_at_quantile_min,all_target_cdf_at_quantile_max,resolved_misses,unresolved_misses_min,unresolved_misses_max,misses_min,misses_max,coverage_resolved,coverage_lower,coverage_upper,resolved_calibration_minus_target_ks,resolved_calibration_minus_target_witness,resolved_calibration_minus_target_numerator,resolved_target_minus_calibration_ks,resolved_target_minus_calibration_witness,resolved_target_minus_calibration_numerator,resolved_directional_ks_denominator,resolved_ks_grid_points,calibration_minus_target_ks_min,calibration_minus_target_ks_min_numerator,calibration_minus_target_ks_min_witness,calibration_minus_target_ks_max,calibration_minus_target_ks_max_numerator,calibration_minus_target_ks_max_witness,target_minus_calibration_ks_min,target_minus_calibration_ks_min_numerator,target_minus_calibration_ks_min_witness,target_minus_calibration_ks_max,target_minus_calibration_ks_max_numerator,target_minus_calibration_ks_max_witness,sharp_directional_discrepancy_comparison,completion_directional_ks_denominator,low_completion_grid_points,high_completion_grid_points
numeric_logistic_platt,w04_2012m04_m09,5,0,1,primary_oot,2062,1857,1857,0.002386024381188275,0.05685523183463916,0.002386024381188275,0.9928851171733388,single_issue_month,2017-06,4244,3100,1144,3.6124497564687613e-11,0.05685572872722188,0.05568070201998956,0.9005819592628516,0.8754838709677419,0.6394910461828464,0.8920829406220546,386,72,1144,458,1530,0.8754838709677419,0.6394910461828464,0.8920829406220546,0.043454209818215954,0.05681985089275921,277768,0.10996120271580989,0.03447291775208302,702894,6392200,5162,0.022082867488625466,193250,0.9593986991631136,0.29005540771429694,2538312,0.05681985089275921,0.06632219297900796,580394,0.02842667200376633,0.11800078801269961,1032640,0.034478781116619034,directional_discrepancies_not_robustly_ordered,8751128,6306,6306
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2016-04,4199,4199,0,0.05686648861000155,0.08138028699527722,0.08070500908633652,0.9003401360544218,0.880447725648964,0.880447725648964,0.880447725648964,502,0,0,502,502,0.880447725648964,0.880447725648964,0.880447725648964,0.02566678493259652,0.9203122379626903,316858,0.013083533008345038,0.07113652100813031,161517,12345060,7139,0.02566678493259652,316858,0.9203122379626903,0.02566678493259652,316858,0.9203122379626903,0.013083533008345038,161517,0.07113652100813031,0.013083533008345038,161517,0.07113652100813031,larger_target_residual_discrepancy_dominates,12345060,7139,7139
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2016-05,3177,3175,2,0.05687150438694649,0.08136719221736191,0.08070500908633652,0.9003401360544218,0.8878740157480315,0.8873150771167768,0.8879446018256216,356,0,2,356,358,0.8878740157480315,0.8873150771167768,0.8879446018256216,0.023710964700840966,0.07301163726622965,221330,0.0002646097809202421,0.05688500226563182,2470,9334500,6115,0.023751710315854387,221850,0.07301163726622965,0.024066472670276798,224790,0.07301163726622965,0.0002640149544236958,2466,0.05688500226563182,0.0002640149544236958,2466,0.05688500226563182,larger_target_residual_discrepancy_dominates,9340380,6117,6117
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2016-06,4340,4334,6,0.056881936459567385,0.08138619915040686,0.08070500908633652,0.9003401360544218,0.8871712044300877,0.8859447004608295,0.8873271889400922,489,0,6,489,495,0.8871712044300877,0.8859447004608295,0.8873271889400922,0.026053919491192876,0.06698949245146263,331978,0.0025344609463536223,0.0761407330890082,32294,12741960,7274,0.025828395874478823,329560,0.06698949245146263,0.02651964011411016,338380,0.06698949245146263,0.0015580425718674568,19880,0.0761407330890082,0.0027101163045863508,34580,0.0761407330890082,larger_target_residual_discrepancy_dominates,12759600,7280,7280
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2016-07,3450,3449,1,0.05686736699449799,0.08138222908756987,0.08070500908633652,0.9003401360544218,0.8686575819077994,0.8684057971014493,0.8686956521739131,453,0,1,453,454,0.8686575819077994,0.8684057971014493,0.8686956521739131,0.048500995063145584,0.06920286673152645,491803,0.0010593625678743518,0.056891416390921046,10742,10140060,6389,0.04861579414374446,493110,0.06920286673152645,0.04861579414374446,493110,0.06920286673152645,0.0010588583259390713,10740,0.056891416390921046,0.0010588583259390713,10740,0.056891416390921046,larger_target_residual_discrepancy_dominates,10143000,6390,6390
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2016-08,3821,3819,2,0.05688268228564144,0.08138514859480382,0.08070500908633652,0.9003401360544218,0.8819062581827704,0.8814446479979063,0.8819680711855535,451,0,2,451,453,0.8819062581827704,0.8814446479979063,0.8819680711855535,0.055579513816524255,0.06649469405495294,624039,0.0003401360544217687,0.9429874695945234,3819,11227860,6759,0.055732196045128336,626081,0.06649469405495294,0.055732196045128336,626081,0.06649469405495294,0.0003401360544217687,3821,0.9429874695945234,0.0003401360544217687,3821,0.9429874695945234,larger_target_residual_discrepancy_dominates,11233740,6761,6761
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2016-09,2990,2988,2,0.05686729413439052,0.08138336890608619,0.08070500908633652,0.9003401360544218,0.8708165997322623,0.8702341137123746,0.8709030100334448,386,0,2,386,388,0.8708165997322623,0.8702341137123746,0.8709030100334448,0.03311340600497227,0.08005884421821939,290892,0.0005136191022593776,0.0631848967362102,4512,8784720,5928,0.03300684822423953,290150,0.08005884421821939,0.03367574454530976,296030,0.08005884421821939,0.00036743794507769663,3230,0.0631848967362102,0.00036743794507769663,3230,0.0631848967362102,larger_target_residual_discrepancy_dominates,8790600,5930,5930
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2016-10,3611,3610,1,0.056858385058529894,0.08138526469546377,0.08070500908633652,0.9003401360544218,0.892797783933518,0.8925505400166159,0.8928274716145113,387,0,1,387,388,0.892797783933518,0.8925505400166159,0.8928274716145113,0.026051029830214633,0.06655331669769543,276490,0.0019880528388640773,0.07609759357019819,21100,10613400,6550,0.02586362154942287,274577,0.06655331669769543,0.02614055314731819,277517,0.06655331669769543,0.001792896610319564,19034,0.07609759357019819,0.002069828208214884,21974,0.07609759357019819,larger_target_residual_discrepancy_dominates,10616340,6551,6551
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2016-11,3575,3569,6,0.056871276183771254,0.08138658096214542,0.08070500908633652,0.9003401360544218,0.8803586438778369,0.8788811188811189,0.8802797202797202,427,1,6,428,433,0.8803586438778369,0.8788811188811189,0.8802797202797202,0.03371006570182009,0.07373571788685235,353715,0.0001602994798367652,0.05689188487247411,1682,10492860,6509,0.03413015555872699,358725,0.07373571788685235,0.03468959611816755,364605,0.07373571788685235,0.00015888873031730174,1670,0.05689188487247411,0.00015888873031730174,1670,0.05689188487247411,larger_target_residual_discrepancy_dominates,10510500,6515,6515
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2016-12,3852,3847,5,0.05685747212023394,0.08138629122372011,0.08070500908633652,0.9003401360544218,0.8858851052768391,0.8847352024922118,0.8860332294911735,439,0,5,439,444,0.8858851052768391,0.8847352024922118,0.8860332294911735,0.017768152230998976,0.07968680714320028,200961,0.005141916397440182,0.07616680151142866,58156,11310180,6787,0.017615021086316147,199488,0.9201386772333019,0.018913048085277724,214188,0.9201386772333019,0.0042204420709093604,47796,0.07616680151142866,0.005518469069870939,62496,0.07616680151142866,larger_target_residual_discrepancy_dominates,11324880,6792,6792
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2017-01,3476,3442,34,0.05689590011179653,0.08138240320820027,0.08070500908633652,0.9003401360544218,0.8922138291690878,0.8834867663981588,0.892692750287687,371,2,34,373,405,0.8922138291690878,0.8834867663981588,0.892692750287687,0.01514939502820303,0.06953425663731282,153304,0.01511243660741461,0.07475105813039754,152930,10119480,6382,0.016301480315946863,166592,0.06953425663731282,0.023007522917107004,235124,0.08108432802958734,0.008593425862865284,87820,0.07475105813039754,0.014347165793820406,146620,0.07475105813039754,larger_target_residual_discrepancy_dominates,10219440,6416,6416
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2017-02,2945,2923,22,0.056857356775899384,0.08138657384734296,0.08070500908633652,0.9003401360544218,0.8966814916182004,0.8899830220713073,0.8971137521222411,302,1,22,303,324,0.8966814916182004,0.8899830220713073,0.8971137521222411,0.010949751094416555,0.9205575310468543,94098,0.022571046892927545,0.07615323535770344,193967,8593620,5863,0.010425834170680156,90270,0.9205575310468543,0.01687744707390596,146130,0.9205575310468543,0.01714135569338092,148415,0.07614003949906425,0.022913851448898744,198395,0.07614003949906425,smaller_target_residual_discrepancy_dominates,8658300,5885,5885
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2017-03,4198,4165,33,0.05686585147962718,0.0813863764716351,0.08070500908633652,0.9003401360544218,0.9058823529411765,0.8987613149118627,0.9063839923773225,392,1,33,393,425,0.9058823529411765,0.8987613149118627,0.9063839923773225,0.007082833133253301,0.06631755640171995,86730,0.017747098839535815,0.07614067268853339,217315,12245100,7105,0.008515230770726585,105096,0.06631755640171995,0.00970627412470467,119796,0.06631755640171995,0.01207555914218951,149038,0.07614067268853339,0.017792567241284318,219598,0.07614067268853339,smaller_target_residual_discrepancy_dominates,12342120,7138,7138
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2017-04,3172,3103,69,0.05687108862744605,0.08136962826780864,0.08070500908633652,0.9003401360544218,0.9004189494038027,0.8808322824716267,0.9025851197982345,309,0,69,309,378,0.9004189494038027,0.8808322824716267,0.9025851197982345,0.009451901933831863,0.06644478725936843,86228,0.01233653629031374,0.07109266416095383,112544,9122820,6043,0.008902299885906443,83020,0.9357779102769593,0.026566641789124226,247752,0.9205575310468543,0.0039169261651697245,36528,0.05788401721624685,0.01363932710536926,127196,0.07109266416095383,directional_discrepancies_not_robustly_ordered,9325680,6112,6112
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2017-05,4091,3653,438,0.0568571700886653,0.08138505833620797,0.08070500908633652,0.9003401360544218,0.8790035587188612,0.7848936690295771,0.8887802493277928,442,13,438,455,880,0.8790035587188612,0.7848936690295771,0.8887802493277928,0.027594317223193686,0.9205575310468543,296358,0.0012916417593590954,0.0578775853948741,13872,10739820,6593,0.01830349348245776,220146,0.9205575310468543,0.12391045883031776,1490338,0.08136958218330866,0.0007333170373991689,8820,0.05686881811714631,0.0026657155162236002,32062,0.06397454632458872,larger_target_residual_discrepancy_dominates,12027540,7031,7031
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,single_issue_month,2017-06,4414,3157,1257,0.056870600664531694,0.08138581162424224,0.08070500908633652,0.9003401360544218,0.8523915109280963,0.6096511101042139,0.8867240598096964,466,34,1257,500,1723,0.8523915109280963,0.6096511101042139,0.8867240598096964,0.05614130352806311,0.08137832716168882,521080,0.002762568442010951,0.0590011581922513,25641,9281580,6097,0.022600938880309715,293296,0.920462533737074,0.3055568398632675,3965260,0.08137832716168882,0.00022593541267889122,2932,0.05688914005724138,0.008649350088925466,112244,0.07618430453299828,larger_target_residual_discrepancy_dominates,12977160,7354,7354
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2016-04,5177,5175,2,0.08139019454459558,0.10796261928792393,0.8947818688022484,0.9003895381190874,0.8856038647342995,0.8852617345953255,0.8856480587212672,592,0,2,592,594,0.8856038647342995,0.8852617345953255,0.8856480587212672,0.021627027332188107,0.10786685850568563,402240,0.030686087117821167,0.09216227317220091,570729,18598950,8769,0.021575890708754285,401444,0.10786685850568563,0.02196221483469595,408632,0.10786685850568563,0.03054492017634181,568323,0.09216227317220091,0.030931244302283473,575511,0.09216227317220091,smaller_target_residual_discrepancy_dominates,18606138,8771,8771
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2016-05,4072,4067,5,0.08138750366829636,0.10795254687802465,0.8947818688022484,0.9003895381190874,0.8750922055569216,0.8740176817288802,0.8752455795677799,508,0,5,508,513,0.8750922055569216,0.8740176817288802,0.8752455795677799,0.028293542812865034,0.8971554123605919,413561,0.02992160116052777,0.09513479410180466,437358,14616798,7661,0.028152547413119223,412006,0.8971554123605919,0.02938044525201903,429976,0.8971554123605919,0.029351883132004552,429558,0.09513479410180466,0.029843042267564474,436746,0.09513479410180466,directional_discrepancies_not_robustly_ordered,14634768,7666,7666
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2016-06,5211,5208,3,0.08139621410905547,0.10796316195251628,0.8947818688022484,0.9003895381190874,0.8982334869431644,0.8977163692189599,0.8982920744578775,530,0,3,530,533,0.8982334869431644,0.8977163692189599,0.8982920744578775,0.011012016956063485,0.9052755640344635,206118,0.03877398070004026,0.09249533989734314,725754,18717552,8802,0.010979406924289154,205626,0.9052755640344635,0.011171308670595046,209220,0.9052755640344635,0.038553669536222496,722046,0.09249533989734314,0.03874557128252839,725640,0.09249533989734314,smaller_target_residual_discrepancy_dominates,18728334,8805,8805
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2016-07,4803,4800,3,0.08139004948801877,0.10796412575571056,0.8947818688022484,0.9003895381190874,0.8897916666666666,0.8892358942327712,0.8898605038517593,529,0,3,529,532,0.8897916666666666,0.8892358942327712,0.8898605038517593,0.021301474680022258,0.1070491039793957,367476,0.021150180856983863,0.09518108150804327,364866,17251200,8394,0.02120335891903954,366012,0.1070491039793957,0.021827968538027674,376794,0.1070491039793957,0.02086533284532448,360177,0.09518108150804327,0.021281739257983236,367365,0.09518108150804327,directional_discrepancies_not_robustly_ordered,17261982,8397,8397
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2016-08,5354,5347,7,0.08138695513763687,0.10796238944580777,0.8947818688022484,0.9003895381190874,0.8864783991023003,0.8856929398580501,0.8866268210683601,607,0,5,607,612,0.8864783991023003,0.8856929398580501,0.8866268210683601,0.020667146863541142,0.10777520194125274,397163,0.019616416988228934,0.09267773272116148,376971,19217118,8941,0.02067811520840882,397894,0.10777520194125274,0.021798772660780875,419458,0.10777520194125274,0.019133495434739634,368172,0.09267773272116148,0.01950704791886365,375360,0.09267773272116148,larger_target_residual_discrepancy_dominates,19242276,8948,8948
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2016-09,3914,3908,6,0.08139764513929396,0.10795317150423846,0.8947818688022484,0.9003895381190874,0.8935516888433982,0.8921819110884006,0.8937148696985181,416,0,6,416,422,0.8935516888433982,0.8921819110884006,0.8937148696985181,0.013886017239012593,0.10777520194125274,195034,0.017459441386730643,0.09591650714305704,245224,14045352,7502,0.013690278665202806,192580,0.10777520194125274,0.015223237275320333,214144,0.10777520194125274,0.016725912062032645,235282,0.09591650714305704,0.01774788446877766,249658,0.09591650714305704,smaller_target_residual_discrepancy_dominates,14066916,7508,7508
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2016-10,4680,4672,8,0.08139806243213339,0.10796356031031203,0.8947818688022484,0.9003895381190874,0.8934075342465754,0.892094017094017,0.8935897435897436,498,0,7,498,505,0.8934075342465754,0.892094017094017,0.8935897435897436,0.01616659424764257,0.1065825290274465,271456,0.03275853115161494,0.08931441802436137,550054,16791168,8266,0.0158797425909279,267096,0.1065825290274465,0.01758914430032961,295848,0.1065825290274465,0.0322934948560992,543174,0.08931441802436137,0.03250717006977441,546768,0.08931441802436137,smaller_target_residual_discrepancy_dominates,16819920,8274,8274
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2016-11,4912,4904,8,0.08138958137062484,0.10796436707493234,0.8947818688022484,0.9003895381190874,0.9033442088091354,0.9018729641693811,0.9035016286644951,474,0,8,474,482,0.9033442088091354,0.9018729641693811,0.9035016286644951,0.00825464953824618,0.10699081184970438,145488,0.024160373324763677,0.09248995470693064,425826,17624976,8498,0.00801553077061117,141504,0.10699081184970438,0.009644195265725177,170256,0.10699081184970438,0.02356091585867869,415938,0.09248995470693064,0.024375248106235693,430314,0.09248995470693064,smaller_target_residual_discrepancy_dominates,17653728,8506,8506
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2016-12,5018,5000,18,0.08138857284617412,0.10795688219132228,0.8947818688022484,0.9003895381190874,0.8976,0.8945795137504982,0.8979673176564368,512,0,17,512,529,0.8976,0.8945795137504982,0.8979673176564368,0.01098553144129104,0.9059261081806154,197410,0.01945041736227045,0.0926771603655197,349524,17970000,8594,0.010795415857393074,194692,0.9059261081806154,0.013578385480605934,244882,0.1078043239197666,0.018126065030664232,326898,0.0926771603655197,0.01991960827498468,359244,0.0926771603655197,smaller_target_residual_discrepancy_dominates,18034692,8612,8612
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2017-01,4403,4369,34,0.08141067175540535,0.10796381082480641,0.8947818688022484,0.9003895381190874,0.9118791485465781,0.9055189643424938,0.9125596184419714,385,0,31,385,416,0.9118791485465781,0.9055189643424938,0.9125596184419714,0.005207491491948955,0.9073809077758626,81769,0.032921594483723476,0.09063166753309225,516941,15702186,7963,0.004885814814126707,77315,0.9073809077758626,0.007707599576400519,121968,0.9069393581028737,0.030473670314581636,482227,0.09063166753309225,0.0330156969163156,522453,0.09554459881954318,smaller_target_residual_discrepancy_dominates,15824382,7997,7997
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2017-02,3618,3584,34,0.08140814631485921,0.10796142231025892,0.8947818688022484,0.9003895381190874,0.9029017857142857,0.896351575456053,0.9038142620232172,348,0,27,348,375,0.9029017857142857,0.896351575456053,0.9038142620232172,0.00930742706097464,0.1070491039793957,119888,0.029419382005723825,0.09249729568677142,378948,12880896,7178,0.008565962618737143,111384,0.9059261081806154,0.017341413872946528,225492,0.1070491039793957,0.02591106792138362,336924,0.09249729568677142,0.028951421708006065,376458,0.09249729568677142,smaller_target_residual_discrepancy_dominates,13003092,7212,7212
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2017-03,4993,4951,42,0.08138884223188296,0.10794945218480113,0.8947818688022484,0.9003895381190874,0.9056756210866491,0.8988584017624675,0.9064690566793511,467,0,38,467,505,0.9056756210866491,0.8988584017624675,0.9064690566793511,0.008278401568538062,0.9059261081806154,147305,0.024114283247950112,0.0926766254101359,429087,17793894,8545,0.007855349186133821,140963,0.9059261081806154,0.013522492981548681,242659,0.10654729925011107,0.020969423971523404,376293,0.0926766254101359,0.024173910252316515,433797,0.0926766254101359,smaller_target_residual_discrepancy_dominates,17944842,8587,8587
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2017-04,3905,3840,65,0.08139551316511066,0.10794710930170133,0.8947818688022484,0.9003895381190874,0.8979166666666667,0.8847631241997439,0.8996158770806658,392,0,58,392,450,0.8979166666666667,0.8847631241997439,0.8996158770806658,0.012699116583194213,0.10660492914539531,175260,0.023385329716193656,0.09553028732028841,322740,13800960,7434,0.01048040659599831,147088,0.10660492914539531,0.026613569208034163,373510,0.10660492914539531,0.017328567957550535,243199,0.08929534167330497,0.026038845507913674,365444,0.09553028732028841,directional_discrepancies_not_robustly_ordered,14034570,7499,7499
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2017-05,4932,4377,555,0.08139023578235956,0.10795869885239898,0.8947818688022484,0.9003895381190874,0.8857665067397761,0.7998783454987834,0.8986212489862124,500,0,487,500,987,0.8857665067397761,0.7998783454987834,0.8986212489862124,0.021293390133506344,0.10783222645886023,334965,0.02701288378353535,0.09264869905632453,424938,15730938,7971,0.0091085168982638,161454,0.9057257084405885,0.11880946481497277,2105970,0.10783222645886023,0.003961387389363457,70218,0.08248177811732064,0.03190807333660995,565590,0.09519059788264621,directional_discrepancies_not_robustly_ordered,17725608,8526,8526
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,single_issue_month,2017-06,5165,3682,1483,0.0813933904455775,0.10795017879063971,0.8947818688022484,0.9003895381190874,0.8756110809342749,0.6491771539206195,0.9113262342691191,458,0,1354,458,1812,0.8756110809342749,0.6491771539206195,0.9113262342691191,0.03999665082458331,0.10679657671749153,529280,0.03550685145167711,0.09248705581895283,469866,13233108,7276,0.002912458701471367,54064,0.9088314276947739,0.2828707197808976,5250932,0.10786685850568563,0.0002782415136338342,5165,0.9185894655743093,0.04728478840446673,877748,0.09255733568589916,directional_discrepancies_not_robustly_ordered,18563010,8759,8759
numeric_logistic_platt,w04_2012m04_m09,5,3,4,primary_oot,5235,4713,4713,0.10799724490560364,0.14738901983575323,0.10799724490560364,0.8919840271397129,single_issue_month,2016-04,6241,6235,6,0.1079696986786932,0.14739458413450515,0.8645731565389918,0.9002865329512894,0.8760224538893344,0.8753404903060407,0.876141643967313,773,0,5,773,778,0.8760224538893344,0.8753404903060407,0.876141643967313,0.0296411866033399,0.855534697055633,967495,0.020994034201663743,0.11738751406643164,685250,32640225,11470,0.02948560731656068,963343,0.855534697055633,0.03028676097783291,989518,0.855534697055633,0.020763209432279713,678368,0.11738751406643164,0.021083670896788607,688838,0.11738751406643164,larger_target_residual_discrepancy_dominates,32671635,11476,11476
numeric_logistic_platt,w04_2012m04_m09,5,3,4,primary_oot,5235,4713,4713,0.10799724490560364,0.14738901983575323,0.10799724490560364,0.8919840271397129,single_issue_month,2016-05,5006,4999,7,0.10796742313261196,0.14739810974510986,0.8645731565389918,0.9002865329512894,0.8879775955191038,0.88713543747503,0.888134238913304,560,0,5,560,565,0.8879775955191038,0.88713543747503,0.888134238913304,0.027003605114528158,0.14470817574187972,706678,0.016309622956109847,0.11835836876207051,426819,26169765,10234,0.0267029326031303,699788,0.14397206075247942,0.028097591390808585,736337,0.14470817574187972,0.01595186063257043,418041,0.11835836876207051,0.016551141495534872,433746,0.11835836876207051,larger_target_residual_discrepancy_dominates,26206410,10241,10241
numeric_logistic_platt,w04_2012m04_m09,5,3,4,primary_oot,5235,4713,4713,0.10799724490560364,0.14738901983575323,0.10799724490560364,0.8919840271397129,single_issue_month,2016-06,5841,5833,8,0.10796745221826017,0.14738589397679416,0.8645731565389918,0.9002865329512894,0.8875364306531802,0.8863208354733778,0.8876904639616504,656,0,8,656,664,0.8875364306531802,0.8863208354733778,0.8876904639616504,0.014018222244709522,0.867149760217935,428057,0.041079089087530336,0.12299782105998629,1254381,30535755,11068,0.013877103314236042,424329,0.867149760217935,0.01490432468044046,455739,0.867149760217935,0.04054325980410192,1239717,0.12299782105998629,0.041228074048238195,1260657,0.12299782105998629,smaller_target_residual_discrepancy_dominates,30577635,11076,11076
numeric_logistic_platt,w04_2012m04_m09,5,3,4,primary_oot,5235,4713,4713,0.10799724490560364,0.14738901983575323,0.10799724490560364,0.8919840271397129,single_issue_month,2016-07,6174,6163,11,0.10797275946662414,0.14739749989528472,0.8645731565389918,0.9002865329512894,0.8740872951484666,0.8731778425655976,0.8743116294136702,776,0,7,776,783,0.8740872951484666,0.8731778425655976,0.8743116294136702,0.028240907123433263,0.14736160259978925,911145,0.01976976630261531,0.11692406910043295,637838,32263305,11398,0.027935338414257774,902895,0.14736160259978925,0.029717003461228946,960480,0.14736160259978925,0.019365617716591343,625914,0.11692406910043295,0.019851526365765298,641619,0.11692406910043295,larger_target_residual_discrepancy_dominates,32320890,11409,11409
numeric_logistic_platt,w04_2012m04_m09,5,3,4,primary_oot,5235,4713,4713,0.10799724490560364,0.14738901983575323,0.10799724490560364,0.8919840271397129,single_issue_month,2016-08,6558,6552,6,0.10796706396684257,0.14739389551849652,0.8645731565389918,0.9002865329512894,0.8815628815628815,0.8810612991765783,0.881671241232083,776,0,4,776,780,0.8815628815628815,0.8810612991765783,0.881671241232083,0.021942249091246226,0.867149760217935,752613,0.022833510011160442,0.11922393733554046,783183,34299720,11787,0.021840731720744407,749817,0.867149760217935,0.022450673776249135,770757,0.867149760217935,0.022574759409317434,775017,0.11922393733554046,0.022727244923193616,780252,0.11922393733554046,smaller_target_residual_discrepancy_dominates,34331130,11793,11793
numeric_logistic_platt,w04_2012m04_m09,5,3,4,primary_oot,5235,4713,4713,0.10799724490560364,0.14738901983575323,0.10799724490560364,0.8919840271397129,single_issue_month,2016-09,5264,5258,6,0.10796529621622622,0.14739896553634993,0.8645731565389918,0.9002865329512894,0.8803727653100039,0.8793693009118541,0.8805091185410334,629,0,6,629,635,0.8803727653100037,0.8793693009118541,0.8805091185410334,0.023195073100960813,0.855534697055633,638459,0.013251940100916855,0.1235169387493684,364768,27525630,10493,0.02301796564507654,634307,0.855534697055633,0.02415778327425587,665717,0.855534697055633,0.012824454295526661,353404,0.1235169387493684,0.013204393505253103,363874,0.1235169387493684,larger_target_residual_discrepancy_dominates,27557040,10499,10499
