learner,learner_label,window,window_id,taxonomy_groups,score_stratum,conformal_group,alpha,fit_rows,fit_defaults,fit_default_prevalence,finite_sample_rank,boundary_count,phase_boundary_rate,phase_margin,phase_prevalence_at_or_below_boundary,frozen_threshold,threshold_below_half,max_score_below_half_condition,target_candidate_rows,target_score_max,positive_label_boundary,target_max_below_positive_label_boundary,positive_label_excluded_from_every_target_set,target_resolved_rows,target_resolved_misses,resolved_misses_in_exclusion_strata,resolved_misses_all_strata,exclusion_strata_resolved_miss_fraction
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W5,w05_2012m05_m10,5,2,1,0.1,3010,234,0.0777408637873754,2710,300,0.09966777408637874,-66,True,0.082592209115085,True,True,64651,0.0829817482010331,0.917407790884915,True,True,62524,6659,10336,42315,0.24426326361810233
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W5,w05_2012m05_m10,5,3,2,0.1,4620,467,0.101082251082251,4159,461,0.09978354978354978,6,False,0.8886831699133111,False,True,83959,0.111570375852346,0.11131683008668891,False,False,81210,11417,10336,42315,0.24426326361810233
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W5,w05_2012m05_m10,5,4,3,0.1,6597,989,0.1499166287706533,5939,658,0.0997423071092921,331,False,0.8658020182635762,False,True,90040,0.1469666362773201,0.13419798173642383,False,False,87174,10141,10336,42315,0.24426326361810233
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W5,w05_2012m05_m10,5,5,4,0.1,7762,1604,0.2066477711929915,6987,775,0.09984540066993043,829,False,0.819701753932392,False,True,103102,0.5556331471939644,0.18029824606760803,False,False,99960,10421,10336,42315,0.24426326361810233
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W6,w06_2012m06_m11,5,1,0,0.1,2270,88,0.0387665198237885,2044,226,0.09955947136563877,-138,True,0.0516643738011466,True,True,35138,0.0530720606166981,0.9483356261988534,True,True,33946,3677,10264,42806,0.2397794701677335
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W6,w06_2012m06_m11,5,2,1,0.1,3131,258,0.0824017885659533,2819,312,0.09964867454487385,-54,True,0.0826274030106329,True,True,64651,0.0829817482010331,0.9173725969893671,True,True,62524,6587,10264,42806,0.2397794701677335
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W6,w06_2012m06_m11,5,3,2,0.1,5058,509,0.1006326611308817,4554,504,0.099644128113879,5,False,0.8886418869164812,False,True,83959,0.111570375852346,0.11135811308351884,False,False,81210,11438,10264,42806,0.2397794701677335
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W6,w06_2012m06_m11,5,4,3,0.1,7370,1077,0.1461329715061058,6634,736,0.09986431478968792,341,False,0.8655770743208384,False,True,90040,0.1469666362773201,0.1344229256791616,False,False,87174,10240,10264,42806,0.2397794701677335
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W6,w06_2012m06_m11,5,5,4,0.1,8856,1753,0.1979448961156278,7972,884,0.0998193315266486,869,False,0.8179061215295095,False,True,103102,0.5556331471939644,0.18209387847049052,False,False,99960,10864,10264,42806,0.2397794701677335
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W7,w07_2012m07_m12,5,1,0,0.1,2228,85,0.0381508078994614,2007,221,0.09919210053859964,-136,True,0.0517369830503098,True,True,35138,0.0530720606166981,0.9482630169496902,True,True,33946,3558,22330,44730,0.49921752738654146
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W7,w07_2012m07_m12,5,2,1,0.1,3329,251,0.0753980174226494,2997,332,0.09972964854310604,-81,True,0.0824731921880582,True,True,64651,0.0829817482010331,0.9175268078119418,True,True,62524,6937,22330,44730,0.49921752738654146
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W7,w07_2012m07_m12,5,3,2,0.1,5419,516,0.095220520391216,4878,541,0.09983391769699207,-25,True,0.11144523824469,True,True,83959,0.111570375852346,0.88855476175531,True,True,81210,11835,22330,44730,0.49921752738654146
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W7,w07_2012m07_m12,5,4,3,0.1,7848,1100,0.1401630988786952,7065,783,0.09977064220183486,317,False,0.8637891842072416,False,True,90040,0.1469666362773201,0.1362108157927584,False,False,87174,10992,22330,44730,0.49921752738654146
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W7,w07_2012m07_m12,5,5,4,0.1,9587,1812,0.1890059455512673,8630,957,0.09982267654114947,855,False,0.8155138243109352,False,True,103102,0.5556331471939644,0.18448617568906478,False,False,99960,11408,22330,44730,0.49921752738654146
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W8,w08_2012m08_2013m01,5,1,0,0.1,2118,79,0.0372993389990557,1908,210,0.09915014164305949,-131,True,0.0517813086326055,True,True,35138,0.0530720606166981,0.9482186913673945,True,True,33946,3488,22806,46774,0.48757856929063154
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W8,w08_2012m08_2013m01,5,2,1,0.1,3393,232,0.0683760683760683,3055,338,0.09961685823754789,-106,True,0.0823229085366536,True,True,64651,0.0829817482010331,0.9176770914633464,True,True,62524,7285,22806,46774,0.48757856929063154
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W8,w08_2012m08_2013m01,5,3,2,0.1,5636,514,0.0911994322214336,5074,562,0.09971611071682045,-48,True,0.1113677294113914,True,True,83959,0.111570375852346,0.8886322705886086,True,True,81210,12033,22806,46774,0.48757856929063154
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W8,w08_2012m08_2013m01,5,4,3,0.1,8306,1106,0.1331567541536238,7477,829,0.0998073681675897,277,False,0.8623485518747436,False,True,90040,0.1469666362773201,0.13765144812525643,False,False,87174,11577,22806,46774,0.48757856929063154
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W8,w08_2012m08_2013m01,5,5,4,0.1,10676,1914,0.1792806294492319,9610,1066,0.09985013113525665,848,False,0.8107571491152097,False,True,103102,0.5556331471939644,0.18924285088479031,False,False,99960,12391,22806,46774,0.48757856929063154
