method,window_id,taxonomy_groups,role,conformal_group,candidate_rows,resolved_rows,unresolved_rows,coverage_resolved,coverage_lower,coverage_upper,coverage_resolved_y0,coverage_resolved_y1,rows,mean_width,average_set_size,singleton_share,set_empty_count,set_empty_share,set_zero_only_count,set_zero_only_share,set_one_only_count,set_one_only_share,set_both_count,set_both_share,lower_positive_share,upper_saturated_share,width_q00,width_q10,width_q25,width_q50,width_q75,width_q90,width_q100,score_min,score_max,fit_rows,fit_prevalence,fit_residual_quantile,fit_score_min,fit_score_max,scores_below_fit_range,scores_above_fit_range,venn_multiprobability_gap_mean,venn_multiprobability_gap_q50,coverage_upper_below_nominal
beta,w01_2012m01_m06,5,primary_oot,4,77223,74890,2333,0.87985044732274,0.8674747160819963,0.8834803102702563,1.0,0.5200810709904529,77223,0.9892862033854738,1.471854240317004,0.528145759682996,0,0.0,40785,0.528145759682996,0,0.0,36438,0.471854240317004,0.0,0.471854240317004,0.9635169762704526,0.9688436542707753,0.9777566067353458,0.9973246565355383,1.0,1.0,1.0,0.15386117643930797,0.5312216139528497,3830,0.21488250652741514,0.8096557998311447,0.15386138440748132,0.5068199160635963,3,3,,,True
beta,w02_2012m02_m07,5,primary_oot,-1,376890,364814,12076,0.879165821487114,0.8570245960359787,0.8825970442304121,0.9869770856478324,0.29661939198202625,376890,0.6652924895125701,1.1839422643211548,0.791403327230757,4646,0.012327204224044151,298272,0.791403327230757,0,0.0,73972,0.19626946854519886,0.012327204224044151,0.19626946854519886,0.053643411832449396,0.08874890373445768,0.14313218676508238,0.9792759942257989,0.9960826952188008,1.0,1.0,0.0049435940806103066,0.5312216139528497,16674,0.14081804006237256,0.8273464170014707,0.009070531712455643,0.4651602785161472,139,32,,,True
beta,w02_2012m02_m07,5,primary_oot,0,60520,58445,2075,0.8867824450337924,0.8563780568407138,0.8887475214805023,0.9497352073445603,0.0,60520,0.08369378205646767,0.9481824190350298,0.9481824190350298,3136,0.05181758096497026,57384,0.9481824190350298,0,0.0,0,0.0,0.05181758096497026,0.0,0.053643411832449396,0.06907762860681362,0.0763151048467691,0.08508409325954094,0.09228071799639949,0.09620992717846058,0.0973996355036782,0.0049435940806103066,0.04998598064105944,1943,0.049922799794132784,0.04869981775183909,0.009070531712455643,0.04998058819603851,139,13,,,True
beta,w02_2012m02_m07,5,primary_oot,1,79865,77165,2700,0.8772500485971619,0.8475928128717211,0.8807738057972829,0.9816412650995519,0.0,79865,0.14549517584657592,0.9810930945971327,0.9810930945971327,1510,0.01890690540286734,78355,0.9810930945971327,0,0.0,0,0.0,0.01890690540286734,0.0,0.13008260094728236,0.13326056345750198,0.1379239684409752,0.14549346266297586,0.15315235872267213,0.1576559709009296,0.16018990667731486,0.049987647608624945,0.08068609250319513,2647,0.0819795995466566,0.08009495333865742,0.0500128035232233,0.08067599052639418,57,33,,,True
beta,w02_2012m02_m07,5,primary_oot,2,79047,76495,2552,0.8716648146937709,0.8473313345224993,0.8758080635571243,1.0,0.1321605374823197,79047,0.9874772731059646,1.1168292281807026,0.8831707718192974,0,0.0,69812,0.8831707718192974,0,0.0,9235,0.11682922818070263,0.0,0.11682922818070263,0.9720341966891519,0.9751158328190175,0.9797464721179929,0.9875631550194695,0.9956084364791549,1.0,1.0,0.0806868165393329,0.11258415162624781,3621,0.11654239160452913,0.8913473801498191,0.08068859140197143,0.11258014356238857,4,10,,,True
beta,w02_2012m02_m07,5,primary_oot,3,80235,77819,2416,0.8780888985980287,0.8621798467003178,0.8817598304979124,1.0,0.36032634346975934,80235,0.9913631216893561,1.3370848133607527,0.6629151866392472,0,0.0,53189,0.6629151866392472,0,0.0,27046,0.3370848133607528,0.0,0.3370848133607528,0.9747443570885941,0.9782890600317526,0.9837671286380945,0.9933174781775413,1.0,1.0,1.0,0.11258616283812312,0.15385850927364253,4098,0.1612981942410932,0.862158194250471,0.11258697806289734,0.15385866361405715,4,0,,,True
beta,w02_2012m02_m07,5,primary_oot,4,77223,74890,2333,0.883976498865002,0.8718516504150318,0.8874817088173212,1.0,0.5365619499706651,77223,0.9900914285562026,1.4880799761729018,0.5119200238270981,0,0.0,39532,0.5119200238270981,0,0.0,37691,0.48807997617290183,0.0,0.48807997617290183,0.9650654099643124,0.9703920879646352,0.9793050404292056,0.9988730902293981,1.0,1.0,1.0,0.15386117643930797,0.5312216139528497,4365,0.21786941580756014,0.8112042335250045,0.15386138440748132,0.4651602785161472,3,32,,,True
beta,w03_2012m03_m08,5,primary_oot,-1,376890,364814,12076,0.8777349553471084,0.8556528430045902,0.8811430390830216,0.9851157411919101,0.29751456855999436,376890,0.6652688042982252,1.1826501101117037,0.7891772135105733,5309,0.014086338188861472,297433,0.7891772135105733,0,0.0,74148,0.19673644830056516,0.014086338188861472,0.19673644830056516,0.053451004045160636,0.08855649594716891,0.14305277500362973,0.9793422987125742,0.9961080657679018,1.0,1.0,0.0049435940806103066,0.5312216139528497,19049,0.14116226573573415,0.8263492518832187,0.009070531712455643,0.4651602785161472,139,32,,,True
beta,w03_2012m03_m08,5,primary_oot,0,60520,58445,2075,0.8798528531097614,0.8496860541969598,0.8817911434236616,0.942313683091752,0.0,60520,0.08349068093488012,0.9406311962987443,0.9406311962987443,3593,0.05936880370125578,56927,0.9406311962987443,0,0.0,0,0.0,0.05936880370125578,0.0,0.053451004045160636,0.06888522081952486,0.07612269705948033,0.08489168547225218,0.09208831020911072,0.09601751939117183,0.09701481992910066,0.0049435940806103066,0.04998598064105944,2182,0.04903758020164986,0.04850740996455033,0.009070531712455643,0.04998058819603851,139,13,,,True
beta,w03_2012m03_m08,5,primary_oot,1,79865,77165,2700,0.8750728957428886,0.8454892631315345,0.8785450447630376,0.9792050348757958,0.0,79865,0.14541416177814062,0.9785137419395229,0.9785137419395229,1716,0.021486258060477055,78149,0.9785137419395229,0,0.0,0,0.0,0.021486258060477055,0.0,0.1300031891858297,0.13318115169604933,0.13784455667952256,0.1454140509015232,0.15307294696121948,0.15757655913947693,0.16003108315440956,0.049987647608624945,0.08068609250319513,2931,0.0791538723984988,0.08001554157720477,0.0500128035232233,0.08067599052639418,57,33,,,True
beta,w03_2012m03_m08,5,primary_oot,2,79047,76495,2552,0.8696777567161252,0.845092160360292,0.8738851569319519,1.0,0.1187234794908062,79047,0.9871161343484989,1.1045580477437473,0.8954419522562526,0,0.0,70782,0.8954419522562526,0,0.0,8265,0.10455804774374738,0.0,0.10455804774374738,0.9716280762531744,0.9747097123830399,0.9793403516820154,0.9871570345834919,0.9952023160431773,1.0,1.0,0.0806868165393329,0.11258415162624781,4018,0.11398705823792932,0.8909412597138415,0.08068859140197143,0.11258014356238857,4,10,,,True
beta,w03_2012m03_m08,5,primary_oot,3,80235,77819,2416,0.8799393464321053,0.864236305851561,0.883554558484452,1.0,0.3700357359584654,80235,0.9916500014730596,1.3476911572256496,0.6523088427743503,0,0.0,52338,0.6523088427743503,0,0.0,27897,0.34769115722564964,0.0,0.34769115722564964,0.9751805274289425,0.9787252303721009,0.9842032989784426,0.9937536485178895,1.0,1.0,1.0,0.11258616283812312,0.15385850927364253,4806,0.16146483562213898,0.8625943645908193,0.11258697806289734,0.15385866361405715,4,0,,,True
beta,w03_2012m03_m08,5,primary_oot,4,77223,74890,2333,0.8847643210041394,0.8727322170855834,0.8882457298991233,1.0,0.539708784468505,77223,0.9902903885025343,1.4919000815819121,0.5080999184180879,0,0.0,39237,0.5080999184180879,0,0.0,37986,0.4919000815819121,0.0,0.4919000815819121,0.9654555816096222,0.9707822596099449,0.9796952120745153,0.9992632618747077,1.0,1.0,1.0,0.15386117643930797,0.5312216139528497,5112,0.21830985915492956,0.8115944051703142,0.15386138440748132,0.4651602785161472,3,32,,,True
beta,w04_2012m04_m09,5,primary_oot,-1,376890,364814,12076,0.8748732230670972,0.8525697153015469,0.8783411605508239,0.9836831881289753,0.2869304219616654,376890,0.6649750115471401,1.171156040223938,0.7980869749794369,5796,0.015378492398312505,300791,0.7980869749794369,0,0.0,70303,0.18653453262225053,0.015378492398312505,0.18653453262225053,0.05316544127597378,0.08827093317798206,0.14313218676508238,0.9786782584525086,0.9953588378225138,1.0,1.0,0.0049435940806103066,0.5312216139528497,21767,0.14126889327881656,0.8252614321050156,0.009070531712455643,0.4651602785161472,139,32,,,True
beta,w04_2012m04_m09,5,primary_oot,0,60520,58445,2075,0.8694328000684404,0.8396232650363517,0.8713648380700595,0.9311539095856773,0.0,60520,0.0831865135713792,0.9291804362194316,0.9291804362194316,4286,0.0708195637805684,56234,0.9291804362194316,0,0.0,0,0.0,0.0708195637805684,0.0,0.05316544127597378,0.06859965805033799,0.07583713429029347,0.08460612270306533,0.09180274743992388,0.09573195662198497,0.09644369439072695,0.0049435940806103066,0.04998598064105944,2320,0.04482758620689655,0.048221847195363474,0.009070531712455643,0.04998058819603851,139,13,,,True
beta,w04_2012m04_m09,5,primary_oot,1,79865,77165,2700,0.8772500485971619,0.8475928128717211,0.8807738057972829,0.9816412650995519,0.0,79865,0.14549517584657592,0.9810930945971327,0.9810930945971327,1510,0.01890690540286734,78355,0.9810930945971327,0,0.0,0,0.0,0.01890690540286734,0.0,0.13008260094728236,0.13326056345750198,0.1379239684409752,0.14549346266297586,0.15315235872267213,0.1576559709009296,0.16018990667731486,0.049987647608624945,0.08068609250319513,3199,0.07783682400750234,0.08009495333865742,0.04999907647341194,0.08067599052639418,26,33,,,True
beta,w04_2012m04_m09,5,primary_oot,2,79047,76495,2552,0.8629322177920126,0.837223424038863,0.8673573949675509,1.0,0.07310820367751059,79047,0.9858925629595953,1.0652776196440092,0.9347223803559908,0,0.0,73887,0.9347223803559908,0,0.0,5160,0.06527761964400926,0.0,0.06527761964400926,0.9702909596945479,0.9733725958244135,0.9780032351233889,0.9858199180248655,0.9938651994845509,0.9988130114707907,1.0,0.0806868165393329,0.11258415162624781,4511,0.10995344712923964,0.8896041431552151,0.08068859140197143,0.11258014356238857,4,10,,,True
beta,w04_2012m04_m09,5,primary_oot,3,80235,77819,2416,0.8760199951168738,0.8599364367171434,0.8797532249018508,1.0,0.34947070325669205,80235,0.9910852668300253,1.3268274443821275,0.6731725556178725,0,0.0,54012,0.6731725556178725,0,0.0,26223,0.3268274443821275,0.0,0.3268274443821275,0.9743284787231952,0.9778731816663537,0.9833512502726955,0.9929015998121424,1.0,1.0,1.0,0.11258616283812312,0.15385850927364253,5643,0.16055289739500267,0.8617423158850721,0.11258554434834336,0.15385866361405715,0,0,,,True
beta,w04_2012m04_m09,5,primary_oot,4,77223,74890,2333,0.887675257043664,0.875917796511402,0.8910687230488326,1.0,0.5513360712571337,77223,0.9908503460536471,1.5039949237921344,0.49600507620786555,0,0.0,38303,0.49600507620786555,0,0.0,38920,0.5039949237921345,0.0,0.5039949237921345,0.96657088660893,0.9718975646092527,0.980810517073823,1.0,1.0,1.0,1.0,0.15386117643930797,0.5312216139528497,6094,0.21660649819494585,0.812709710169622,0.15386138440748132,0.4651602785161472,3,32,,,True
beta,w05_2012m05_m10,5,primary_oot,-1,376890,364814,12076,0.87251311627295,0.8499323410013532,0.8760327947146382,0.9829977715841243,0.275521308713052,376890,0.6646510066543988,1.160824113136459,0.8071347077396588,6038,0.01602058956194115,304201,0.8071347077396588,0,0.0,66651,0.17684470269840005,0.01602058956194115,0.17684470269840005,0.053066255610189864,0.08817174751219814,0.14313124220234624,0.9779793959484059,0.9946419312530765,1.0,1.0,0.0049435940806103066,0.5312216139528497,24270,0.13976102183765965,0.82355894871595,0.008748624605224952,0.4651602785161472,119,32,,,True
beta,w05_2012m05_m10,5,primary_oot,0,60520,58445,2075,0.8658567884335701,0.8361698612029081,0.8677627230667548,0.9273240365762034,0.0,60520,0.08308009928447314,0.9252148050231328,0.9252148050231328,4526,0.07478519497686716,55994,0.9252148050231328,0,0.0,0,0.0,0.07478519497686716,0.0,0.053066255610189864,0.06850047238455409,0.07573794862450955,0.0845069370372814,0.09170356177413995,0.09563277095620105,0.09624532305915912,0.0049435940806103066,0.04998598064105944,2456,0.04682410423452769,0.04812266152957956,0.008748624605224952,0.04998058819603851,119,13,,,True
beta,w05_2012m05_m10,5,primary_oot,1,79865,77165,2700,0.8772241301108015,0.8475677706129092,0.8807487635384712,0.981612262358793,0.0,79865,0.14549421341732316,0.981068052338321,0.981068052338321,1512,0.018931947661679084,78353,0.981068052338321,0,0.0,0,0.0,0.018931947661679084,0.0,0.13008165638454625,0.13325961889476584,0.13792302387823907,0.14549251810023975,0.153151414159936,0.15765502633819348,0.1601880175518426,0.049987647608624945,0.08068609250319513,3483,0.07723227103072064,0.0800940087759213,0.04999907647341194,0.08067599052639418,26,33,,,True
beta,w05_2012m05_m10,5,primary_oot,2,79047,76495,2552,0.8585267010915746,0.8320872392374157,0.8630941085683201,1.0,0.043316831683168355,79047,0.9850661489300849,1.0393689830101078,0.9606310169898921,0,0.0,75935,0.9606310169898921,0,0.0,3112,0.03936898301010791,0.0,0.03936898301010791,0.9694187838625019,0.9725004199923674,0.9771310592913428,0.9849477421928193,0.9929930236525049,0.9979408356387446,1.0,0.0806868165393329,0.11258415162624781,5001,0.10657868426314737,0.888731967323169,0.08068859140197143,0.11258014356238857,4,10,,,True
beta,w05_2012m05_m10,5,primary_oot,3,80235,77819,2416,0.8725632557601614,0.8558982987474294,0.8764005733158846,1.0,0.3313330186770953,80235,0.9905676275120683,1.309241602791799,0.6907583972082009,0,0.0,55423,0.6907583972082009,0,0.0,24812,0.3092416027917991,0.0,0.3092416027917991,0.9735693824633689,0.9771140854065273,0.982592154012869,0.9921425035523159,1.0,1.0,1.0,0.11258616283812312,0.15385850927364253,6360,0.1589622641509434,0.8609832196252457,0.11258554434834336,0.15385687616425414,0,4,,,True
beta,w05_2012m05_m10,5,primary_oot,4,77223,74890,2333,0.8870877286687141,0.8752314724887663,0.8904989446149463,1.0,0.5489892794282362,77223,0.9907371827926696,1.5014956683889515,0.4985043316110485,0,0.0,38496,0.4985043316110485,0,0.0,38727,0.5014956683889514,0.0,0.5014956683889514,0.9663433276995352,0.971670005699858,0.9805829581644283,1.0,1.0,1.0,1.0,0.15386117643930797,0.5312216139528497,6970,0.21004304160688667,0.8124821512602273,0.15386138440748132,0.4651602785161472,3,32,,,True
beta,w06_2012m06_m11,5,primary_oot,-1,376890,364814,12076,0.8721129123334083,0.8494255618350182,0.8756692934277905,0.9835987292182353,0.2697114371972197,376890,0.664513904442663,1.1568282522751996,0.812271485048688,5823,0.015450131338056197,306137,0.812271485048688,0,0.0,64930,0.17227838361325587,0.015450131338056197,0.17227838361325587,0.053095254195678405,0.08820074609768669,0.14318956810257183,0.9776355380135058,0.9943086107311574,1.0,1.0,0.0049435940806103066,0.5312216139528497,26685,0.1380925613640622,0.8226529113540004,0.008655684711567472,0.4651602785161472,113,32,,,True
beta,w06_2012m06_m11,5,primary_oot,0,60520,58445,2075,0.8667636239199247,0.8370456047587574,0.8686880370125578,0.9282952483920031,0.0,60520,0.08311125155148759,0.9262227362855254,0.9262227362855254,4465,0.07377726371447456,56055,0.9262227362855254,0,0.0,0,0.0,0.07377726371447456,0.0,0.053095254195678405,0.06852947097004262,0.0757669472099981,0.08453593562276995,0.0917325603596285,0.09566176954168959,0.09630332023013621,0.0049435940806103066,0.04998598064105944,2551,0.04547236377891023,0.0481516601150681,0.008655684711567472,0.0499655964154074,113,49,,,True
beta,w06_2012m06_m11,5,primary_oot,1,79865,77165,2700,0.8789347502105878,0.8492205596944844,0.8824766793964816,0.983526443248887,0.0,79865,0.14555358361534548,0.9829963062668252,0.9829963062668252,1358,0.017003693733174733,78507,0.9829963062668252,0,0.0,0,0.0,0.017003693733174733,0.0,0.13013998228477183,0.13331794479499143,0.13798134977846466,0.14555084400046533,0.15320974006016158,0.15771335223841906,0.16030466935229376,0.049987647608624945,0.08068609250319513,3783,0.07930214115781126,0.08015233467614688,0.04999907647341194,0.08067986939481908,26,22,,,True
beta,w06_2012m06_m11,5,primary_oot,2,79047,76495,2552,0.8577684816001045,0.8311890394322365,0.8623603678823991,1.0,0.038189533239038176,79047,0.9849083921529024,1.0339797841790328,0.9660202158209673,0,0.0,76361,0.9660202158209673,0,0.0,2686,0.033979784179032725,0.0,0.033979784179032725,0.9692550126188431,0.9723366487487086,0.9769672880476841,0.9847839709491606,0.992829252408846,0.9977770643950858,1.0,0.0806868165393329,0.11258415162624781,5502,0.10523446019629226,0.8885681960795102,0.08068859140197143,0.11258014356238857,4,10,,,True
beta,w06_2012m06_m11,5,primary_oot,3,80235,77819,2416,0.8702116449710224,0.8533183772667788,0.8741197731663239,1.0,0.3189939990560313,80235,0.990234239810356,1.2983112108182215,0.7016887891817786,0,0.0,56300,0.7016887891817786,0,0.0,23935,0.2983112108182215,0.0,0.2983112108182215,0.9730906123680274,0.976635315311186,0.9821133839175278,0.9916637334569747,1.0,1.0,1.0,0.11258616283812312,0.15385850927364253,7126,0.1570305921975863,0.8605044495299043,0.11258554434834336,0.15385845724781183,0,1,,,True
beta,w06_2012m06_m11,5,primary_oot,4,77223,74890,2333,0.8858859660835893,0.8739624205223833,0.8893334887274517,1.0,0.5441890234145821,77223,0.9904901083921275,1.4960827732670319,0.5039172267329681,0,0.0,38914,0.5039172267329681,0,0.0,38309,0.4960827732670318,0.0,0.4960827732670318,0.9658502716447259,0.9711769496450486,0.980089902109619,0.9996579519098114,1.0,1.0,1.0,0.15386117643930797,0.5312216139528497,7723,0.20341836074064482,0.811989095205418,0.15386748057484234,0.4651602785161472,10,32,,,True
beta,w07_2012m07_m12,5,primary_oot,-1,376890,364814,12076,0.8694814343747773,0.8465175515402372,0.8730929448910822,0.9829815294859051,0.2561960261180931,376890,0.6641013548621286,1.1452253973307862,0.8226432115471358,6055,0.01606569556103903,310046,0.8226432115471358,0,0.0,60789,0.1612910928918252,0.01606569556103903,0.1612910928918252,0.05310915479802233,0.0882146467000306,0.1430834676161869,0.9767847392046853,0.9934710472870074,1.0,1.0,0.0049435940806103066,0.5312216139528497,28411,0.13248389708211608,0.8163395659806532,0.008655684711567472,0.4747103480290187,113,18,,,True
beta,w07_2012m07_m12,5,primary_oot,0,60520,58445,2075,0.8673966977500214,0.8376569729015202,0.8693324520819564,0.9289732641879387,0.0,60520,0.08312617375430716,0.926867151354924,0.926867151354924,4426,0.073132848645076,56094,0.926867151354924,0,0.0,0,0.0,0.073132848645076,0.0,0.05310915479802233,0.06854337157238655,0.07578084781234201,0.08454983622511389,0.09174646096197242,0.09567567014403353,0.09633112143482406,0.0049435940806103066,0.04998598064105944,2733,0.04427369191364801,0.04816556071741202,0.008655684711567472,0.0499655964154074,113,49,,,True
beta,w07_2012m07_m12,5,primary_oot,1,79865,77165,2700,0.8759930020086827,0.8463782633193514,0.8794716083390722,0.9802346321727403,0.0,79865,0.1454455001268834,0.9796030801978338,0.9796030801978338,1629,0.020396919802166156,78236,0.9796030801978338,0,0.0,0,0.0,0.020396919802166156,0.0,0.13003388179838687,0.1332118443086065,0.13787524929207973,0.14544474351408038,0.15310363957377665,0.1576072517520341,0.1600924683795239,0.049987647608624945,0.08068609250319513,4268,0.07450796626054358,0.08004623418976194,0.04999907647341194,0.08067986939481908,26,22,,,True
beta,w07_2012m07_m12,5,primary_oot,2,79047,76495,2552,0.8536505653964311,0.8264829784811568,0.858375396915759,1.0,0.01034299858557286,79047,0.9841035891188817,1.0095639303199362,0.9904360696800638,0,0.0,78291,0.9904360696800638,0,0.0,756,0.00956393031993624,0.0,0.00956393031993624,0.96843225770443,0.9715138938342955,0.976144533133271,0.9839612160347475,0.9920064974944329,0.9969543094806728,1.0,0.0806868165393329,0.11258415162624781,5929,0.10170349131388093,0.8877454411650971,0.08070073577346847,0.11258014356238857,44,10,,,True
beta,w07_2012m07_m12,5,primary_oot,3,80235,77819,2416,0.8669091096004832,0.849404873185019,0.8709166822459027,1.0,0.30166543051716,80235,0.989681227318841,1.280663052283916,0.719336947716084,0,0.0,57716,0.719336947716084,0,0.0,22519,0.28066305228391597,0.0,0.28066305228391597,0.9723123540163641,0.9758570569595225,0.9813351255658642,0.9908854751053111,1.0,1.0,1.0,0.11258616283812312,0.15385850927364253,7430,0.15047106325706594,0.8597261911782409,0.11258554434834336,0.15385845724781183,0,1,,,True
beta,w07_2012m07_m12,5,primary_oot,4,77223,74890,2333,0.8832420883963146,0.8711135283529519,0.8867694857749634,1.0,0.5336284601845431,77223,0.9899751246097142,1.4857879129274958,0.5142120870725043,0,0.0,39709,0.5142120870725043,0,0.0,37514,0.4857879129274957,0.0,0.4857879129274957,0.9648387300600457,0.9701654080603684,0.9790783605249389,0.9986464103251314,1.0,1.0,1.0,0.15386117643930797,0.5312216139528497,8051,0.19922990932803378,0.8109775536207378,0.15386748057484234,0.4747103480290187,10,18,,,True
beta,w08_2012m08_2013m01,5,primary_oot,-1,376890,364814,12076,0.8658549288130389,0.8424845445620738,0.8695640637851894,0.9830562431377134,0.23257038545250297,376890,0.5008198081817727,1.128127570378625,0.8397357319111677,6056,0.016068348855103613,316488,0.8397357319111677,0,0.0,54346,0.14419591923372868,0.016068348855103613,0.14419591923372868,0.05329073662103042,0.08839622852303869,0.1429855897269824,0.21213223463554576,0.9857166755424231,1.0,1.0,0.0049435940806103066,0.5312216139528497,30129,0.12761790965514952,0.8092285575189675,0.008655684711567472,0.4747103480290187,113,18,,,True
beta,w08_2012m08_2013m01,5,primary_oot,0,60520,58445,2075,0.8740525280177945,0.8440846001321877,0.8759748843357568,0.9361015924208829,0.0,60520,0.08332037031552239,0.93433575677462,0.93433575677462,3974,0.06566424322538005,56546,0.93433575677462,0,0.0,0,0.0,0.06566424322538005,0.0,0.05329073662103042,0.06872495339539464,0.0759624296353501,0.08473141804812198,0.09192804278498051,0.09585725196704162,0.09669428508084024,0.0049435940806103066,0.04998598064105944,2847,0.04636459430979979,0.048347142540420114,0.008655684711567472,0.04996924014016404,113,39,,,True
beta,w08_2012m08_2013m01,5,primary_oot,1,79865,77165,2700,0.8733752348862827,0.8438489951793652,0.8768046077756213,0.9773053553560811,0.0,79865,0.14534546207786309,0.9765228823639892,0.9765228823639892,1875,0.023477117636010767,77990,0.9765228823639892,0,0.0,0,0.0,0.023477117636010767,0.0,0.1299360039091824,0.13311396641940199,0.13777737140287522,0.1453468656248759,0.15300576168457214,0.15750937386282962,0.15989671260111488,0.049987647608624945,0.08068609250319513,4572,0.07086614173228346,0.07994835630055744,0.04999907647341194,0.08067986939481908,26,22,,,True
beta,w08_2012m08_2013m01,5,primary_oot,2,79047,76495,2552,0.8499771226877574,0.8225359596189609,0.8547066934861538,0.9974840065661292,0.0,79047,0.2088512481908491,0.9973813047933507,0.9973813047933507,207,0.002618695206649209,78840,0.9973813047933507,0,0.0,0,0.0,0.002618695206649209,0.0,0.19317852751036454,0.19626016364023002,0.20089080293920547,0.208707485840682,0.2167527673003675,0.22170057928660736,0.22498342194206328,0.0806868165393329,0.11258415162624781,6238,0.0971465213209362,0.11249171097103164,0.08068997126127977,0.1125743806046686,7,26,,,True
beta,w08_2012m08_2013m01,5,primary_oot,3,80235,77819,2416,0.8619745820429459,0.8437838848382875,0.8661307409484639,1.0,0.2757737172139437,80235,0.9888074665279274,1.2542032778712533,0.7457967221287468,0,0.0,59839,0.7457967221287468,0,0.0,20396,0.2542032778712532,0.0,0.2542032778712532,0.9711196395050481,0.9746643424482065,0.9801424110545482,0.9896927605939951,1.0,1.0,1.0,0.11258616283812312,0.15385850927364253,7820,0.14437340153452685,0.8585334766669249,0.11258554434834336,0.15385845724781183,0,1,,,True
beta,w08_2012m08_2013m01,5,primary_oot,4,77223,74890,2333,0.8719588730137535,0.858889191044119,0.8758271499423746,1.0,0.4885593898341245,77223,0.9874957159482807,1.4396358597827073,0.5603641402172927,0,0.0,43273,0.5603641402172927,0,0.0,33950,0.43963585978270725,0.0,0.43963585978270725,0.9602270027783786,0.9655536807787013,0.9744666332432717,0.9940346830434641,1.0,1.0,1.0,0.15386117643930797,0.5312216139528497,8652,0.191169671752196,0.8063658263390706,0.15386748057484234,0.4747103480290187,10,18,,,True
venn_abers,w01_2012m01_m06,5,primary_oot,-1,376890,364814,12076,0.9085259885859643,0.8887473798721113,0.9114569237708615,1.0,0.4142561258161904,376890,0.6669569597044596,1.3002759425827164,0.6997240574172836,0,0.0,263719,0.6997240574172836,0,0.0,113171,0.30027594258271645,0.0,0.30027594258271645,0.06055364323891742,0.10160667719996683,0.1358784795683077,0.9753582708061437,1.0,1.0,1.0,0.0032894736842105266,0.5070422535211269,14948,0.13674070109713674,0.8251943363799141,0.003333333333333333,0.5070422535211269,136,0,0.0023855945638413074,0.0009322668897137065,False
venn_abers,w01_2012m01_m06,5,primary_oot,0,60520,58445,2075,0.9337154589785268,0.9017019167217448,0.9359881031064111,1.0,0.0,60520,0.09612431256217871,1.0,1.0,0,0.0,60520,1.0,0,0.0,0,0.0,0.0,0.0,0.06055364323891742,0.07779202879224355,0.09138490446284336,0.1007562129199513,0.10160667719996683,0.11452833910941378,0.11452833910941378,0.0032894736842105266,0.05726416955470689,1829,0.05248769819573537,0.05726416955470689,0.003333333333333333,0.05726416955470689,136,0,0.003179875464666119,0.001953125,False
venn_abers,w01_2012m01_m06,5,primary_oot,1,79865,77165,2700,0.8936564504632929,0.8634445626995555,0.897251612095411,1.0,0.0,79865,0.14056666599739664,1.0,1.0,0,0.0,79865,1.0,0,0.0,0,0.0,0.0,0.0,0.13353535599538485,0.13421797769662114,0.1358784795683077,0.1358784795683077,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.05726416955470689,0.07627118644067797,2437,0.07796471070988921,0.07627118644067797,0.05726416955470689,0.07627118644067797,0,0,0.0012396376050152758,0.0007067137809187302,True
venn_abers,w01_2012m01_m06,5,primary_oot,2,79047,76495,2552,0.9287665860513759,0.9143167988664972,0.931066327627867,1.0,0.5182991513437059,79047,0.9907675022019989,1.4872164661530483,0.5127835338469519,0,0.0,40534,0.5127835338469519,0,0.0,38513,0.4872164661530482,0.0,0.4872164661530482,0.9673602953515691,0.9673602953515691,0.9898545410096565,0.9946394047688792,1.0,1.0,1.0,0.07627118644067797,0.10891089108910891,3249,0.11665127731609726,0.8910891089108911,0.07627118644067797,0.10891089108910891,0,0,0.0017507875511296278,0.0007067137809187302,False
venn_abers,w01_2012m01_m06,5,primary_oot,3,80235,77819,2416,0.8748249142240327,0.8585779273384433,0.8785941297438774,1.0,0.34320005394106934,80235,0.9904495060275194,1.3212438462017824,0.6787561537982177,0,0.0,54460,0.6787561537982177,0,0.0,25775,0.32124384620178226,0.0,0.32124384620178226,0.9683213219281112,0.9683213219281112,0.9683213219281112,0.9985108913154954,1.0,1.0,1.0,0.10891089108910891,0.1501639344262295,3603,0.15431584790452402,0.8594104308390023,0.10891089108910891,0.1501639344262295,0,0,0.001071838898364885,0.0008214639709975546,True
venn_abers,w01_2012m01_m06,5,primary_oot,4,77223,74890,2333,0.9185338496461477,0.909936158916385,0.9209950403377232,1.0,0.6745959784521841,77223,0.9911515157943773,1.6330108905377931,0.36698910946220686,0,0.0,28340,0.36698910946220686,0,0.0,48883,0.6330108905377931,0.0,0.6330108905377931,0.9753582708061437,0.9753582708061437,0.9753582708061437,1.0,1.0,1.0,1.0,0.1501639344262295,0.5070422535211269,3830,0.21488250652741514,0.8251943363799141,0.1501639344262295,0.5070422535211269,0,0,0.004963074694787326,0.001562882618152489,False
