window_id,role,frontier_ruler,frontier_coordinate,gamma,candidate_id,selected_positions,funded_dollars,committed_capital_usd,cash_residual_usd,resolved_positions,unresolved_positions,empty_set_positions,full_set_positions,singleton_zero_positions,singleton_one_positions,count_selected_fcp_lower,count_selected_fcp_upper,count_selected_coverage_lower,count_selected_coverage_upper,invested_dollar_selected_fcp_lower,invested_dollar_selected_fcp_upper,invested_dollar_selected_coverage_lower,invested_dollar_selected_coverage_upper,fixed_capital_decision_fcp_lower,fixed_capital_decision_fcp_upper,fixed_capital_decision_coverage_lower,fixed_capital_decision_coverage_upper,count_selected_minus_invested_dollar_selected_fcp_lower,count_selected_minus_invested_dollar_selected_fcp_upper,count_selected_minus_invested_dollar_selected_coverage_lower,count_selected_minus_invested_dollar_selected_coverage_upper,count_selected_minus_fixed_capital_decision_fcp_lower,count_selected_minus_fixed_capital_decision_fcp_upper,count_selected_minus_fixed_capital_decision_coverage_lower,count_selected_minus_fixed_capital_decision_coverage_upper,sharpness,periods
w05_2012m05_m10,primary_oot,normalized_score,0.25,0.0,normalized_score_g000_c025,1528,14999625.0,15000000.0,375.0,1483,45,28,0,1500,0,0.17212041884816753,0.20157068062827224,0.7984293193717278,0.8278795811518325,0.20148337041759376,0.2396759918997975,0.7603240081002025,0.7985166295824062,0.20147833333333334,0.23967,0.76033,0.7985216666666667,-0.0437007958357772,-0.023767467005174243,0.023767467005174243,0.0437007958357772,-0.0436949912739965,-0.02376224258289702,0.02376224258289702,0.0436949912739965,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,normalized_score,0.25,1.0,normalized_score_g100_c025,1438,14999525.0,15000000.0,475.0,1400,38,60,23,1355,0,0.2767732962447844,0.30180806675938804,0.6981919332406119,0.7232267037552156,0.3136315983339472,0.33965575576559925,0.6603442442344007,0.6863684016660527,0.3136216666666667,0.339645,0.660355,0.6863783333333333,-0.04404642725601009,-0.03065956383936397,0.03065956383936397,0.04404642725601009,-0.04403595966620308,-0.030649343996291163,0.030649343996291163,0.04403595966620308,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,normalized_score,0.5,0.0,normalized_score_g000_c050,1482,14999625.0,15000000.0,375.0,1447,35,38,9,1435,0,0.24224021592442646,0.2658569500674764,0.7341430499325237,0.7577597840755735,0.29281565372467644,0.31637290932273304,0.683627090677267,0.7071843462753236,0.29280833333333334,0.316365,0.683635,0.7071916666666667,-0.05656862406715364,-0.044522772988353054,0.044522772988353054,0.05656862406715364,-0.05656095141700407,-0.04451521592442647,0.04451521592442647,0.05656095141700407,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,normalized_score,0.5,1.0,normalized_score_g100_c050,1441,14999625.0,15000000.0,375.0,1404,37,46,48,1347,0,0.2866065232477446,0.3108952116585704,0.6891047883414296,0.7133934767522554,0.32470811770294256,0.3495204046767836,0.6504795953232164,0.6752918822970575,0.3247,0.34951166666666666,0.6504883333333333,0.6753,-0.045233818793653985,-0.031492968679757136,0.031492968679757136,0.045233818793653985,-0.045225297247282,-0.03148463451306964,0.03148463451306964,0.045225297247282,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,normalized_score,0.75,0.0,normalized_score_g000_c075,1461,14999600.0,15000000.0,400.0,1428,33,26,51,1384,0,0.27720739219712526,0.2997946611909651,0.7002053388090349,0.7227926078028748,0.3220419211178965,0.341640777087389,0.658359222912611,0.6779580788821036,0.32203333333333334,0.34163166666666667,0.6583683333333333,0.6779666666666666,-0.04924464652390731,-0.03743599829328783,0.03743599829328783,0.04924464652390731,-0.04923577686516087,-0.03742716974674882,0.03742716974674882,0.04923577686516087,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,normalized_score,0.75,1.0,normalized_score_g100_c075,1444,14999575.0,15000000.0,425.0,1407,37,30,84,1330,0,0.29085872576177285,0.3157894736842105,0.6842105263157895,0.7091412742382271,0.32838263750806274,0.35080160604550464,0.6491983939544954,0.6716173624919373,0.32837333333333335,0.35079166666666667,0.6492083333333334,0.6716266666666666,-0.04356657025873351,-0.02896947384885046,0.02896947384885046,0.04356657025873351,-0.04355687903970454,-0.028959921514312106,0.028959921514312106,0.04355687903970454,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,objective_matched,0.25,0.0,objective_matched_g000_c025,1559,14999625.0,15000000.0,375.0,1508,51,1,0,1558,0,0.07376523412443874,0.10647851186658114,0.8935214881334188,0.9262347658755613,0.0899955832229139,0.12474311857796445,0.8752568814220355,0.9100044167770861,0.08999333333333333,0.12474,0.87526,0.9100066666666666,-0.025958160179148808,-0.008536795630709675,0.008536795630709675,0.025958160179148808,-0.025955282232200137,-0.008534305110113329,0.008534305110113329,0.025955282232200137,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,objective_matched,0.25,1.0,objective_matched_g100_c025,1560,14999625.0,15000000.0,375.0,1510,50,1,0,1559,0,0.07307692307692308,0.10512820512820513,0.8948717948717949,0.926923076923077,0.09126228155703893,0.12467645024458945,0.8753235497554106,0.908737718442961,0.09126,0.12467333333333333,0.8753266666666667,0.90874,-0.027230696793060852,-0.010502906803439318,0.010502906803439318,0.027230696793060852,-0.027227820512820515,-0.010500384615384618,0.010500384615384618,0.027227820512820515,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,objective_matched,0.5,0.0,objective_matched_g000_c050,1504,14999625.0,15000000.0,375.0,1452,52,14,0,1490,0,0.13231382978723405,0.1668882978723404,0.8331117021276596,0.867686170212766,0.1545771977632774,0.19705159295649058,0.8029484070435094,0.8454228022367226,0.15457333333333334,0.19704666666666668,0.8029533333333333,0.8454266666666667,-0.037480402878866295,-0.014946260181327229,0.014946260181327229,0.037480402878866295,-0.037475709219858155,-0.01494216312056738,0.01494216312056738,0.037475709219858155,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,objective_matched,0.5,1.0,objective_matched_g100_c050,1519,14999625.0,15000000.0,375.0,1469,50,33,0,1486,0,0.14614878209348256,0.17906517445687953,0.8209348255431205,0.8538512179065174,0.17200596681583707,0.21189029725743144,0.7881097027425685,0.8279940331841629,0.17200166666666666,0.211885,0.788115,0.8279983333333334,-0.04064643639351902,-0.018035871129387412,0.018035871129387412,0.04064643639351902,-0.040641355058152306,-0.018031355058152305,0.018031355058152305,0.040641355058152306,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,objective_matched,0.75,0.0,objective_matched_g000_c075,1500,14999625.0,15000000.0,375.0,1461,39,35,2,1463,0,0.206,0.232,0.768,0.794,0.24802120053001325,0.27716859588156373,0.7228314041184363,0.7519787994699867,0.248015,0.27716166666666664,0.7228383333333334,0.751985,-0.051400068335041724,-0.03578972807653526,0.03578972807653526,0.051400068335041724,-0.051393333333333346,-0.03578333333333335,0.03578333333333335,0.051393333333333346,cellwise_shared_binary_completion,15
w05_2012m05_m10,primary_oot,objective_matched,0.75,1.0,objective_matched_g100_c075,1456,14999625.0,15000000.0,375.0,1418,38,74,2,1380,0,0.24725274725274726,0.2706043956043956,0.7293956043956045,0.7527472527472527,0.27814028684050435,0.30352092135636727,0.6964790786436328,0.7218597131594957,0.27813333333333334,0.30351333333333336,0.6964866666666667,0.7218666666666667,-0.03779090127436334,-0.02601316406536535,0.02601316406536535,0.03779090127436334,-0.03778353479853478,-0.026005989010988995,0.026005989010988995,0.03778353479853478,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,normalized_score,0.25,0.0,normalized_score_g000_c025,1528,14999625.0,15000000.0,375.0,1483,45,28,0,1500,0,0.17212041884816753,0.20157068062827224,0.7984293193717278,0.8278795811518325,0.20148337041759376,0.2396759918997975,0.7603240081002025,0.7985166295824062,0.20147833333333334,0.23967,0.76033,0.7985216666666667,-0.0437007958357772,-0.023767467005174243,0.023767467005174243,0.0437007958357772,-0.0436949912739965,-0.02376224258289702,0.02376224258289702,0.0436949912739965,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,normalized_score,0.25,1.0,normalized_score_g100_c025,1438,14999550.0,15000000.0,450.0,1400,38,59,22,1357,0,0.2760778859527121,0.3011126564673157,0.6988873435326843,0.7239221140472879,0.31296105549833164,0.3389968365717638,0.6610031634282362,0.6870389445016684,0.3129516666666667,0.33898666666666666,0.6610133333333333,0.6870483333333333,-0.044079600088512645,-0.030687749561555018,0.030687749561555018,0.044079600088512645,-0.04406970329160873,-0.030678087621696822,0.030678087621696822,0.04406970329160873,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,normalized_score,0.5,0.0,normalized_score_g000_c050,1482,14999625.0,15000000.0,375.0,1447,35,38,9,1435,0,0.24224021592442646,0.2658569500674764,0.7341430499325237,0.7577597840755735,0.29281565372467644,0.31637290932273304,0.683627090677267,0.7071843462753236,0.29280833333333334,0.316365,0.683635,0.7071916666666667,-0.05656862406715364,-0.044522772988353054,0.044522772988353054,0.05656862406715364,-0.05656095141700407,-0.04451521592442647,0.04451521592442647,0.05656095141700407,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,normalized_score,0.5,1.0,normalized_score_g100_c050,1441,14999600.0,15000000.0,400.0,1404,37,45,46,1350,0,0.2866065232477446,0.3108952116585704,0.6891047883414296,0.7133934767522554,0.3243653164084376,0.349177644737193,0.650822355262807,0.6756346835915624,0.3243566666666667,0.34916833333333336,0.6508316666666667,0.6756433333333334,-0.04489104442276223,-0.031150181816553286,0.031150181816553286,0.04489104442276223,-0.044881963913948664,-0.031141301179736312,0.031141301179736312,0.044881963913948664,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,normalized_score,0.75,0.0,normalized_score_g000_c075,1461,14999600.0,15000000.0,400.0,1428,33,26,48,1387,0,0.2778918548939083,0.3004791238877481,0.6995208761122519,0.7221081451060918,0.32237526334035577,0.3419741193098483,0.6580258806901518,0.6776247366596442,0.3223666666666667,0.341965,0.6580349999999999,0.6776333333333333,-0.048893526049583545,-0.03708487781896407,0.03708487781896407,0.048893526049583545,-0.048884647501711176,-0.037076040383299126,0.037076040383299126,0.048884647501711176,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,normalized_score,0.75,1.0,normalized_score_g100_c075,1444,14999575.0,15000000.0,425.0,1407,37,29,82,1333,0,0.29085872576177285,0.3157894736842105,0.6842105263157895,0.7091412742382271,0.3280459613022369,0.3504649298396788,0.6495350701603212,0.6719540386977632,0.32803666666666664,0.350455,0.649545,0.6719633333333334,-0.043229894052907676,-0.02863279764302463,0.02863279764302463,0.043229894052907676,-0.043220212373037865,-0.028623254847645437,0.028623254847645437,0.043220212373037865,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,objective_matched,0.25,0.0,objective_matched_g000_c025,1559,14999625.0,15000000.0,375.0,1508,51,1,0,1558,0,0.07376523412443874,0.10647851186658114,0.8935214881334188,0.9262347658755613,0.0899955832229139,0.12474311857796445,0.8752568814220355,0.9100044167770861,0.08999333333333333,0.12474,0.87526,0.9100066666666666,-0.025958160179148808,-0.008536795630709675,0.008536795630709675,0.025958160179148808,-0.025955282232200137,-0.008534305110113329,0.008534305110113329,0.025955282232200137,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,objective_matched,0.25,1.0,objective_matched_g100_c025,1560,14999625.0,15000000.0,375.0,1510,50,1,0,1559,0,0.07307692307692308,0.10512820512820513,0.8948717948717949,0.926923076923077,0.09126228155703893,0.12467645024458945,0.8753235497554106,0.908737718442961,0.09126,0.12467333333333333,0.8753266666666667,0.90874,-0.027230696793060852,-0.010502906803439318,0.010502906803439318,0.027230696793060852,-0.027227820512820515,-0.010500384615384618,0.010500384615384618,0.027227820512820515,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,objective_matched,0.5,0.0,objective_matched_g000_c050,1504,14999625.0,15000000.0,375.0,1452,52,14,0,1490,0,0.13231382978723405,0.1668882978723404,0.8331117021276596,0.867686170212766,0.1545771977632774,0.19705159295649058,0.8029484070435094,0.8454228022367226,0.15457333333333334,0.19704666666666668,0.8029533333333333,0.8454266666666667,-0.037480402878866295,-0.014946260181327229,0.014946260181327229,0.037480402878866295,-0.037475709219858155,-0.01494216312056738,0.01494216312056738,0.037475709219858155,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,objective_matched,0.5,1.0,objective_matched_g100_c050,1520,14999625.0,15000000.0,375.0,1470,50,33,0,1487,0,0.14605263157894738,0.17894736842105263,0.8210526315789474,0.8539473684210526,0.17200596681583707,0.21189029725743144,0.7881097027425685,0.8279940331841629,0.17200166666666666,0.211885,0.788115,0.8279983333333334,-0.040753414668700055,-0.01814284940456845,0.01814284940456845,0.040753414668700055,-0.04074833333333334,-0.01813833333333334,0.01813833333333334,0.04074833333333334,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,objective_matched,0.75,0.0,objective_matched_g000_c075,1500,14999625.0,15000000.0,375.0,1461,39,35,2,1463,0,0.206,0.232,0.768,0.794,0.24802120053001325,0.27716859588156373,0.7228314041184363,0.7519787994699867,0.248015,0.27716166666666664,0.7228383333333334,0.751985,-0.051400068335041724,-0.03578972807653526,0.03578972807653526,0.051400068335041724,-0.051393333333333346,-0.03578333333333335,0.03578333333333335,0.051393333333333346,cellwise_shared_binary_completion,15
w06_2012m06_m11,primary_oot,objective_matched,0.75,1.0,objective_matched_g100_c075,1456,14999625.0,15000000.0,375.0,1418,38,73,2,1381,0,0.24656593406593408,0.2699175824175824,0.7300824175824177,0.7534340659340659,0.2774736035067543,0.30285423802261724,0.6971457619773828,0.7225263964932457,0.27746666666666664,0.30284666666666665,0.6971533333333333,0.7225333333333334,-0.03781103112742651,-0.026033293918428527,0.026033293918428527,0.03781103112742651,-0.0378036813186813,-0.026026135531135516,0.026026135531135516,0.0378036813186813,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,normalized_score,0.25,0.0,normalized_score_g000_c025,1528,14999625.0,15000000.0,375.0,1483,45,28,0,1500,0,0.17212041884816753,0.20157068062827224,0.7984293193717278,0.8278795811518325,0.20148337041759376,0.2396759918997975,0.7603240081002025,0.7985166295824062,0.20147833333333334,0.23967,0.76033,0.7985216666666667,-0.0437007958357772,-0.023767467005174243,0.023767467005174243,0.0437007958357772,-0.0436949912739965,-0.02376224258289702,0.02376224258289702,0.0436949912739965,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,normalized_score,0.25,1.0,normalized_score_g100_c025,1438,14999575.0,15000000.0,425.0,1400,38,60,19,1359,0,0.2767732962447844,0.30180806675938804,0.6981919332406119,0.7232267037552156,0.31363388629344496,0.33966129040322807,0.6603387095967719,0.6863661137065551,0.313625,0.3396516666666667,0.6603483333333333,0.686375,-0.04405032551490212,-0.03066348817759852,0.03066348817759852,0.04405032551490212,-0.04404095966620308,-0.030654343996291165,0.030654343996291165,0.04404095966620308,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,normalized_score,0.5,0.0,normalized_score_g000_c050,1482,14999625.0,15000000.0,375.0,1447,35,38,7,1437,0,0.24224021592442646,0.2658569500674764,0.7341430499325237,0.7577597840755735,0.29281565372467644,0.31637290932273304,0.683627090677267,0.7071843462753236,0.29280833333333334,0.316365,0.683635,0.7071916666666667,-0.05656862406715364,-0.044522772988353054,0.044522772988353054,0.05656862406715364,-0.05656095141700407,-0.04451521592442647,0.04451521592442647,0.05656095141700407,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,normalized_score,0.5,1.0,normalized_score_g100_c050,1441,14999550.0,15000000.0,450.0,1404,37,46,37,1358,0,0.2873004857737682,0.31228313671061764,0.6877168632893824,0.7126995142262318,0.32676480294408833,0.3523605708171245,0.6476394291828755,0.6732351970559116,0.326755,0.35235,0.6476500000000001,0.673245,-0.04668601658789992,-0.0328557346889271,0.0328557346889271,0.04668601658789992,-0.04667570552856813,-0.03284567198704605,0.03284567198704605,0.04667570552856813,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,normalized_score,0.75,0.0,normalized_score_g000_c075,1461,14999600.0,15000000.0,400.0,1428,33,26,40,1395,0,0.2792607802874743,0.30184804928131415,0.6981519507186859,0.7207392197125257,0.324615323075282,0.3442141790447745,0.6557858209552254,0.675384676924718,0.32460666666666665,0.344205,0.655795,0.6753933333333333,-0.049764660390943766,-0.037956012160324286,0.037956012160324286,0.049764660390943766,-0.04975572210814513,-0.03794711498973307,0.03794711498973307,0.04975572210814513,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,normalized_score,0.75,1.0,normalized_score_g100_c075,1444,14999625.0,15000000.0,375.0,1407,37,30,66,1348,0,0.2943213296398892,0.31994459833795014,0.6800554016620499,0.7056786703601108,0.33391334783369586,0.35711892797319933,0.6428810720268007,0.6660866521663041,0.333905,0.35711,0.64289,0.666095,-0.04572713002035577,-0.031039217808700066,0.031039217808700066,0.04572713002035577,-0.04571842105263159,-0.031030650969529096,0.031030650969529096,0.04571842105263159,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,objective_matched,0.25,0.0,objective_matched_g000_c025,1559,14999625.0,15000000.0,375.0,1508,51,1,0,1558,0,0.07376523412443874,0.10647851186658114,0.8935214881334188,0.9262347658755613,0.0899955832229139,0.12474311857796445,0.8752568814220355,0.9100044167770861,0.08999333333333333,0.12474,0.87526,0.9100066666666666,-0.025958160179148808,-0.008536795630709675,0.008536795630709675,0.025958160179148808,-0.025955282232200137,-0.008534305110113329,0.008534305110113329,0.025955282232200137,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,objective_matched,0.25,1.0,objective_matched_g100_c025,1560,14999625.0,15000000.0,375.0,1510,50,1,0,1559,0,0.07307692307692308,0.10512820512820513,0.8948717948717949,0.926923076923077,0.09126228155703893,0.12467645024458945,0.8753235497554106,0.908737718442961,0.09126,0.12467333333333333,0.8753266666666667,0.90874,-0.027230696793060852,-0.010502906803439318,0.010502906803439318,0.027230696793060852,-0.027227820512820515,-0.010500384615384618,0.010500384615384618,0.027227820512820515,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,objective_matched,0.5,0.0,objective_matched_g000_c050,1504,14999625.0,15000000.0,375.0,1452,52,14,0,1490,0,0.13231382978723405,0.1668882978723404,0.8331117021276596,0.867686170212766,0.1545771977632774,0.19705159295649058,0.8029484070435094,0.8454228022367226,0.15457333333333334,0.19704666666666668,0.8029533333333333,0.8454266666666667,-0.037480402878866295,-0.014946260181327229,0.014946260181327229,0.037480402878866295,-0.037475709219858155,-0.01494216312056738,0.01494216312056738,0.037475709219858155,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,objective_matched,0.5,1.0,objective_matched_g100_c050,1519,14999625.0,15000000.0,375.0,1469,50,33,0,1486,0,0.14614878209348256,0.17906517445687953,0.8209348255431205,0.8538512179065174,0.17197929948248705,0.21186362992408145,0.7881363700759185,0.828020700517513,0.171975,0.21185833333333334,0.7881416666666666,0.828025,-0.040619769060169016,-0.018009203796037414,0.018009203796037414,0.040619769060169016,-0.04061468839148564,-0.018004688391485637,0.018004688391485637,0.04061468839148564,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,objective_matched,0.75,0.0,objective_matched_g000_c075,1500,14999625.0,15000000.0,375.0,1461,39,35,2,1463,0,0.206,0.232,0.768,0.794,0.24802120053001325,0.27716859588156373,0.7228314041184363,0.7519787994699867,0.248015,0.27716166666666664,0.7228383333333334,0.751985,-0.051400068335041724,-0.03578972807653526,0.03578972807653526,0.051400068335041724,-0.051393333333333346,-0.03578333333333335,0.03578333333333335,0.051393333333333346,cellwise_shared_binary_completion,15
w07_2012m07_m12,primary_oot,objective_matched,0.75,1.0,objective_matched_g100_c075,1456,14999625.0,15000000.0,375.0,1418,38,74,2,1380,0,0.24725274725274726,0.2706043956043956,0.7293956043956045,0.7527472527472527,0.27814862038217625,0.3035292548980391,0.6964707451019609,0.7218513796178238,0.2781416666666667,0.3035216666666667,0.6964783333333333,0.7218583333333333,-0.03779923481603521,-0.026021497607037224,0.026021497607037224,0.03779923481603521,-0.03779186813186812,-0.026014322344322327,0.026014322344322327,0.03779186813186812,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,normalized_score,0.25,0.0,normalized_score_g000_c025,1528,14999625.0,15000000.0,375.0,1483,45,24,0,1504,0,0.1695026178010471,0.19895287958115182,0.8010471204188482,0.8304973821989529,0.20013667008341876,0.23832929156562246,0.7616707084343776,0.7998633299165813,0.20013166666666668,0.23832333333333333,0.7616766666666667,0.7998683333333333,-0.044971896548722606,-0.025038567718119645,0.025038567718119645,0.044971896548722606,-0.044966125654450254,-0.025033376963350774,0.025033376963350774,0.044966125654450254,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,normalized_score,0.25,1.0,normalized_score_g100_c025,1458,14999575.0,15000000.0,425.0,1427,31,43,3,1412,0,0.2716049382716049,0.29218106995884774,0.7078189300411523,0.7283950617283951,0.32887598481956987,0.3482682009323598,0.6517317990676402,0.6711240151804301,0.32886666666666664,0.34825833333333334,0.6517416666666667,0.6711333333333334,-0.0623285252341409,-0.05102965228733608,0.05102965228733608,0.0623285252341409,-0.06231888888888891,-0.05102010288065846,0.05102010288065846,0.06231888888888891,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,normalized_score,0.5,0.0,normalized_score_g000_c050,1482,14999625.0,15000000.0,375.0,1447,35,36,2,1444,0,0.24358974358974358,0.26720647773279355,0.7327935222672064,0.7564102564102564,0.296715751227114,0.3202730068251706,0.6797269931748293,0.703284248772886,0.29670833333333335,0.320265,0.679735,0.7032916666666666,-0.059119193904274066,-0.047073342825473485,0.047073342825473485,0.059119193904274066,-0.05911142375168693,-0.04706568825910933,0.04706568825910933,0.05911142375168693,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,normalized_score,0.5,1.0,normalized_score_g100_c050,1433,14999575.0,15000000.0,425.0,1399,34,28,29,1376,0,0.2916957431960921,0.3154221912072575,0.6845778087927425,0.708304256803908,0.34289304863637804,0.36303195257198956,0.6369680474280104,0.657106951363622,0.3428833333333333,0.3630216666666667,0.6369783333333333,0.6571166666666667,-0.05651595346027246,-0.04229111334474553,0.04229111334474553,0.05651595346027246,-0.05650588974180045,-0.042281175854849994,0.042281175854849994,0.05650588974180045,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,normalized_score,0.75,0.0,normalized_score_g000_c075,1461,14999600.0,15000000.0,400.0,1428,33,27,30,1404,0,0.28336755646817247,0.3059548254620123,0.6940451745379876,0.7166324435318275,0.3314838395690552,0.3510826955385477,0.6489173044614522,0.6685161604309449,0.331475,0.35107333333333335,0.6489266666666667,0.668525,-0.05252640070401879,-0.0407177524733993,0.0407177524733993,0.05252640070401879,-0.0525172792607803,-0.04070867214236826,0.04070867214236826,0.0525172792607803,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,normalized_score,0.75,1.0,normalized_score_g100_c075,1418,14999575.0,15000000.0,425.0,1382,36,18,46,1354,0,0.2919605077574048,0.31734837799717913,0.6826516220028209,0.7080394922425952,0.33877126518584694,0.3615169096457733,0.6384830903542267,0.661228734814153,0.3387616666666667,0.36150666666666664,0.6384933333333334,0.6612383333333334,-0.052793543301780474,-0.038185745775255825,0.038185745775255825,0.052793543301780474,-0.05278353549600377,-0.038175912082745664,0.038175912082745664,0.05278353549600377,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,objective_matched,0.25,0.0,objective_matched_g000_c025,1559,14999625.0,15000000.0,375.0,1508,51,1,0,1558,0,0.07376523412443874,0.10647851186658114,0.8935214881334188,0.9262347658755613,0.0899955832229139,0.12474311857796445,0.8752568814220355,0.9100044167770861,0.08999333333333333,0.12474,0.87526,0.9100066666666666,-0.025958160179148808,-0.008536795630709675,0.008536795630709675,0.025958160179148808,-0.025955282232200137,-0.008534305110113329,0.008534305110113329,0.025955282232200137,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,objective_matched,0.25,1.0,objective_matched_g100_c025,1560,14999625.0,15000000.0,375.0,1510,50,1,0,1559,0,0.07307692307692308,0.10512820512820513,0.8948717948717949,0.926923076923077,0.09126228155703893,0.12467645024458945,0.8753235497554106,0.908737718442961,0.09126,0.12467333333333333,0.8753266666666667,0.90874,-0.027230696793060852,-0.010502906803439318,0.010502906803439318,0.027230696793060852,-0.027227820512820515,-0.010500384615384618,0.010500384615384618,0.027227820512820515,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,objective_matched,0.5,0.0,objective_matched_g000_c050,1504,14999625.0,15000000.0,375.0,1452,52,12,0,1492,0,0.1309840425531915,0.16555851063829788,0.8344414893617021,0.8690159574468085,0.1537771777627774,0.19625157295599058,0.8037484270440094,0.8462228222372226,0.15377333333333335,0.19624666666666668,0.8037533333333333,0.8462266666666667,-0.03801017011240884,-0.015476027414869772,0.015476027414869772,0.03801017011240884,-0.03800549645390071,-0.015471950354609933,0.015471950354609933,0.03800549645390071,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,objective_matched,0.5,1.0,objective_matched_g100_c050,1520,14999625.0,15000000.0,375.0,1469,51,28,0,1492,0,0.14276315789473684,0.1763157894736842,0.8236842105263158,0.8572368421052632,0.1702075885230464,0.21018525463136578,0.7898147453686342,0.8297924114769536,0.17020333333333335,0.21018,0.78982,0.8297966666666666,-0.042269510685135556,-0.0190443851008556,0.0190443851008556,0.042269510685135556,-0.04226447368421053,-0.01903991228070176,0.01903991228070176,0.04226447368421053,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,objective_matched,0.75,0.0,objective_matched_g000_c075,1500,14999625.0,15000000.0,375.0,1461,39,32,0,1468,0,0.206,0.232,0.768,0.794,0.25076293574006014,0.2799103310916106,0.7200896689083893,0.7492370642599399,0.2507566666666667,0.27990333333333334,0.7200966666666666,0.7492433333333333,-0.054141803545088636,-0.03853146328658218,0.03853146328658218,0.054141803545088636,-0.05413500000000001,-0.03852500000000001,0.03852500000000001,0.05413500000000001,cellwise_shared_binary_completion,15
w08_2012m08_2013m01,primary_oot,objective_matched,0.75,1.0,objective_matched_g100_c075,1495,14999625.0,15000000.0,375.0,1461,34,57,0,1438,0,0.22608695652173913,0.24816053511705685,0.7518394648829432,0.7739130434782608,0.273970182587898,0.2966907506020984,0.7033092493979016,0.726029817412102,0.27396333333333334,0.29668333333333335,0.7033166666666666,0.7260366666666667,-0.05412349355556632,-0.04228994799563412,0.04228994799563412,0.05412349355556632,-0.05411628762541807,-0.04228288740245263,0.04228288740245263,0.05411628762541807,cellwise_shared_binary_completion,15
