learner,learner_label,pair_id,transition,pair_index,window_from,window_to,taxonomy_groups,conformal_group,score_stratum,candidate_rows,resolved_rows,unresolved_rows,threshold_from,threshold_to,threshold_low,threshold_high,threshold_delta,threshold_sign,potential_y0_crossed_rows,potential_y1_crossed_rows,resolved_y0_crossed_rows,resolved_y1_crossed_rows,resolved_y0_delta_numerator,resolved_y1_delta_numerator,resolved_delta_numerator,resolved_covered_from_numerator,resolved_covered_to_numerator,resolved_delta_rate,delta_lower_numerator,delta_upper_numerator,delta_width_numerator,delta_lower,delta_upper,delta_width
numeric_logistic_platt,Numeric logistic,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,1,2,55311,53433,1878,0.0807156622296755,0.0806767179867205,0.0806767179867205,0.0807156622296755,-3.894424295507182e-05,-1,92,0,79,0,-79,0,-79,47280,47201,-0.0014784870772743,-80,-79,1,-0.0014463669071251,-0.0014282873207861,1.807958633906456e-05
numeric_logistic_platt,Numeric logistic,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,2,3,70157,67884,2273,0.107864252044333,0.1076334659451168,0.1076334659451168,0.107864252044333,-0.0002307860992161,-1,593,0,494,0,-494,0,-494,59459,58965,-0.0072771197925873,-513,-494,19,-0.0073121712730019,-0.0070413501147426,0.0002708211582593
numeric_logistic_platt,Numeric logistic,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,3,4,87008,84316,2692,0.8600412333216553,0.8586477692753473,0.8586477692753473,0.8600412333216553,-0.001393464046308,-1,0,2595,0,430,0,-430,-430,73209,72779,-0.005099862422316,-512,-430,82,-0.0058845163663111,-0.0049420742920191,0.000942442074292
numeric_logistic_platt,Numeric logistic,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,4,5,115768,112176,3592,0.7990143068958951,0.7957866017565826,0.7957866017565826,0.7990143068958951,-0.0032277051393125,-1,3,2512,3,568,-3,-568,-571,98740,98169,-0.0050902153758379,-650,-571,79,-0.0056146776311243,-0.004932278349803,0.0006823992813212
catboost_monotonic_platt,Monotonic CatBoost,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,0,1,54840,53021,1819,0.0485617328664206,0.0485701091372974,0.0485617328664206,0.0485701091372974,8.37627087678372e-06,1,29,0,27,0,27,0,27,46634,46661,0.0005092321910186,27,28,1,0.0004923413566739,0.0005105762217359,1.823486506199854e-05
catboost_monotonic_platt,Monotonic CatBoost,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,1,2,73852,71333,2519,0.0786843171164054,0.0786074384929598,0.0786074384929598,0.0786843171164054,-7.68786234456309e-05,-1,235,0,199,0,-199,0,-199,63769,63570,-0.0027897326623021,-205,-199,6,-0.0027758219140984,-0.0026945783458809,8.124356821751611e-05
catboost_monotonic_platt,Monotonic CatBoost,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,2,3,81100,78463,2637,0.8922987973823122,0.8923204107454423,0.8922987973823122,0.8923204107454423,2.161336313011297e-05,1,0,45,0,6,0,6,6,68782,68788,7.646916380969374e-05,6,7,1,7.398273736128237e-05,8.631319358816276e-05,1.2330456226880395e-05
catboost_monotonic_platt,Monotonic CatBoost,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,3,4,78800,76404,2396,0.8602366287204435,0.8614307278525446,0.8602366287204435,0.8614307278525446,0.0011940991321011,1,0,2096,0,406,0,406,406,66362,66768,0.0053138579131982,406,476,70,0.0051522842639593,0.0060406091370558,0.0008883248730964
catboost_monotonic_platt,Monotonic CatBoost,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,4,5,88298,85593,2705,0.8098837326283999,0.8093029473412743,0.8093029473412743,0.8098837326283999,-0.0005807852871255,-1,0,470,0,105,0,-105,-105,76486,76381,-0.0012267358312011,-118,-105,13,-0.0013363836100477,-0.0011891549072459,0.0001472287028018
catboost_monotonic_platt,Monotonic CatBoost,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,0,1,54840,53021,1819,0.0485701091372974,0.0486586893897483,0.0485701091372974,0.0486586893897483,8.858025245096768e-05,1,209,0,188,0,188,0,188,46661,46849,0.0035457648856113,188,196,8,0.0034281546316557,0.0035740335521517,0.0001458789204959
catboost_monotonic_platt,Monotonic CatBoost,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,1,2,73852,71333,2519,0.0786074384929598,0.0784306112390894,0.0784306112390894,0.0786074384929598,-0.0001768272538703,-1,489,0,402,0,-402,0,-402,63570,63168,-0.0056355403529923,-427,-402,25,-0.0057818339381465,-0.0054433190705735,0.0003385148675729
catboost_monotonic_platt,Monotonic CatBoost,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,2,3,81100,78463,2637,0.8923204107454423,0.8920058033644691,0.8920058033644691,0.8923204107454423,-0.0003146073809732,-1,0,710,0,114,0,-114,-114,68788,68674,-0.0014529141123841,-131,-114,17,-0.0016152897657213,-0.0014056720098643,0.0002096177558569
catboost_monotonic_platt,Monotonic CatBoost,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,3,4,78800,76404,2396,0.8614307278525446,0.8611478437816212,0.8611478437816212,0.8614307278525446,-0.0002828840709233,-1,0,507,0,88,0,-88,-88,66768,66680,-0.0011517721585257,-115,-88,27,-0.0014593908629441,-0.0011167512690355,0.0003426395939086
catboost_monotonic_platt,Monotonic CatBoost,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,4,5,88298,85593,2705,0.8093029473412743,0.8103428263697585,0.8093029473412743,0.8103428263697585,0.0010398790284842,1,0,856,0,189,0,189,189,76381,76570,0.002208124496162,189,215,26,0.0021404788330426,0.0024349362386464,0.0002944574056037
catboost_monotonic_platt,Monotonic CatBoost,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,0,1,54840,53021,1819,0.0486586893897483,0.0484962472679778,0.0484962472679778,0.0486586893897483,-0.0001624421217704,-1,406,0,365,0,-365,0,-365,46849,46484,-0.0068840648045114,-385,-365,20,-0.0070204230488694,-0.0066557257476294,0.0003646973012399
catboost_monotonic_platt,Monotonic CatBoost,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,1,2,73852,71333,2519,0.0784306112390894,0.0784221683323626,0.0784221683323626,0.0784306112390894,-8.44290672677439e-06,-1,23,0,21,0,-21,0,-21,63168,63147,-0.0002943938990369,-22,-21,1,-0.0002978930834642,-0.0002843524887613,1.3540594702919352e-05
catboost_monotonic_platt,Monotonic CatBoost,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,2,3,81100,78463,2637,0.8920058033644691,0.8900324876847417,0.8900324876847417,0.8920058033644691,-0.0019733156797273,-1,0,4645,0,690,0,-690,-690,68674,67984,-0.0087939538381147,-836,-690,146,-0.010308261405672,-0.0085080147965474,0.0018002466091245
catboost_monotonic_platt,Monotonic CatBoost,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,3,4,78800,76404,2396,0.8611478437816212,0.8607956116401266,0.8607956116401266,0.8611478437816212,-0.0003522321414946,-1,0,593,0,122,0,-122,-122,66680,66558,-0.0015967750379561,-139,-122,17,-0.0017639593908629,-0.0015482233502538,0.0002157360406091
catboost_monotonic_platt,Monotonic CatBoost,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,4,5,88298,85593,2705,0.8103428263697585,0.8114834386744343,0.8103428263697585,0.8114834386744343,0.0011406123046757,1,0,913,0,210,0,210,210,76570,76780,0.0024534716624022,210,244,34,0.0023783098144918,0.0027633694987428,0.000385059684251
catboost_monotonic_platt,Monotonic CatBoost,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,0,1,54840,53021,1819,0.0484962472679778,0.0485450372782145,0.0484962472679778,0.0485450372782145,4.879001023663787e-05,1,134,0,121,0,121,0,121,46484,46605,0.0022821146338243,121,128,7,0.0022064186725018,0.0023340627279358,0.0001276440554339
catboost_monotonic_platt,Monotonic CatBoost,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,1,2,73852,71333,2519,0.0784221683323626,0.0783834788743444,0.0783834788743444,0.0784221683323626,-3.868945801825674e-05,-1,101,0,85,0,-85,0,-85,63147,63062,-0.0011915943532446,-88,-85,3,-0.0011915723338569,-0.0011509505497481,4.0621784108758055e-05
catboost_monotonic_platt,Monotonic CatBoost,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,2,3,81100,78463,2637,0.8900324876847417,0.8892804189864737,0.8892804189864737,0.8900324876847417,-0.000752068698268,-1,0,1715,0,256,0,-256,-256,67984,67728,-0.0032626843225469,-311,-256,55,-0.0038347718865598,-0.0031565967940813,0.0006781750924784
catboost_monotonic_platt,Monotonic CatBoost,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,3,4,78800,76404,2396,0.8607956116401266,0.8606682863399073,0.8606682863399073,0.8607956116401266,-0.0001273253002193,-1,0,218,0,32,0,-32,-32,66558,66526,-0.0004188262394639,-37,-32,5,-0.0004695431472081,-0.0004060913705583,6.34517766497462e-05
catboost_monotonic_platt,Monotonic CatBoost,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,4,5,88298,85593,2705,0.8114834386744343,0.8115173654626233,0.8114834386744343,0.8115173654626233,3.39267881890315e-05,1,0,32,0,6,0,6,6,76780,76786,7.00991903543514e-05,6,9,3,6.795170898548099e-05,0.0001019275634782,3.3975854492740494e-05
catboost_monotonic_platt,Monotonic CatBoost,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,0,1,54840,53021,1819,0.0485450372782145,0.0486007880089365,0.0485450372782145,0.0486007880089365,5.575073072197623e-05,1,144,0,129,0,129,0,129,46605,46734,0.002432998245978,129,135,6,0.0023522975929978,0.0024617067833698,0.0001094091903719
catboost_monotonic_platt,Monotonic CatBoost,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,1,2,73852,71333,2519,0.0783834788743444,0.0783690327579728,0.0783690327579728,0.0783834788743444,-1.4446116371608086e-05,-1,30,0,26,0,-26,0,-26,63062,63036,-0.0003644876845218,-28,-26,2,-0.0003791366516817,-0.0003520554622759,2.7081189405838704e-05
catboost_monotonic_platt,Monotonic CatBoost,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,2,3,81100,78463,2637,0.8892804189864737,0.8892090679898458,0.8892090679898458,0.8892804189864737,-7.135099662791689e-05,-1,0,190,0,24,0,-24,-24,67728,67704,-0.0003058766552387,-34,-24,10,-0.0004192355117139,-0.0002959309494451,0.0001233045622688
catboost_monotonic_platt,Monotonic CatBoost,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,3,4,78800,76404,2396,0.8606682863399073,0.8602366287204435,0.8602366287204435,0.8606682863399073,-0.0004316576194638,-1,0,778,0,164,0,-164,-164,66526,66362,-0.0021464844772525,-185,-164,21,-0.0023477157360406,-0.0020812182741116,0.0002664974619289
catboost_monotonic_platt,Monotonic CatBoost,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,4,5,88298,85593,2705,0.8115173654626233,0.8103745792333379,0.8103745792333379,0.8115173654626233,-0.0011427862292854,-1,0,921,0,211,0,-211,-211,76786,76575,-0.0024651548607946,-248,-211,37,-0.0028086706380665,-0.0023896350993227,0.0004190355387437
catboost_monotonic_platt,Monotonic CatBoost,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,0,1,54840,53021,1819,0.0486007880089365,0.0486007880089365,0.0486007880089365,0.0486007880089365,0.0,0,0,0,0,0,0,0,0,46734,46734,0.0,0,0,0,0.0,0.0,0.0
catboost_monotonic_platt,Monotonic CatBoost,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,1,2,73852,71333,2519,0.0783690327579728,0.078276042645755,0.078276042645755,0.0783690327579728,-9.299011221779174e-05,-1,233,0,200,0,-200,0,-200,63036,62836,-0.0028037514193991,-206,-200,6,-0.0027893625088013,-0.0027081189405838,8.124356821751611e-05
catboost_monotonic_platt,Monotonic CatBoost,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,2,3,81100,78463,2637,0.8892090679898458,0.1111467592454646,0.1111467592454646,0.8892090679898458,-0.7780623087443811,-1,404,1249,331,192,-331,-192,-523,67704,67181,-0.0066655621120783,-559,-533,26,-0.0068927250308261,-0.0065721331689272,0.0003205918618988
catboost_monotonic_platt,Monotonic CatBoost,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,3,4,78800,76404,2396,0.8602366287204435,0.8598182534639773,0.8598182534639773,0.8602366287204435,-0.0004183752564661,-1,0,733,0,141,0,-141,-141,66362,66221,-0.0018454531176378,-163,-141,22,-0.0020685279187817,-0.0017893401015228,0.0002791878172588
catboost_monotonic_platt,Monotonic CatBoost,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,4,5,88298,85593,2705,0.8103745792333379,0.8087374786830329,0.8087374786830329,0.8103745792333379,-0.0016371005503049,-1,0,1372,0,300,0,-300,-300,76575,76275,-0.0035049595177175,-341,-300,41,-0.0038619221273415,-0.003397585449274,0.0004643366780674
catboost_monotonic_platt,Monotonic CatBoost,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,0,1,54840,53021,1819,0.0486007880089365,0.0486753523807552,0.0486007880089365,0.0486753523807552,7.456437181874859e-05,1,177,0,158,0,158,0,158,46734,46892,0.002979951340035,158,167,9,0.0028811086797957,0.0030452224653537,0.0001641137855579
catboost_monotonic_platt,Monotonic CatBoost,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,1,2,73852,71333,2519,0.078276042645755,0.078274772459913,0.078274772459913,0.078276042645755,-1.270185841922844e-06,-1,3,0,3,0,-3,0,-3,62836,62833,-4.205627129098734e-05,-3,-3,0,-4.0621784108758055e-05,-4.0621784108758055e-05,0.0
catboost_monotonic_platt,Monotonic CatBoost,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,2,3,81100,78463,2637,0.1111467592454646,0.1109813242932129,0.1109813242932129,0.1111467592454646,-0.0001654349522517,-1,416,0,339,0,-339,0,-339,67181,66842,-0.0043205077552476,-349,-339,10,-0.0043033292231812,-0.0041800246609124,0.0001233045622688
catboost_monotonic_platt,Monotonic CatBoost,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,3,4,78800,76404,2396,0.8598182534639773,0.8583320244890962,0.8583320244890962,0.8598182534639773,-0.0014862289748811,-1,0,2569,0,501,0,-501,-501,66221,65720,-0.0065572483116067,-572,-501,71,-0.0072588832487309,-0.0063578680203045,0.0009010152284263
catboost_monotonic_platt,Monotonic CatBoost,06:w07_2012m07_m12->w08_2012m08_2013m01,W7--W8,6,w07_2012m07_m12,w08_2012m08_2013m01,5,4,5,88298,85593,2705,0.8087374786830329,0.8053547613963974,0.8053547613963974,0.8087374786830329,-0.0033827172866355,-1,0,2630,0,629,0,-629,-629,76275,75646,-0.0073487317888145,-711,-629,82,-0.0080522775147794,-0.0071236041586445,0.0009286733561349
woe_scorecard_platform_platt,Platform-signal WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,0,1,35138,33946,1192,0.0517057704116148,0.0517057704116148,0.0517057704116148,0.0517057704116148,0.0,0,0,0,0,0,0,0,0,30334,30334,0.0,0,0,0,0.0,0.0,0.0
woe_scorecard_platform_platt,Platform-signal WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,1,2,64651,62524,2127,0.0826220035268752,0.0826145334913069,0.0826145334913069,0.0826220035268752,-7.470035568293842e-06,-1,21,0,19,0,-19,0,-19,55929,55910,-0.0003038833088094,-20,-19,1,-0.0003093532969327,-0.0002938856320861,1.5467664846638104e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,2,3,83959,81210,2749,0.8928580899872146,0.8932714582951211,0.8928580899872146,0.8932714582951211,0.0004133683079065,1,0,1207,0,166,0,166,166,71717,71883,0.0020440832409801,166,203,37,0.0019771555163829,0.0024178468061792,0.0004406912897962
woe_scorecard_platform_platt,Platform-signal WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,3,4,90040,87174,2866,0.866169924727429,0.8667622645945511,0.866169924727429,0.8667622645945511,0.000592339867122,1,0,1445,0,255,0,255,255,77168,77423,0.0029251841145295,255,297,42,0.0028320746334962,0.0032985339848956,0.0004664593513993
woe_scorecard_platform_platt,Platform-signal WOE scorecard,00:w01_2012m01_m06->w02_2012m02_m07,W1--W2,0,w01_2012m01_m06,w02_2012m02_m07,5,4,5,103102,99960,3142,0.820632533454388,0.820704425291185,0.820632533454388,0.820704425291185,7.189183679701117e-05,1,0,72,0,16,0,16,16,89755,89771,0.0001600640256102,16,18,2,0.0001551861263603,0.0001745843921553,1.939826579503792e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,0,1,35138,33946,1192,0.0517057704116148,0.0517679585364495,0.0517057704116148,0.0517679585364495,6.21881248347167e-05,1,111,0,102,0,102,0,102,30334,30436,0.0030047722853944,102,103,1,0.0029028402299504,0.0029312994478911,2.845921794069099e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,1,2,64651,62524,2127,0.0826145334913069,0.0825729623783634,0.0825729623783634,0.0826145334913069,-4.157111294346427e-05,-1,118,0,101,0,-101,0,-101,55910,55809,-0.0016153796941974,-103,-101,2,-0.0015931694792037,-0.0015622341495104,3.093532969327621e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,2,3,83959,81210,2749,0.8932714582951211,0.8917448503721951,0.8917448503721951,0.8932714582951211,-0.001526607922926,-1,0,4614,0,642,0,-642,-642,71883,71241,-0.0079054303657185,-787,-642,145,-0.0093736228397193,-0.0076465894067342,0.0017270334329851
woe_scorecard_platform_platt,Platform-signal WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,3,4,90040,87174,2866,0.8667622645945511,0.866522684784726,0.866522684784726,0.8667622645945511,-0.000239579809825,-1,0,580,0,109,0,-109,-109,77423,77314,-0.0012503728175832,-124,-109,15,-0.0013771657041314,-0.0012105730786317,0.0001665926254997
woe_scorecard_platform_platt,Platform-signal WOE scorecard,01:w02_2012m02_m07->w03_2012m03_m08,W2--W3,1,w02_2012m02_m07,w03_2012m03_m08,5,4,5,103102,99960,3142,0.820704425291185,0.8207075411423037,0.820704425291185,0.8207075411423037,3.1158511186735183e-06,1,0,4,0,0,0,0,0,89771,89771,0.0,0,0,0,0.0,0.0,0.0
woe_scorecard_platform_platt,Platform-signal WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,0,1,35138,33946,1192,0.0517679585364495,0.0516245566277867,0.0516245566277867,0.0517679585364495,-0.0001434019086628,-1,251,0,231,0,-231,0,-231,30436,30205,-0.0068049254698639,-237,-231,6,-0.0067448346519437,-0.0065740793442996,0.0001707553076441
woe_scorecard_platform_platt,Platform-signal WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,1,2,64651,62524,2127,0.0825729623783634,0.0825220937838191,0.0825220937838191,0.0825729623783634,-5.086859454432602e-05,-1,141,0,119,0,-119,0,-119,55809,55690,-0.0019032691446484,-125,-119,6,-0.0019334581058297,-0.0018406521167499,9.280598907982862e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,2,3,83959,81210,2749,0.8917448503721951,0.8908550637496875,0.8908550637496875,0.8917448503721951,-0.0008897866225076,-1,0,2698,0,452,0,-452,-452,71241,70789,-0.0055658170176086,-536,-452,84,-0.006384068414345,-0.0053835800807537,0.0010004883335913
woe_scorecard_platform_platt,Platform-signal WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,3,4,90040,87174,2866,0.866522684784726,0.8664095376944709,0.8664095376944709,0.866522684784726,-0.0001131470902551,-1,0,284,0,51,0,-51,-51,77314,77263,-0.0005850368229059,-61,-51,10,-0.0006774766770324,-0.0005664149266992,0.0001110617503331
woe_scorecard_platform_platt,Platform-signal WOE scorecard,02:w03_2012m03_m08->w04_2012m04_m09,W3--W4,2,w03_2012m03_m08,w04_2012m04_m09,5,4,5,103102,99960,3142,0.8207075411423037,0.8207075411423037,0.8207075411423037,0.8207075411423037,0.0,0,0,0,0,0,0,0,0,89771,89771,0.0,0,0,0,0.0,0.0,0.0
woe_scorecard_platform_platt,Platform-signal WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,0,1,35138,33946,1192,0.0516245566277867,0.0516643738011466,0.0516245566277867,0.0516643738011466,3.981717335983792e-05,1,72,0,64,0,64,0,64,30205,30269,0.0018853473163259,64,66,2,0.0018213899482042,0.0018783083840856,5.691843588138198e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,1,2,64651,62524,2127,0.0825220937838191,0.082592209115085,0.0825220937838191,0.082592209115085,7.011533126587144e-05,1,208,0,175,0,175,0,175,55690,55865,0.0027989252127183,175,182,7,0.0027068413481616,0.0028151150020881,0.0001082736539264
woe_scorecard_platform_platt,Platform-signal WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,2,3,83959,81210,2749,0.8908550637496875,0.8886831699133111,0.8886831699133111,0.8908550637496875,-0.0021718938363763,-1,0,6533,0,996,0,-996,-996,70789,69793,-0.012264499445881,-1193,-996,197,-0.0142093164520778,-0.0118629330982979,0.0023463833537798
woe_scorecard_platform_platt,Platform-signal WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,3,4,90040,87174,2866,0.8664095376944709,0.8658020182635762,0.8658020182635762,0.8664095376944709,-0.0006075194308947,-1,0,1424,0,230,0,-230,-230,77263,77033,-0.0026384013582031,-276,-230,46,-0.0030653043091959,-0.0025544202576632,0.0005108840515326
woe_scorecard_platform_platt,Platform-signal WOE scorecard,03:w04_2012m04_m09->w05_2012m05_m10,W4--W5,3,w04_2012m04_m09,w05_2012m05_m10,5,4,5,103102,99960,3142,0.8207075411423037,0.819701753932392,0.819701753932392,0.8207075411423037,-0.0010057872099117,-1,0,1096,0,232,0,-232,-232,89771,89539,-0.0023209283713485,-265,-232,33,-0.0025702702178425,-0.0022501988322243,0.0003200713856181
woe_scorecard_platform_platt,Platform-signal WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,0,1,35138,33946,1192,0.0516643738011466,0.0516643738011466,0.0516643738011466,0.0516643738011466,0.0,0,0,0,0,0,0,0,0,30269,30269,0.0,0,0,0,0.0,0.0,0.0
woe_scorecard_platform_platt,Platform-signal WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,1,2,64651,62524,2127,0.082592209115085,0.0826274030106329,0.082592209115085,0.0826274030106329,3.519389554791641e-05,1,84,0,72,0,72,0,72,55865,55937,0.0011515578018041,72,75,3,0.0011136718689579,0.0011600748634978,4.640299453991431e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,2,3,83959,81210,2749,0.8886831699133111,0.8886418869164812,0.8886418869164812,0.8886831699133111,-4.128299682992776e-05,-1,0,124,0,21,0,-21,-21,69793,69772,-0.0002585888437384,-27,-21,6,-0.0003215855357972,-0.0002501220833978,7.146345239938541e-05
woe_scorecard_platform_platt,Platform-signal WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,3,4,90040,87174,2866,0.8658020182635762,0.8655770743208384,0.8655770743208384,0.8658020182635762,-0.0002249439427377,-1,0,523,0,99,0,-99,-99,77033,76934,-0.0011356597150526,-118,-99,19,-0.0013105286539315,-0.0010995113282985,0.000211017325633
woe_scorecard_platform_platt,Platform-signal WOE scorecard,04:w05_2012m05_m10->w06_2012m06_m11,W5--W6,4,w05_2012m05_m10,w06_2012m06_m11,5,4,5,103102,99960,3142,0.819701753932392,0.8179061215295095,0.8179061215295095,0.819701753932392,-0.0017956324028824,-1,0,2052,0,443,0,-443,-443,89539,89096,-0.0044317727090836,-505,-443,62,-0.004898062113247,-0.0042967158736009,0.0006013462396461
woe_scorecard_platform_platt,Platform-signal WOE scorecard,05:w06_2012m06_m11->w07_2012m07_m12,W6--W7,5,w06_2012m06_m11,w07_2012m07_m12,5,0,1,35138,33946,1192,0.0516643738011466,0.0517369830503098,0.0516643738011466,0.0517369830503098,7.260924916322603e-05,1,126,0,119,0,119,0,119,30269,30388,0.0035055676662935,119,122,3,0.0033866469349422,0.0034720245887643,8.537765382207297e-05
