learner,learner_label,window,window_id,taxonomy_groups,identification_state_at_nominal,role,score_strata_observed,threshold_cells,infinite_threshold_cells,average_set_size,singleton_share,set_empty_count,set_empty_share,set_zero_only_count,set_zero_only_share,set_one_only_count,set_one_only_share,set_both_count,set_both_share,candidate_rows,resolved_rows,unresolved_rows,resolved_y0_rows,resolved_y1_rows,resolved_covered_rows,coverage_resolved,coverage_resolved_y0,coverage_resolved_y1,coverage_resolved_gap_y0_minus_y1,coverage_lower,coverage_upper,coverage_y0_lower,coverage_y0_upper,coverage_y1_lower,coverage_y1_upper,coverage_gap_y0_minus_y1_lower,coverage_gap_y0_minus_y1_upper,gap_lower_unresolved_y1_rows,gap_upper_unresolved_y1_rows,unresolved_zero_covered_rows,unresolved_zero_missed_rows,unresolved_one_covered_rows,unresolved_one_missed_rows,baseline_average_set_size,baseline_singleton_share,baseline_set_empty_count,baseline_set_empty_share,baseline_set_zero_only_count,baseline_set_zero_only_share,baseline_set_one_only_count,baseline_set_one_only_share,baseline_set_both_count,baseline_set_both_share,baseline_candidate_rows,baseline_resolved_rows,baseline_unresolved_rows,baseline_resolved_y0_rows,baseline_resolved_y1_rows,baseline_resolved_covered_rows,baseline_coverage_resolved,baseline_coverage_resolved_y0,baseline_coverage_resolved_y1,baseline_coverage_resolved_gap_y0_minus_y1,baseline_coverage_lower,baseline_coverage_upper,baseline_coverage_y0_lower,baseline_coverage_y0_upper,baseline_coverage_y1_lower,baseline_coverage_y1_upper,baseline_coverage_gap_y0_minus_y1_lower,baseline_coverage_gap_y0_minus_y1_upper,baseline_gap_lower_unresolved_y1_rows,baseline_gap_upper_unresolved_y1_rows,baseline_unresolved_zero_covered_rows,baseline_unresolved_zero_missed_rows,baseline_unresolved_one_covered_rows,baseline_unresolved_one_missed_rows,baseline_mean_width,resolved_coverage_delta_label_mondrian_minus_baseline,resolved_y0_coverage_delta_label_mondrian_minus_baseline,resolved_y1_coverage_delta_label_mondrian_minus_baseline,average_set_size_delta_label_mondrian_minus_baseline
catboost_monotonic_platt,Monotonic CatBoost,W8,w08_2012m08_2013m01,5,crosses_nominal,primary_oot,5,10,0,1.752848311178328,0.2471516888216721,0,0.0,52518,0.13934569768367427,40631,0.10780599113799783,283741,0.7528483111783278,376890,364814,12076,307842,56972,327258,0.8970543893600574,0.8990845953443649,0.8860843923330759,0.013000203011289013,0.8923585130940062,0.9003528881105893,0.8952111108954828,0.9024878682679088,0.8606891378105127,0.9036620303709532,-0.005941011289135184,0.038188009790980526,9063,3013,10744,1332,10395,1681,1.1442728647616016,0.8245668497439571,5872,0.015580142747220674,310771,0.8245668497439571,0,0.0,60247,0.1598530075088222,376890,364814,12076,307842,56972,317933,0.8714934185639805,0.9833421040663717,0.267131222354841,0.7162108817115307,0.8483960837379607,0.875128021438616,0.982761083551931,0.9839617684589786,0.22637552246798257,0.2898062628633634,0.693500820780408,0.7570644328379811,1819,10257,11894,182,1819,10257,0.5225179171260476,0.025560970796076887,-0.08425750872200677,0.6189531699782349,0.6085754464167263
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W1,w01_2012m01_m06,5,crosses_nominal,primary_oot,5,10,0,1.7633898484969088,0.2366101515030911,0,0.0,49470,0.13125845737483086,39706,0.10535169412826023,287714,0.7633898484969089,376890,364814,12076,307842,56972,327480,0.8976629186379909,0.8983569493441441,0.8939127992698167,0.004444150074327413,0.8932261402531243,0.9009419193929263,0.8946283865750101,0.9017998650493512,0.8691229926446746,0.9103569998368509,-0.013438678188420594,0.02936930136099458,9168,2908,10793,1283,10451,1625,1.2427313009100798,0.7394810156809679,3352,0.008893841704476107,278703,0.7394810156809679,0,0.0,94835,0.251625142614556,376890,364814,12076,307842,56972,324903,0.8905990449927909,0.990280728425621,0.35197991996068245,0.6383008084649385,0.869800206956937,0.8938019050651383,0.9899141435789528,0.9906442696151393,0.303226879574185,0.3835325941757948,0.606669360386006,0.687145049708408,2916,9160,11962,114,2916,9160,0.7634722046298438,0.007063873645200003,-0.09192377908147686,0.5419328793091343,0.5206585475868291
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W2,w02_2012m02_m07,5,robust_shortfall,primary_oot,5,10,0,1.7605083711427738,0.23949162885722625,0,0.0,49967,0.1325771445249277,40295,0.10691448433229855,286628,0.7605083711427738,376890,364814,12076,307842,56972,327025,0.8964157077305147,0.8971030593616206,0.8927016780172716,0.004401381344348976,0.891941945925867,0.8997346705935418,0.8933479115987786,0.9005850155669378,0.867678921777702,0.9093093984125806,-0.013622547582999439,0.029532739179161875,9139,2937,10782,1294,10433,1643,1.2499031547666428,0.7321977234736926,3373,0.008949560879832312,275958,0.7321977234736926,0,0.0,97559,0.2588527156464751,376890,364814,12076,307842,56972,325321,0.8917448343539448,0.9902190084523879,0.3596503545601348,0.630568653892253,0.871124200695163,0.8949083286900688,0.9898492321980017,0.9905848287852209,0.31021483399191535,0.39165235371608664,0.5984839894104339,0.6800984793310589,2997,9079,11961,115,2997,9079,0.7636518998685645,0.004670873376569906,-0.09311594909076726,0.5330513234571368,0.510605216376131
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W3,w03_2012m03_m08,5,crosses_nominal,primary_oot,5,10,0,1.7663748043195628,0.23362519568043727,0,0.0,48459,0.12857597707553928,39592,0.10504921860489798,288839,0.7663748043195627,376890,364814,12076,307842,56972,327738,0.8983701283393729,0.8991333216390226,0.8942462964263147,0.004887025212707896,0.8940698877656611,0.9016264692615883,0.8954768536941239,0.9025578906737881,0.869952017485443,0.9106838430407519,-0.012975813312518791,0.029384222937206654,9228,2848,10819,1257,10485,1591,1.2361139855130143,0.7459497466104168,3380,0.00896813393828438,281141,0.7459497466104168,0,0.0,92369,0.2450821194512988,376890,364814,12076,307842,56972,324571,0.8896889921987643,0.9902222568720318,0.34646844063750615,0.6437538162345257,0.8687097030963942,0.8929157048475682,0.9898492651595348,0.9905879262793854,0.29812266843877905,0.37746827400558447,0.6126730463510438,0.6921888749870722,2837,9239,11960,116,2837,9239,0.7633232062095543,0.008681136140608614,-0.0910889352330092,0.5477778557888086,0.5302608188065485
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W4,w04_2012m04_m09,5,crosses_nominal,primary_oot,5,10,0,1.7643848337711268,0.23561516622887316,0,0.0,49309,0.1308312770304333,39492,0.10478388919843987,288089,0.7643848337711269,376890,364814,12076,307842,56972,327748,0.8983975395681086,0.8996790561391883,0.8914730042828056,0.008206051856382679,0.894019475178434,0.9016530022022341,0.89603486318078,0.9030866173360196,0.8667508575524344,0.9082953888139063,-0.009981695002631324,0.03305154769971252,9199,2877,10824,1252,10451,1625,1.2271617713391174,0.752821778237682,3772,0.010008225211600202,283731,0.752821778237682,0,0.0,89387,0.23716999655071772,376890,364814,12076,307842,56972,323718,0.8873508143876058,0.9890853099966866,0.3376395422312715,0.6514457677654151,0.8661970336172358,0.8906206054817055,0.9886742215150827,0.9894931048500578,0.2901138677324485,0.3680649752993385,0.62093794107175,0.6990678377588019,2743,9333,11948,128,2743,9333,0.7631041679866254,0.01104672518050287,-0.08940625385749834,0.5538334620515342,0.5372230624320093
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W5,w05_2012m05_m10,5,crosses_nominal,primary_oot,5,10,0,1.768027806521797,0.2319721934782032,0,0.0,48272,0.1280798110854626,39156,0.10389238239274058,289462,0.7680278065217968,376890,364814,12076,307842,56972,328223,0.8996995729330562,0.9006665757109167,0.8944744786912869,0.00619209701962975,0.8954416407970496,0.9029133168829101,0.8970822332660351,0.9040472185962446,0.8702483008299464,0.9108831638552074,-0.011620509070348034,0.0306496640825001,9260,2816,10846,1230,10490,1586,1.203884422510547,0.7775849717424183,3492,0.009265302873517471,293064,0.7775849717424183,0,0.0,80334,0.21314972538406432,376890,364814,12076,307842,56972,322499,0.8840093856047191,0.9898616822915651,0.3120480235905357,0.6778136587010295,0.8622303589906869,0.8874101196635623,0.9894791872996905,0.990240744967933,0.2670131118487256,0.3406012887161628,0.6491924117289453,0.7229291714882062,2467,9609,11957,119,2467,9609,0.7624245351753686,0.015690187328337157,-0.08919510658064844,0.5824264551007512,0.56414338401125
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W6,w06_2012m06_m11,5,crosses_nominal,primary_oot,5,10,0,1.7764360954124545,0.22356390458754544,0,0.0,44464,0.11797606728753748,39795,0.10558783730000797,292631,0.7764360954124545,376890,364814,12076,307842,56972,328000,0.8990883025322494,0.8990975890229403,0.8990381239907322,5.946503220810584e-05,0.8951577383321393,0.9023216323065085,0.8954818253878383,0.9025276535655449,0.8766194868986291,0.914899912710272,-0.017333397333828438,0.022890387984254384,9376,2700,10833,1243,10619,1457,1.1969460585316671,0.7849690891241476,3408,0.009042426172092654,295847,0.7849690891241476,0,0.0,77635,0.20598848470375972,376890,364814,12076,307842,56972,322008,0.8826634942737943,0.9900955685059218,0.30216597626904446,0.6879295922368773,0.860696755021359,0.8861153121600467,0.9897226245137324,0.9904659758225401,0.25821983560328793,0.33014894190591726,0.6598837470950842,0.731951718960863,2380,9696,11960,116,2380,9696,0.762132796183944,0.016424808258455048,-0.0909979794829815,0.5968721477216878,0.5794900368807874
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W7,w07_2012m07_m12,5,crosses_nominal,primary_oot,5,10,0,1.7785693438403778,0.22143065615962218,0,0.0,44154,0.11715354612751731,39301,0.10427711003210485,293435,0.7785693438403778,376890,364814,12076,307842,56972,328680,0.9009522660862795,0.9004359379162038,0.9037421891455452,-0.0033062512293413615,0.8970150441773461,0.9041258722704237,0.8968554150987961,0.9038247319487024,0.8812967495678072,0.9188721392961227,-0.020032430056168726,0.019642467976992956,9396,2680,10847,1229,10625,1451,1.1756135742524343,0.8027886120618748,4070,0.010798906842845393,302563,0.8027886120618748,0,0.0,70257,0.1864124810952798,376890,364814,12076,307842,56972,320084,0.877389573865038,0.9883836513536165,0.2776451590254862,0.7107384923281304,0.8549417601952825,0.8809413887341134,0.9879279443087953,0.9888171720204143,0.23639651487752752,0.30373728999949245,0.6845629022700752,0.75206714532952,2135,9941,11934,142,2135,9941,0.5883231976907125,0.02356269222124152,-0.0879477134374127,0.626097030120059,0.6029557695879435
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W8,w08_2012m08_2013m01,5,robust_at_or_above_nominal,primary_oot,5,10,0,1.785467908408289,0.2145320915917111,0,0.0,42852,0.11369895725543262,38003,0.1008331343362785,296035,0.7854679084082888,376890,364814,12076,307842,56972,329769,0.9039373488956016,0.903456968184978,0.9065330337709752,-0.0030760655859971564,0.9000742922338083,0.9070153095067527,0.899931402241723,0.9067496674113306,0.8846391010928025,0.9212720659984033,-0.01945696531670882,0.01936140204895705,9460,2616,10870,1206,10666,1410,1.1528456578842634,0.8225211600201651,4642,0.012316591047785826,310000,0.8225211600201651,0,0.0,62248,0.16516224893204914,376890,364814,12076,307842,56972,318040,0.871786718711453,0.9868374036031471,0.2501228673734466,0.7367145362297005,0.8489081694924249,0.8754596831966887,0.9863119549619164,0.9873277582141271,0.21223359099235958,0.2743855835045943,0.712357096826084,0.7746847649562049,1905,10171,11912,164,1905,10171,0.5872817125282166,0.032150630184148654,-0.08338043541816909,0.6564101663975286,0.6326222505240255
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W1,w01_2012m01_m06,5,robust_shortfall,primary_oot,5,10,0,1.7503329884051049,0.24966701159489507,0,0.0,49702,0.1318740215978137,44395,0.11779298999708138,282793,0.750332988405105,376890,364814,12076,307842,56972,323802,0.8875810687089859,0.8869712384924734,0.8908762198974935,-0.003904981405020158,0.8833240468041073,0.8911831038233967,0.8829643091589353,0.8907607347710198,0.8670584416693715,0.9078730939644059,-0.022371989862723235,0.020064182755399347,9114,2962,10679,1397,10511,1565,1.260386319615803,0.7251160816153255,2732,0.007248799384435777,273289,0.7251160816153255,0,0.0,100869,0.2676351190002388,376890,364814,12076,307842,56972,325790,0.893030420981651,0.9921713086583377,0.3573334269465702,0.6348378817117675,0.8728594550133991,0.8962694685451988,0.9919425292209163,0.9924651473985999,0.3090820757295114,0.39132892243242345,0.6008380557449862,0.6831693260915699,3182,8894,12005,71,3182,8894,0.7687614857496187,-0.005449352272665076,-0.1052000701658643,0.5335427929509233,0.48994666878930193
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W2,w02_2012m02_m07,5,robust_shortfall,primary_oot,5,10,0,1.7566849743957123,0.24331502560428772,0,0.0,46886,0.12440234551195309,44817,0.11891268009233463,285187,0.7566849743957123,376890,364814,12076,307842,56972,323800,0.8875755864632388,0.8858212979385529,0.8970546935336656,-0.011233395595112716,0.8835018175064342,0.8911777972352676,0.8817939000413907,0.8896462299693575,0.874236644485879,0.9131895620254289,-0.028985002737985432,0.011938272674119298,9183,2893,10670,1406,10589,1487,1.2681339382843801,0.7184563135132267,2527,0.006704874101196636,270779,0.7184563135132267,0,0.0,103584,0.27483881238557667,376890,364814,12076,307842,56972,326332,0.894516109579128,0.9927137947388596,0.3639156076669241,0.6287981870719355,0.8745283769800207,0.8977261269866539,0.9925074535734932,0.9929874255128902,0.31519177853114216,0.39843296094022346,0.5942813694382083,0.6775985760368416,3269,8807,12012,64,3269,8807,0.7689175676640807,-0.006940523115889219,-0.10689249680030666,0.5331390858667415,0.4885510361113321
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W3,w03_2012m03_m08,5,robust_shortfall,primary_oot,5,10,0,1.7628406166255406,0.23715938337445938,0,0.0,45127,0.1197352012523548,44256,0.11742418212210459,287507,0.7628406166255406,376890,364814,12076,307842,56972,324365,0.889124320886808,0.8874520045997623,0.8981604998946852,-0.010708495294922904,0.885226458648412,0.892676908381756,0.8834714725979775,0.8912287971971331,0.8763036665353724,0.9142058645215668,-0.028404913610312194,0.011567746448487001,9268,2808,10689,1387,10655,1421,1.2640133726020855,0.7199395048953275,3024,0.008023561251293481,271338,0.7199395048953275,0,0.0,102528,0.27203693385337896,376890,364814,12076,307842,56972,325775,0.8929893041385473,0.9913202227116508,0.3616688899810433,0.6296513327306075,0.8729523203056595,0.8962164026639072,0.9910755460869453,0.9916458751508558,0.3130697702686277,0.3959371470334197,0.5953854880057043,0.6783406336867013,3232,8844,12000,76,3232,8844,0.7688680735419023,-0.003864983251739229,-0.10386821811188851,0.5364916099136419,0.49882724402345513
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W4,w04_2012m04_m09,5,robust_shortfall,primary_oot,5,10,0,1.7623205709888827,0.2376794290111173,0,0.0,44482,0.11802382658069994,45097,0.11965560243041737,287311,0.7623205709888827,376890,364814,12076,307842,56972,323838,0.8876797491324346,0.8854119970634287,0.8999333005687005,-0.01452130350527181,0.8838520523229589,0.8912786224097217,0.8813608099412463,0.8892475110124551,0.8785900335869491,0.9157454480964767,-0.03205648731611874,0.007299899540176888,9277,2799,10661,1415,10692,1384,1.2550505452519303,0.7250285229111942,3754,0.00996046591843774,273256,0.7250285229111942,0,0.0,99880,0.265011011170368,376890,364814,12076,307842,56972,324809,0.8903413794426749,0.9892997056931803,0.3556308362002387,0.6336688694929415,0.8701504417734618,0.893594948128101,0.9889848671819186,0.9897004565067851,0.30742269292628893,0.3893103104102206,0.5999818076795338,0.6819851222667758,3142,8934,11978,98,3142,8934,0.7686811849246695,-0.0026616303102402483,-0.10388770862975161,0.5443024643684617,0.5072700257369525
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W5,w05_2012m05_m10,5,robust_shortfall,primary_oot,5,10,0,1.7676006261773993,0.23239937382260076,0,0.0,43133,0.11444453288757993,44456,0.11795484093502083,289301,0.7676006261773992,376890,364814,12076,307842,56972,324493,0.8894751846146255,0.8870849331800079,0.9023906480376325,-0.015305714857624553,0.8856483324046804,0.8930165300220223,0.8830489346772342,0.890867191399983,0.8812005073531932,0.9178314962026065,-0.03252222324274642,0.006397696024821042,9299,2777,10669,1407,10706,1370,1.2430841890206692,0.7354241290562233,4050,0.010745840961553768,277174,0.7354241290562233,0,0.0,95666,0.2538300299822229,376890,364814,12076,307842,56972,323848,0.8877071603611704,0.9884486197464933,0.34336165133749913,0.6450869684089942,0.8672265117142933,0.8910265594735864,0.9881115906308553,0.98888100233574,0.2961830211818856,0.376219298684408,0.6122287807811934,0.6923771201113073,3001,9075,11971,105,3001,9075,0.7683376158386922,0.001768024253455125,-0.10136368656648542,0.5590289967001334,0.5245164371567301
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W6,w06_2012m06_m11,5,robust_shortfall,primary_oot,5,10,0,1.7696940751943537,0.2303059248056462,0,0.0,43871,0.11640266390724084,42929,0.11390326089840537,290090,0.7696940751943538,376890,364814,12076,307842,56972,325624,0.8925753945846376,0.8911909356098259,0.900056167942147,-0.008865232332321171,0.8887765661068217,0.8960174056090636,0.887311279868559,0.8948557939806386,0.878725044983292,0.915850144092219,-0.026329159185001588,0.012938074653356342,9347,2729,10730,1346,10693,1383,1.2321393510042717,0.7504868794608507,3274,0.008686884767438775,282851,0.7504868794608507,0,0.0,90765,0.24082623577171058,376890,364814,12076,307842,56972,323621,0.8870849254688691,0.9906445514257314,0.327511760162887,0.6631327912628444,0.8662607126747858,0.8904879407784765,0.9903839596262702,0.9909954132886439,0.28192614529191345,0.35969984624640683,0.6309610506355123,0.7088046420118398,2864,9212,11995,81,2864,9212,0.767815110636014,0.005490469115768559,-0.0994536158159055,0.5725444077792601,0.537554724190082
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W7,w07_2012m07_m12,5,robust_shortfall,primary_oot,5,10,0,1.7684019209849027,0.23159807901509724,0,0.0,45291,0.1201703414789461,41996,0.11142773753615114,289603,0.7684019209849028,376890,364814,12076,307842,56972,326296,0.8944174291556793,0.8935557851105437,0.8990732289545742,-0.005517443844030523,0.890522433601316,0.8978004192204622,0.889752165559358,0.8971506770202321,0.8771040600010274,0.9149672439035211,-0.02302083616634401,0.016875505858629625,9333,2743,10760,1316,10649,1427,1.201223168563772,0.7813128499031547,3291,0.008731990766536656,294469,0.7813128499031547,0,0.0,79130,0.2099551593303086,376890,364814,12076,307842,56972,321609,0.8815697862472384,0.990612067229293,0.2923716913571579,0.698240375872135,0.8599644458595346,0.88514420653241,0.9903450515547617,0.9909640908593493,0.2503118190698024,0.3221521647751156,0.6684815481874098,0.7403759638814295,2503,9573,11993,83,2503,9573,0.7664764786326581,0.012847642908440982,-0.09705628211874928,0.6067015375974163,0.5671787524211307
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W8,w08_2012m08_2013m01,5,crosses_nominal,primary_oot,5,10,0,1.7716654726843375,0.2283345273156624,0,0.0,46345,0.12296691342301468,39712,0.10536761389264772,290833,0.7716654726843376,376890,364814,12076,307842,56972,327870,0.8987319565586847,0.8991235763800911,0.8966158814856421,0.0025076948944490196,0.8947464777521292,0.9019767040781129,0.895458457078893,0.9025475588248216,0.8741379605386997,0.912847905538375,-0.015240597563328101,0.02530298238264734,9351,2725,10816,1260,10611,1465,1.164567911061583,0.816896176603253,3493,0.009267956167582053,307880,0.816896176603253,0,0.0,65517,0.173835867229165,376890,364814,12076,307842,56972,319043,0.8745360649536477,0.9900565874701958,0.25033349715649794,0.7397230903136978,0.8520125235479848,0.8783146276101781,0.9897640071054418,0.9904292007866753,0.21294194935499283,0.2766411489736468,0.7134420988885255,0.7771811170440726,2072,10004,11985,91,2072,10004,0.7646721510645134,0.02419589160503699,-0.09093301109010465,0.6462823843291441,0.6070975616227545
