window_id,paired_policy_id,scope,metric,lower,upper,direction,evaluated_comparators,nested_scope_independent_replications
w03_2012m03_m08,linear-005,development_admissible_exact_frontier,terminal_default,-0.00807961245780947,0.026753838331135024,crosses_zero,454,False
w03_2012m03_m08,linear-005,development_admissible_exact_frontier,funded_miscoverage,0.0036999590398266308,0.03146203186725249,guardrail_higher,454,False
w03_2012m03_m08,linear-006,development_admissible_exact_frontier,standardized_payoff,-235498.99273073417,-6936.524363420322,guardrail_lower,455,False
w03_2012m03_m08,linear-006,development_admissible_exact_frontier,terminal_default,-0.002772176955976843,0.027948108769244563,crosses_zero,455,False
w03_2012m03_m08,linear-006,development_admissible_exact_frontier,funded_miscoverage,0.008907593619493472,0.034366875384359896,guardrail_higher,455,False
w03_2012m03_m08,linear-007,development_admissible_exact_frontier,standardized_payoff,-75595.15758902373,83749.11182342883,crosses_zero,345,False
w03_2012m03_m08,linear-007,development_admissible_exact_frontier,terminal_default,-0.010863403295051147,0.011144795812563668,crosses_zero,345,False
w03_2012m03_m08,linear-007,development_admissible_exact_frontier,funded_miscoverage,-0.007764706911143882,0.0068435599572859145,crosses_zero,345,False
w03_2012m03_m08,linear-008,development_admissible_exact_frontier,standardized_payoff,-218301.86418057038,33849.637488080756,crosses_zero,470,False
w03_2012m03_m08,linear-008,development_admissible_exact_frontier,terminal_default,-0.008892501107511094,0.026753824121108372,crosses_zero,470,False
w03_2012m03_m08,linear-008,development_admissible_exact_frontier,funded_miscoverage,0.0031741214798943606,0.02846879971939801,guardrail_higher,470,False
w03_2012m03_m08,linear-009,development_admissible_exact_frontier,standardized_payoff,-257451.85580380255,-21113.574190596904,guardrail_lower,444,False
w03_2012m03_m08,linear-009,development_admissible_exact_frontier,terminal_default,-0.0049608352782296505,0.031116466020564268,crosses_zero,444,False
w03_2012m03_m08,linear-009,development_admissible_exact_frontier,funded_miscoverage,0.005999612457613277,0.03591164450736439,guardrail_higher,444,False
w04_2012m04_m09,linear-001,development_admissible_exact_frontier,standardized_payoff,-116225.7710601422,140865.30401145076,crosses_zero,380,False
w04_2012m04_m09,linear-001,development_admissible_exact_frontier,terminal_default,-0.018096131146293687,0.015445722968368911,crosses_zero,380,False
w04_2012m04_m09,linear-001,development_admissible_exact_frontier,funded_miscoverage,-0.011199464479627021,0.019525287964342893,crosses_zero,380,False
w04_2012m04_m09,linear-002,development_admissible_exact_frontier,standardized_payoff,-206377.82551776228,22684.50216752787,crosses_zero,400,False
w04_2012m04_m09,linear-002,development_admissible_exact_frontier,terminal_default,-0.007549541589397879,0.026002094521345907,crosses_zero,400,False
w04_2012m04_m09,linear-002,development_admissible_exact_frontier,funded_miscoverage,0.0013171250772687883,0.029030427854679245,guardrail_higher,400,False
w04_2012m04_m09,linear-003,development_admissible_exact_frontier,standardized_payoff,-279250.9923368604,-10269.598380260024,guardrail_lower,461,False
w04_2012m04_m09,linear-003,development_admissible_exact_frontier,terminal_default,-0.004572620565903943,0.035595103189533184,crosses_zero,461,False
w04_2012m04_m09,linear-003,development_admissible_exact_frontier,funded_miscoverage,0.010887114674292311,0.0456902400337515,guardrail_higher,461,False
w04_2012m04_m09,linear-004,development_admissible_exact_frontier,standardized_payoff,-88661.08154089143,21353.556682002687,crosses_zero,353,False
w04_2012m04_m09,linear-004,development_admissible_exact_frontier,terminal_default,-0.005811172574827457,0.013891225603169936,crosses_zero,353,False
w04_2012m04_m09,linear-004,development_admissible_exact_frontier,funded_miscoverage,-0.0018611655920667486,0.011580191662244759,crosses_zero,353,False
w04_2012m04_m09,linear-005,development_admissible_exact_frontier,standardized_payoff,-221249.07809953453,24600.084230376364,crosses_zero,455,False
w04_2012m04_m09,linear-005,development_admissible_exact_frontier,terminal_default,-0.008503122533812241,0.02635069053957953,crosses_zero,455,False
w04_2012m04_m09,linear-005,development_admissible_exact_frontier,funded_miscoverage,0.0020657562379878865,0.030727642278753325,guardrail_higher,455,False
w04_2012m04_m09,linear-006,development_admissible_exact_frontier,standardized_payoff,-239906.22216693172,-6975.684375910074,guardrail_lower,471,False
w04_2012m04_m09,linear-006,development_admissible_exact_frontier,terminal_default,-0.002797569049628624,0.02889742550207116,crosses_zero,471,False
w04_2012m04_m09,linear-006,development_admissible_exact_frontier,funded_miscoverage,0.009401836846148825,0.03456464063759782,guardrail_higher,471,False
w04_2012m04_m09,linear-007,development_admissible_exact_frontier,standardized_payoff,-93840.54325062636,65503.72616182615,crosses_zero,346,False
w04_2012m04_m09,linear-007,development_admissible_exact_frontier,terminal_default,-0.009205998288383397,0.012800436166047018,crosses_zero,346,False
w04_2012m04_m09,linear-007,development_admissible_exact_frontier,funded_miscoverage,-0.006515635237809462,0.008310964963953664,crosses_zero,346,False
w04_2012m04_m09,linear-008,development_admissible_exact_frontier,standardized_payoff,-216676.68687869646,35690.606655646276,crosses_zero,483,False
w04_2012m04_m09,linear-008,development_admissible_exact_frontier,terminal_default,-0.009109017416199744,0.02679119688727898,crosses_zero,483,False
w04_2012m04_m09,linear-008,development_admissible_exact_frontier,funded_miscoverage,0.0018430200094621835,0.028987606459383433,guardrail_higher,483,False
w04_2012m04_m09,linear-009,development_admissible_exact_frontier,standardized_payoff,-257531.1241925329,-20945.346655927904,guardrail_lower,446,False
w04_2012m04_m09,linear-009,development_admissible_exact_frontier,terminal_default,-0.004974204716983979,0.03111881081060214,crosses_zero,446,False
w04_2012m04_m09,linear-009,development_admissible_exact_frontier,funded_miscoverage,0.0054028315324422945,0.034974469846790264,guardrail_higher,446,False
w05_2012m05_m10,linear-001,development_admissible_exact_frontier,standardized_payoff,-116466.85857434798,140600.55915321835,crosses_zero,382,False
w05_2012m05_m10,linear-001,development_admissible_exact_frontier,terminal_default,-0.018047131444108657,0.015492510670177446,crosses_zero,382,False
w05_2012m05_m10,linear-001,development_admissible_exact_frontier,funded_miscoverage,-0.011150464777441992,0.019572075666151427,crosses_zero,382,False
w05_2012m05_m10,linear-002,development_admissible_exact_frontier,standardized_payoff,-206514.34773671592,22699.56395658398,crosses_zero,400,False
w05_2012m05_m10,linear-002,development_admissible_exact_frontier,terminal_default,-0.0075562761597613645,0.026028055829653528,crosses_zero,400,False
w05_2012m05_m10,linear-002,development_admissible_exact_frontier,funded_miscoverage,0.0009103905069053012,0.029056389162986855,guardrail_higher,400,False
w05_2012m05_m10,linear-003,development_admissible_exact_frontier,standardized_payoff,-279380.1000259118,-10575.858614528115,guardrail_lower,462,False
w05_2012m05_m10,linear-003,development_admissible_exact_frontier,terminal_default,-0.0045532555323782075,0.03558896046441368,crosses_zero,462,False
w05_2012m05_m10,linear-003,development_admissible_exact_frontier,funded_miscoverage,0.010185885862181197,0.04496350346299514,guardrail_higher,462,False
w05_2012m05_m10,linear-004,development_admissible_exact_frontier,standardized_payoff,-88892.12130924361,21570.473279616752,crosses_zero,354,False
w05_2012m05_m10,linear-004,development_admissible_exact_frontier,terminal_default,-0.00583131269662052,0.013909670635614152,crosses_zero,354,False
w05_2012m05_m10,linear-004,development_admissible_exact_frontier,funded_miscoverage,-0.0017660570433680146,0.011595784038608016,crosses_zero,354,False
w05_2012m05_m10,linear-005,development_admissible_exact_frontier,standardized_payoff,-221148.27104346443,24584.71014602267,crosses_zero,454,False
w05_2012m05_m10,linear-005,development_admissible_exact_frontier,terminal_default,-0.00852427753306656,0.026354840280027658,crosses_zero,454,False
w05_2012m05_m10,linear-005,development_admissible_exact_frontier,funded_miscoverage,0.0005003539380116166,0.030721624042586784,guardrail_higher,454,False
w05_2012m05_m10,linear-006,development_admissible_exact_frontier,standardized_payoff,-238148.0882947563,-5217.550503734659,guardrail_lower,471,False
w05_2012m05_m10,linear-006,development_admissible_exact_frontier,terminal_default,-0.002997060389552092,0.028716275196381355,crosses_zero,471,False
w05_2012m05_m10,linear-006,development_admissible_exact_frontier,funded_miscoverage,0.008969472241313978,0.034541655899781115,guardrail_higher,471,False
w05_2012m05_m10,linear-007,development_admissible_exact_frontier,standardized_payoff,-93983.23657570002,65361.03283675254,crosses_zero,346,False
w05_2012m05_m10,linear-007,development_admissible_exact_frontier,terminal_default,-0.00916810400884472,0.012838330445585695,crosses_zero,346,False
w05_2012m05_m10,linear-007,development_admissible_exact_frontier,funded_miscoverage,-0.006599758535466701,0.008354165754393088,crosses_zero,346,False
w05_2012m05_m10,linear-008,development_admissible_exact_frontier,standardized_payoff,-216419.92992810198,36182.26232933751,crosses_zero,481,False
w05_2012m05_m10,linear-008,development_admissible_exact_frontier,terminal_default,-0.009144889757532203,0.026765822255633488,crosses_zero,481,False
w05_2012m05_m10,linear-008,development_admissible_exact_frontier,funded_miscoverage,0.0007405902412233167,0.029029866143035432,guardrail_higher,481,False
w05_2012m05_m10,linear-009,development_admissible_exact_frontier,standardized_payoff,-257543.99833481014,-20052.244338622797,guardrail_lower,445,False
w05_2012m05_m10,linear-009,development_admissible_exact_frontier,terminal_default,-0.005068383152377324,0.031117779254821405,crosses_zero,445,False
w05_2012m05_m10,linear-009,development_admissible_exact_frontier,funded_miscoverage,0.004218783975709904,0.0349666130495753,guardrail_higher,445,False
w06_2012m06_m11,linear-001,development_admissible_exact_frontier,standardized_payoff,-116453.48005226035,140541.07846926854,crosses_zero,382,False
w06_2012m06_m11,linear-001,development_admissible_exact_frontier,terminal_default,-0.018037937699764903,0.015494891959538735,crosses_zero,382,False
w06_2012m06_m11,linear-001,development_admissible_exact_frontier,funded_miscoverage,-0.011141271033098235,0.019241123622179383,crosses_zero,382,False
w06_2012m06_m11,linear-002,development_admissible_exact_frontier,standardized_payoff,-205593.493522455,23620.454361474956,crosses_zero,400,False
w06_2012m06_m11,linear-002,development_admissible_exact_frontier,terminal_default,-0.007652888924181137,0.025925943560907605,crosses_zero,400,False
w06_2012m06_m11,linear-002,development_admissible_exact_frontier,funded_miscoverage,0.00014711107581886346,0.028287610227574273,guardrail_higher,400,False
w06_2012m06_m11,linear-003,development_admissible_exact_frontier,standardized_payoff,-279352.0936868407,-10498.055660414844,guardrail_lower,461,False
w06_2012m06_m11,linear-003,development_admissible_exact_frontier,terminal_default,-0.004564885505862838,0.03558450058287602,crosses_zero,461,False
w06_2012m06_m11,linear-003,development_admissible_exact_frontier,funded_miscoverage,0.00951214075061747,0.044296928443378396,guardrail_higher,461,False
w06_2012m06_m11,linear-004,development_admissible_exact_frontier,standardized_payoff,-88888.84423891819,21679.630900873628,crosses_zero,355,False
w06_2012m06_m11,linear-004,development_admissible_exact_frontier,terminal_default,-0.005842251279321134,0.013908034244885568,crosses_zero,355,False
w06_2012m06_m11,linear-004,development_admissible_exact_frontier,funded_miscoverage,-0.0024411110983518277,0.01159423028156912,crosses_zero,355,False
w06_2012m06_m11,linear-005,development_admissible_exact_frontier,standardized_payoff,-221137.02169197216,24600.923852516513,crosses_zero,452,False
w06_2012m06_m11,linear-005,development_admissible_exact_frontier,terminal_default,-0.008523778351432434,0.026353700357956866,crosses_zero,452,False
w06_2012m06_m11,linear-005,development_admissible_exact_frontier,funded_miscoverage,-0.00016843964227097451,0.03005335529103889,crosses_zero,452,False
w06_2012m06_m11,linear-006,development_admissible_exact_frontier,standardized_payoff,-238159.39392083802,-5228.85612981634,guardrail_lower,471,False
w06_2012m06_m11,linear-006,development_admissible_exact_frontier,terminal_default,-0.0029800448090407184,0.028721066035218085,crosses_zero,471,False
w06_2012m06_m11,linear-006,development_admissible_exact_frontier,funded_miscoverage,0.00831849390379852,0.03388220238909644,guardrail_higher,471,False
w06_2012m06_m11,linear-007,development_admissible_exact_frontier,standardized_payoff,-93957.04869745718,65387.220714995354,crosses_zero,346,False
w06_2012m06_m11,linear-007,development_admissible_exact_frontier,terminal_default,-0.009163303989121574,0.012843130465308838,crosses_zero,346,False
w06_2012m06_m11,linear-007,development_admissible_exact_frontier,funded_miscoverage,-0.00726777618023319,0.007686148109626597,crosses_zero,346,False
w06_2012m06_m11,linear-008,development_admissible_exact_frontier,standardized_payoff,-216390.36906155176,36227.794983459884,crosses_zero,471,False
w06_2012m06_m11,linear-008,development_admissible_exact_frontier,terminal_default,-0.009147848486904232,0.026544509051457853,crosses_zero,471,False
w06_2012m06_m11,linear-008,development_admissible_exact_frontier,funded_miscoverage,0.00016048484642909935,0.027770808562649685,guardrail_higher,471,False
w06_2012m06_m11,linear-009,development_admissible_exact_frontier,standardized_payoff,-257523.13076861002,-20266.593698909113,guardrail_lower,445,False
w06_2012m06_m11,linear-009,development_admissible_exact_frontier,terminal_default,-0.005044115721375281,0.031116716012280183,crosses_zero,445,False
w06_2012m06_m11,linear-009,development_admissible_exact_frontier,funded_miscoverage,0.0035781009140925185,0.03430059931441465,guardrail_higher,445,False
w07_2012m07_m12,linear-001,development_admissible_exact_frontier,standardized_payoff,-116534.16884568965,140041.56876532306,crosses_zero,381,False
w07_2012m07_m12,linear-001,development_admissible_exact_frontier,terminal_default,-0.017964936432807912,0.015528732786054756,crosses_zero,381,False
w07_2012m07_m12,linear-001,development_admissible_exact_frontier,funded_miscoverage,-0.011068269766141243,0.01994163111536207,crosses_zero,381,False
w07_2012m07_m12,linear-002,development_admissible_exact_frontier,standardized_payoff,-205691.68001097452,23742.511427709702,crosses_zero,401,False
w07_2012m07_m12,linear-002,development_admissible_exact_frontier,terminal_default,-0.0076711024737724145,0.025956384086161348,crosses_zero,401,False
w07_2012m07_m12,linear-002,development_admissible_exact_frontier,funded_miscoverage,-0.0010177691404390796,0.028984717419494682,crosses_zero,401,False
w07_2012m07_m12,linear-003,development_admissible_exact_frontier,standardized_payoff,-279338.49432112696,-10691.022042699711,guardrail_lower,462,False
w07_2012m07_m12,linear-003,development_admissible_exact_frontier,terminal_default,-0.004533186853340988,0.035586456342131076,crosses_zero,462,False
w07_2012m07_m12,linear-003,development_admissible_exact_frontier,funded_miscoverage,0.009843275733090727,0.04494958559522946,guardrail_higher,462,False
w07_2012m07_m12,linear-004,development_admissible_exact_frontier,standardized_payoff,-89108.14350588876,21773.537154912992,crosses_zero,356,False
w07_2012m07_m12,linear-004,development_admissible_exact_frontier,terminal_default,-0.005850477973201702,0.01392555975389372,crosses_zero,356,False
w07_2012m07_m12,linear-004,development_admissible_exact_frontier,funded_miscoverage,-0.0021995028722771835,0.011607942779736966,crosses_zero,356,False
w07_2012m07_m12,linear-005,development_admissible_exact_frontier,standardized_payoff,-214829.73376461377,30759.11254215768,crosses_zero,454,False
w07_2012m07_m12,linear-005,development_admissible_exact_frontier,terminal_default,-0.009151551196851173,0.025767770471086325,crosses_zero,454,False
w07_2012m07_m12,linear-005,development_admissible_exact_frontier,funded_miscoverage,-0.000573247131499718,0.030418270231529827,crosses_zero,454,False
w07_2012m07_m12,linear-006,development_admissible_exact_frontier,standardized_payoff,-238147.614201435,-5217.076410413385,guardrail_lower,472,False
w07_2012m07_m12,linear-006,development_admissible_exact_frontier,terminal_default,-0.003044017311683713,0.0287079120061189,crosses_zero,472,False
w07_2012m07_m12,linear-006,development_admissible_exact_frontier,funded_miscoverage,0.007114214163003629,0.03452537786847369,guardrail_higher,472,False
w07_2012m07_m12,linear-007,development_admissible_exact_frontier,standardized_payoff,-94472.42262146418,64871.846790988304,crosses_zero,347,False
w07_2012m07_m12,linear-007,development_admissible_exact_frontier,terminal_default,-0.00909782624010305,0.012908608214327363,crosses_zero,347,False
w07_2012m07_m12,linear-007,development_admissible_exact_frontier,funded_miscoverage,-0.0062601998190410894,0.009478724470818701,crosses_zero,347,False
w07_2012m07_m12,linear-008,development_admissible_exact_frontier,standardized_payoff,-217206.18950094105,35742.708342587866,crosses_zero,471,False
w07_2012m07_m12,linear-008,development_admissible_exact_frontier,terminal_default,-0.009073382816495343,0.02665634881738836,crosses_zero,471,False
w07_2012m07_m12,linear-008,development_admissible_exact_frontier,funded_miscoverage,0.0008216284830816064,0.02852732625968779,guardrail_higher,471,False
w07_2012m07_m12,linear-009,development_admissible_exact_frontier,standardized_payoff,-257711.58401441397,-19081.590793180156,guardrail_lower,443,False
w07_2012m07_m12,linear-009,development_admissible_exact_frontier,terminal_default,-0.0051690735182050975,0.03113944153368305,crosses_zero,443,False
w07_2012m07_m12,linear-009,development_admissible_exact_frontier,funded_miscoverage,0.002299455124470098,0.03498297017635825,guardrail_higher,443,False
w08_2012m08_2013m01,linear-001,development_admissible_exact_frontier,standardized_payoff,-10863.65376625707,85123.1773656021,crosses_zero,386,False
w08_2012m08_2013m01,linear-001,development_admissible_exact_frontier,terminal_default,-0.006016423045611242,0.0059937356853132125,crosses_zero,386,False
w08_2012m08_2013m01,linear-001,development_admissible_exact_frontier,funded_miscoverage,-0.005614756378944576,0.003997069018646546,crosses_zero,386,False
w08_2012m08_2013m01,linear-002,development_admissible_exact_frontier,standardized_payoff,-164450.28732016464,137031.91616856973,crosses_zero,778,False
w08_2012m08_2013m01,linear-002,development_admissible_exact_frontier,terminal_default,-0.0180243868346505,0.02887061137944106,crosses_zero,778,False
w08_2012m08_2013m01,linear-002,development_admissible_exact_frontier,funded_miscoverage,-0.009656158806896907,0.02807346760379815,crosses_zero,778,False
w08_2012m08_2013m01,linear-003,development_admissible_exact_frontier,standardized_payoff,-143492.1555837969,114791.93514731135,crosses_zero,765,False
w08_2012m08_2013m01,linear-003,development_admissible_exact_frontier,terminal_default,-0.01658424676410871,0.025424376399944413,crosses_zero,765,False
w08_2012m08_2013m01,linear-003,development_admissible_exact_frontier,funded_miscoverage,-0.0039054632175353357,0.029370412835401476,crosses_zero,765,False
w08_2012m08_2013m01,linear-004,development_admissible_exact_frontier,standardized_payoff,-40403.78288416471,56257.48067109123,crosses_zero,509,False
w08_2012m08_2013m01,linear-004,development_admissible_exact_frontier,terminal_default,-0.0012911852639925596,0.012207307400198222,crosses_zero,509,False
w08_2012m08_2013m01,linear-004,development_admissible_exact_frontier,funded_miscoverage,-0.00335899258917941,0.008312250365350247,crosses_zero,509,False
w08_2012m08_2013m01,linear-005,development_admissible_exact_frontier,standardized_payoff,-53627.85040911155,139240.3906267634,crosses_zero,635,False
w08_2012m08_2013m01,linear-005,development_admissible_exact_frontier,terminal_default,-0.015250031640779071,0.015042028697511672,crosses_zero,635,False
w08_2012m08_2013m01,linear-005,development_admissible_exact_frontier,funded_miscoverage,-0.01050917431652687,0.010794440579475255,crosses_zero,635,False
w08_2012m08_2013m01,linear-006,development_admissible_exact_frontier,standardized_payoff,-193997.1057618514,151969.58264182816,crosses_zero,834,False
w08_2012m08_2013m01,linear-006,development_admissible_exact_frontier,terminal_default,-0.02147834167022831,0.0315846083245228,crosses_zero,834,False
w08_2012m08_2013m01,linear-006,development_admissible_exact_frontier,funded_miscoverage,-0.010020891837461847,0.032645051023353126,crosses_zero,834,False
w08_2012m08_2013m01,linear-007,development_admissible_exact_frontier,standardized_payoff,-25213.669566019344,97948.85570691885,crosses_zero,677,False
