learner,learner_label,window,window_id,taxonomy_groups,role,score_stratum,candidate_stratum_rows,resolved_rows,unresolved_rows,resolved_covered_rows,coverage_resolved,coverage_lower,coverage_upper,baseline_resolved_covered_rows,baseline_coverage_resolved,baseline_coverage_lower,baseline_coverage_upper,resolved_y0_rows,resolved_y1_rows,coverage_resolved_gap_y0_minus_y1,conditional_gap_defined,coverage_gap_y0_minus_y1_lower,coverage_gap_y0_minus_y1_upper,gap_lower_unresolved_y1_rows,gap_upper_unresolved_y1_rows,average_set_size,singleton_share,set_empty_count,set_empty_share,set_zero_only_count,set_zero_only_share,set_one_only_count,set_one_only_share,set_both_count,set_both_share,candidate_rows,baseline_average_set_size,baseline_singleton_share,baseline_set_empty_count,baseline_set_empty_share,baseline_set_zero_only_count,baseline_set_zero_only_share,baseline_set_one_only_count,baseline_set_one_only_share,baseline_set_both_count,baseline_set_both_share,baseline_candidate_rows,baseline_coverage_resolved_gap_y0_minus_y1,baseline_coverage_gap_y0_minus_y1_lower,baseline_coverage_gap_y0_minus_y1_upper,baseline_gap_lower_unresolved_y1_rows,baseline_gap_upper_unresolved_y1_rows,resolved_coverage_delta_label_mondrian_minus_baseline,average_set_size_delta_label_mondrian_minus_baseline,sharp_endpoint_delta_reported
catboost_platt,CatBoost,W5,w05_2012m05_m10,5,primary_oot,1,79865,77165,2700,70497,0.9135877664744378,0.9093971076191072,0.9165091091216427,67691,0.8772241301108016,0.8475677706129093,0.8807487635384712,68959,8206,0.00830469766256181,True,-0.013799758283220526,0.04261227961839268,2132,328,1.80215363425781,0.19784636574218994,0,0.0,8844,0.11073686846553558,6957,0.08710949727665436,64064,0.80215363425781,79865,0.981068052338321,0.981068052338321,1512,0.018931947661679084,78353,0.981068052338321,0,0.0,0,0.0,79865,0.981612262358793,0.9809010418930865,0.9822927285676382,2650,50,0.036363636363636265,0.821085581919489,False
catboost_platt,CatBoost,W5,w05_2012m05_m10,5,primary_oot,2,79047,76495,2552,69425,0.9075756585397738,0.9030450238465723,0.9105595405265222,65673,0.8585267010915746,0.8320872392374157,0.8630941085683201,65183,11312,0.034286670791997764,True,0.013600258066352094,0.061170217377239586,1958,594,1.7680493883385833,0.23195061166141662,0,0.0,11263,0.14248485078497602,7072,0.08946576087644059,60712,0.7680493883385834,79047,1.0393689830101078,0.9606310169898921,0,0.0,75935,0.9606310169898921,0,0.0,3112,0.03936898301010791,79047,0.9566831683168316,0.9482169455883642,0.9643972971009228,101,2451,0.04904895744819926,0.7286804053284754,False
catboost_platt,CatBoost,W5,w05_2012m05_m10,5,primary_oot,3,80235,77819,2416,70152,0.9014765031676069,0.8974637003801333,0.904443198105565,67902,0.8725632557601614,0.8558982987474294,0.8764005733158846,62988,14831,0.007480388353947709,True,-0.007387000951304928,0.025946417481332293,1856,560,1.7846824951704368,0.21531750482956316,0,0.0,9265,0.11547329718950583,8011,0.09984420764005733,62959,0.7846824951704369,80235,1.309241602791799,0.6907583972082009,0,0.0,55423,0.6907583972082009,0,0.0,24812,0.3092416027917991,80235,0.6686669813229047,0.6356236379951288,0.7017479970866717,771,1645,0.028913247407445497,0.47544089237863774,False
catboost_platt,CatBoost,W5,w05_2012m05_m10,5,primary_oot,4,77223,74890,2333,65083,0.8690479369742289,0.8642761871463165,0.8730041567926654,66434,0.8870877286687141,0.8752314724887663,0.8904989446149463,56141,18749,-0.044341167044842145,True,-0.05767473868383756,-0.02965059706084557,1659,674,1.730015668906932,0.26998433109306813,0,0.0,8793,0.11386504020822812,12056,0.15611929088484,56374,0.7300156689069319,77223,1.5014956683889515,0.4985043316110485,0,0.0,38496,0.4985043316110485,0,0.0,38727,0.5014956683889514,77223,0.45101072057176383,0.4248605737828469,0.48349056603773594,1154,1179,-0.01803979169448522,0.22852000051798038,False
catboost_platt,CatBoost,W6,w06_2012m06_m11,5,primary_oot,0,60520,58445,2075,51449,0.8802977158011805,0.875363516192994,0.8844018506278916,50658,0.8667636239199247,0.8370456047587574,0.8686880370125578,54571,3874,-0.04885712159291722,True,-0.07338192494124451,0.013402201102939338,1528,283,1.7395902181097158,0.2604097818902842,0,0.0,8137,0.13445142101784535,7623,0.12595836087243886,44760,0.7395902181097158,60520,0.9262227362855254,0.9262227362855254,4465,0.07377726371447456,56055,0.9262227362855254,0,0.0,0,0.0,60520,0.9282952483920031,0.9255814803310738,0.9307261976418936,1915,160,0.013534091881255872,0.8133674818241904,False
catboost_platt,CatBoost,W6,w06_2012m06_m11,5,primary_oot,1,79865,77165,2700,70319,0.9112810211883626,0.9067301070556564,0.9142803480873974,67823,0.8789347502105878,0.8492205596944844,0.8824766793964816,68959,8206,0.016632527537927322,True,-0.0072039061691103745,0.0536383353433729,2097,359,1.7886934201464972,0.2113065798535028,0,0.0,9803,0.12274463156576723,7073,0.08856194828773556,62989,0.7886934201464972,79865,0.9829963062668252,0.9829963062668252,1358,0.017003693733174733,78507,0.9829963062668252,0,0.0,0,0.0,79865,0.983526443248887,0.9828992942335841,0.9841374013823919,2656,44,0.03234627097777487,0.805697113879672,False
catboost_platt,CatBoost,W6,w06_2012m06_m11,5,primary_oot,2,79047,76495,2552,69552,0.9092358977710961,0.9049679304717446,0.9121661796146596,65615,0.8577684816001045,0.8311890394322365,0.8623603678823991,65183,11312,0.026379435095374326,True,0.006712153170990803,0.05188521945044542,1983,569,1.7786886282844383,0.22131137171556162,0,0.0,10460,0.13232633749541411,7034,0.0889850342201475,61553,0.7786886282844384,79047,1.0339797841790328,0.9660202158209673,0,0.0,76361,0.9660202158209673,0,0.0,2686,0.033979784179032725,79047,0.9618104667609618,0.9543859649122807,0.9686411149825785,88,2464,0.0514674161709916,0.7447088441054055,False
catboost_platt,CatBoost,W6,w06_2012m06_m11,5,primary_oot,3,80235,77819,2416,69958,0.898983538724476,0.8947466816227332,0.9020253006792547,67719,0.8702116449710225,0.8533183772667788,0.8741197731663239,62988,14831,0.0156462574591536,True,-7.300951833266733e-05,0.03499892363923438,1832,584,1.7727550320932262,0.22724496790677384,0,0.0,10154,0.1265532498286284,8079,0.10069171807814545,62002,0.7727550320932262,80235,1.2983112108182215,0.7016887891817786,0,0.0,56300,0.7016887891817786,0,0.0,23935,0.2983112108182215,80235,0.6810060009439687,0.6483502375144433,0.7132727272727274,747,1669,0.02877189375345346,0.4744438212750046,False
catboost_platt,CatBoost,W6,w06_2012m06_m11,5,primary_oot,4,77223,74890,2333,65183,0.8703832287354787,0.8657006332310322,0.8742991077787706,66344,0.8858859660835893,0.8739624205223833,0.8893334887274517,56141,18749,-0.04291568000018131,True,-0.0561763215342774,-0.028288198426623692,1669,664,1.7324113282312263,0.26758867176877354,0,0.0,8753,0.11334705981378605,11911,0.1542416119549875,56559,0.7324113282312265,77223,1.4960827732670319,0.5039172267329681,0,0.0,38914,0.5039172267329681,0,0.0,38309,0.4960827732670318,77223,0.4558109765854179,0.42955516461422477,0.4882122792937399,1146,1187,-0.015502737348110585,0.23632855496419447,False
catboost_platt,CatBoost,W7,w07_2012m07_m12,5,primary_oot,0,60520,58445,2075,51583,0.8825904696723416,0.877412425644415,0.8866159947124918,50695,0.8673966977500214,0.8376569729015202,0.8693324520819564,54571,3874,-0.04253122258057396,True,-0.06794306490166718,0.02187957118771707,1518,295,1.737326503635162,0.26267349636483805,0,0.0,8436,0.13939193654990087,7461,0.12328155981493721,44623,0.737326503635162,60520,0.926867151354924,0.926867151354924,4426,0.073132848645076,56094,0.926867151354924,0,0.0,0,0.0,60520,0.9289732641879387,0.9262913628971844,0.931383656705849,1917,158,0.015193771922320187,0.8104593522802379,False
catboost_platt,CatBoost,W7,w07_2012m07_m12,5,primary_oot,1,79865,77165,2700,70264,0.9105682628134517,0.9058285857384336,0.9135916859700745,67596,0.8759930020086827,0.8463782633193514,0.8794716083390722,68959,8206,0.02101676222344029,True,-0.0036099952013554093,0.059395956373864064,2080,375,1.7826081512552432,0.21739184874475678,0,0.0,10267,0.12855443561009203,7095,0.08883741313466474,62503,0.7826081512552432,79865,0.9796030801978338,0.9796030801978338,1629,0.020396919802166156,78236,0.9796030801978338,0,0.0,0,0.0,79865,0.9802346321727403,0.9794250608554539,0.9809642188765677,2643,57,0.034575260804769026,0.8030050710574094,False
catboost_platt,CatBoost,W7,w07_2012m07_m12,5,primary_oot,2,79047,76495,2552,69457,0.9079939865350677,0.9038293673384189,0.9109643629739269,65300,0.8536505653964311,0.8264829784811568,0.8583753969157589,65183,11312,0.019734843840041982,True,0.0005978225256511871,0.04456954743963466,1988,564,1.7820284134755273,0.2179715865244728,0,0.0,10017,0.1267220767391552,7213,0.0912495097853176,61817,0.7820284134755272,79047,1.0095639303199362,0.9904360696800638,0,0.0,78291,0.9904360696800638,0,0.0,756,0.00956393031993624,79047,0.9896570014144271,0.9869523053865821,0.9915419648666234,31,2521,0.05434342113863655,0.7724644831555911,False
catboost_platt,CatBoost,W7,w07_2012m07_m12,5,primary_oot,3,80235,77819,2416,70037,0.8999987149667819,0.8957312893375708,0.9030099083940923,67462,0.8669091096004832,0.849404873185019,0.8709166822459027,62988,14831,0.01848320976526896,True,0.0026559911009025328,0.03793798400580945,1832,584,1.7725805446500904,0.22741945534990965,0,0.0,10284,0.12817349037203216,7963,0.09924596497787748,61988,0.7725805446500904,80235,1.280663052283916,0.719336947716084,0,0.0,57716,0.719336947716084,0,0.0,22519,0.28066305228391597,80235,0.69833456948284,0.6672894787706978,0.7297819653318837,690,1726,0.03308960536629868,0.49191749236617444,False
catboost_platt,CatBoost,W7,w07_2012m07_m12,5,primary_oot,4,77223,74890,2333,65190,0.8704766991587662,0.8657653807803375,0.874389754347798,66146,0.8832420883963146,0.8711135283529519,0.8867694857749634,56141,18749,-0.04215065769409032,True,-0.055439941614992674,-0.02746069131564069,1667,666,1.7319321963663676,0.2680678036336325,0,0.0,8813,0.11412403040544915,11888,0.1539437732281833,56522,0.7319321963663675,77223,1.4857879129274958,0.5142120870725043,0,0.0,39709,0.5142120870725043,0,0.0,37514,0.4857879129274957,77223,0.46637153981545687,0.43999396165651883,0.49869726425493527,1124,1209,-0.01276538923754833,0.24614428343887185,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,0,60520,58445,2075,51992,0.8895885020104372,0.8841870456047588,0.8933740912095175,51084,0.8740525280177945,0.8440846001321877,0.8759748843357568,54571,3874,-0.02729563463083573,True,-0.0544919369316596,0.04030740368130032,1519,313,1.7358889623265037,0.26411103767349636,0,0.0,9027,0.1491573033707865,6957,0.11495373430270985,44536,0.7358889623265036,60520,0.93433575677462,0.93433575677462,3974,0.06566424322538005,56546,0.93433575677462,0,0.0,0,0.0,60520,0.9361015924208829,0.9336208787192046,0.938284278154369,1930,145,0.015535973992642615,0.8015532055518837,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,1,79865,77165,2700,70351,0.911695716970129,0.906968008514368,0.9146810242283854,67394,0.8733752348862827,0.8438489951793652,0.8768046077756214,68959,8206,0.022278381446456885,True,-0.002340784165419163,0.06067254017948674,2084,375,1.7839228698428597,0.21607713015714017,0,0.0,10267,0.12855443561009203,6990,0.08752269454704814,62608,0.7839228698428599,79865,0.9765228823639892,0.9765228823639892,1875,0.023477117636010767,77990,0.9765228823639892,0,0.0,0,0.0,79865,0.9773053553560811,0.9763425905804975,0.9781397102987806,2632,68,0.03832048208384631,0.8073999874788705,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,2,79047,76495,2552,69190,0.9045035623243349,0.8999835540880742,0.9075866256783939,65019,0.8499771226877574,0.8225359596189609,0.8547066934861538,65183,11312,0.027880372039715606,True,0.007448485626693591,0.05440287407984713,1951,601,1.7667084139815552,0.2332915860184447,0,0.0,11041,0.13967639505610585,7400,0.09361519096233886,60606,0.7667084139815553,79047,0.9973813047933507,0.9973813047933507,207,0.002618695206649209,78840,0.9973813047933507,0,0.0,0,0.0,79047,0.9974840065661292,0.9973463001595287,0.9975784779848212,2543,9,0.05452643963657755,0.7693271091882045,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,3,80235,77819,2416,70265,0.9029285907040697,0.8985230884277435,0.9058515610394466,67078,0.8619745820429459,0.8437838848382875,0.8661307409484639,62988,14831,0.032765651063838996,True,0.01625308797199601,0.053118763595085564,1828,588,1.7691157225649654,0.2308842774350346,0,0.0,11055,0.13778276313329593,7470,0.09310151430173864,61710,0.7691157225649654,80235,1.2542032778712533,0.7457967221287468,0,0.0,59839,0.7457967221287468,0,0.0,20396,0.2542032778712532,80235,0.7242262827860562,0.6950304128381002,0.7539701636188643,623,1793,0.040954008661123864,0.5149124446937121,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,4,77223,74890,2333,65849,0.8792762718654026,0.8747652901337685,0.882923481346231,65301,0.8719588730137535,0.858889191044119,0.8758271499423746,56141,18749,-0.03211991924560076,True,-0.04513255744202091,-0.01769299072841285,1703,630,1.745593929269777,0.25440607073022287,0,0.0,8693,0.11257008922212294,10953,0.14183598150809992,57577,0.7455939292697772,77223,1.4396358597827073,0.5603641402172927,0,0.0,43273,0.5603641402172927,0,0.0,33950,0.43963585978270725,77223,0.5114406101658755,0.48492970567411753,0.5433015904671685,1025,1308,0.0073173988516490596,0.30595806948706983,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,0,48646,47005,1641,42641,0.9071588128922455,0.8954693088845949,0.9102906713809974,41618,0.8853951707265184,0.8555276898408913,0.8877605558524853,43343,3662,0.4149059967503196,True,0.31186434375409,0.4895987304852297,1024,617,1.5634378982855732,0.43656210171442666,0,0.0,18289,0.3759610245446697,2948,0.06060107716975702,27409,0.5634378982855733,48646,0.9598528142087736,0.9598528142087736,1953,0.04014718579122641,46693,0.9598528142087736,0,0.0,0,0.0,48646,0.9602011858893016,0.9585866961488851,0.9615907016098506,1568,73,0.021763642165727126,0.6035850840767997,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,1,55311,53433,1878,48237,0.9027567233731963,0.89891703277829,0.9060584693822206,47938,0.8971609305111073,0.8666992099220769,0.9001826038220245,48764,4669,-0.005404540484951648,True,-0.030411386226340098,0.035378116261081616,1483,221,1.7892101028728462,0.21078989712715374,0,0.0,6212,0.11231039033826906,5447,0.09847950678888467,43652,0.7892101028728463,55311,0.9828786317369058,0.9828786317369058,947,0.01712136826309414,54364,0.9828786317369058,0,0.0,0,0.0,55311,0.9830612747108523,0.982537405205985,0.9836810494705232,1852,26,0.005595792862089,0.8063314711359404,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,2,70157,67884,2273,61141,0.9006687879323552,0.8972162435679975,0.90388699630828,60900,0.8971186141064168,0.8722864432629673,0.900451843721938,59673,8211,-0.00548760443601648,True,-0.02541549987986172,0.020811611857318994,1805,468,1.7881893467508587,0.21181065324914122,0,0.0,7681,0.10948301666262811,7179,0.1023276365865131,55297,0.7881893467508588,70157,1.1295095286286472,0.8704904713713528,0,0.0,61071,0.8704904713713528,0,0.0,9086,0.12950952862864717,70157,0.8505663134819145,0.8208744710860366,0.879552370668499,297,1976,0.003550173825938363,0.6586798181222115,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,3,87008,84316,2692,76547,0.9078585321884339,0.9045030342037513,0.9107093600588452,74833,0.8875302433701788,0.8681845347554248,0.8910100220669364,70837,13479,0.00521229875760576,True,-0.010845885364253183,0.025086739035125354,2152,540,1.796915226186098,0.20308477381390216,0,0.0,9542,0.10966807649871277,8128,0.09341669731518941,69338,0.7969152261860978,87008,1.2674236851783744,0.7325763148216256,0,0.0,63740,0.7325763148216256,0,0.0,23268,0.2674236851783744,87008,0.7035388381927443,0.6685230877687699,0.7416100872938893,706,1986,0.020328288818255102,0.5294915410077234,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,4,115768,112176,3592,95370,0.8501818570817287,0.8445770852048925,0.8548303503558842,100511,0.8960116245899301,0.883560223896068,0.8992381314352844,85225,26951,-0.08599148510656629,True,-0.09925065667875266,-0.06934618880502127,2405,1187,1.7012300462994956,0.29876995370050446,0,0.0,12663,0.10938255821988806,21925,0.1893873954806164,81180,0.7012300462994956,115768,1.4971581093220925,0.5028418906779075,0,0.0,57928,0.5003800704857991,285,0.002461820192108355,57555,0.4971581093220925,115768,0.4221270032131038,0.395674413659757,0.45796484171825014,1794,1798,-0.04582976750820145,0.2040719369774031,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,0,48646,47005,1641,42607,0.9064354855866397,0.8957365456563746,0.9095917444394195,41559,0.8841399851079672,0.8543148460305061,0.8864860420178432,43343,3662,0.3865799226680934,True,0.2851203083607151,0.4590409959741938,1077,564,1.5967397113842865,0.4032602886157135,0,0.0,16519,0.33957571023311267,3098,0.06368457838260083,29029,0.5967397113842865,48646,0.9584960736751224,0.9584960736751224,2019,0.04150392632487769,46627,0.9584960736751224,0,0.0,0,0.0,48646,0.9588399510878343,0.9571616112761694,0.9602743386479023,1565,76,0.02229550047867246,0.6382436377091641,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,1,55311,53433,1878,47963,0.8976288061684726,0.8932219630814847,0.9011046627253169,47858,0.8956637284075384,0.8652528430149519,0.8986639185695431,48764,4669,0.011975744846092873,True,-0.017601456390116177,0.0570008919253234,1442,252,1.7627235088861166,0.23727649111388333,0,0.0,7465,0.13496411202111697,5659,0.10231237909276636,42187,0.7627235088861167,55311,0.9811429914483557,0.9811429914483557,1043,0.01885700855164434,54268,0.9811429914483557,0,0.0,0,0.0,55311,0.9814207202034287,0.9808173136041316,0.9820991069311625,1848,30,0.001965077760934242,0.7815805174377609,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,2,70157,67884,2273,61044,0.8992398797949444,0.8953204954601821,0.9025043830266403,61093,0.8999616993695126,0.8756788346137948,0.9032028165400459,59673,8211,0.007157091644530267,True,-0.014654126705643922,0.03654783905382762,1769,283,1.7735507504596832,0.22644924954031673,0,0.0,8714,0.12420713542483287,7173,0.10224211411548384,54270,0.7735507504596832,70157,1.1527146257679206,0.8472853742320795,0,0.0,59443,0.8472853742320795,0,0.0,10714,0.15271462576792053,70157,0.8270612592863232,0.7939904127206828,0.8599881680141983,342,1931,-0.0007218195745682943,0.6208361246917626,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,3,87008,84316,2692,76523,0.9075738887043977,0.9038479220301582,0.9104335233541744,74760,0.886664452772902,0.867207613093049,0.890171018756896,70837,13479,0.0165299370690829,True,-0.000581284869160259,0.038357899844783105,2119,573,1.7869965980139757,0.21300340198602427,0,0.0,10550,0.12125321809488783,7983,0.09175018389113644,68475,0.7869965980139757,87008,1.2628493931592497,0.7371506068407503,0,0.0,64138,0.7371506068407503,0,0.0,22870,0.2628493931592497,87008,0.7089546702277617,0.674239751640443,0.7465271047360601,694,1998,0.020909435931495746,0.524147204854726,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,4,115768,112176,3592,95336,0.8498787619455141,0.8439810655794348,0.8545366595259485,100181,0.8930698188560833,0.8802864349388432,0.8963876027917905,85225,26951,-0.0719343749108512,True,-0.0857986194155677,-0.0542954572464556,2370,1222,1.6919442332941745,0.30805576670582546,0,0.0,14125,0.12201126390712459,21538,0.18604450279870086,80105,0.6919442332941745,115768,1.4836656070762213,0.5163343929237786,0,0.0,59486,0.5138380208693248,289,0.002496372054453735,55993,0.4836656070762214,115768,0.43432260881217033,0.40779496277382615,0.4702641154255872,1746,1846,-0.043191056910569126,0.20827862621795323,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,0,48646,47005,1641,42319,0.9003084778215084,0.8900012334004851,0.9036714221107593,41501,0.8829060738219339,0.8531225588948732,0.885211528183201,43343,3662,0.36749709394533714,True,0.2669234387878859,0.4384586176962243,1102,539,1.60430456769313,0.39569543230687004,0,0.0,15772,0.3242198741931505,3477,0.07147555811371953,29397,0.60430456769313,48646,0.9571598898162234,0.9571598898162234,2084,0.042840110183776675,46562,0.9571598898162234,0,0.0,0,0.0,48646,0.957501788062663,0.9557377426709348,0.9589791555318011,1561,80,0.01740240399957449,0.6471446778769067,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,1,55311,53433,1878,48008,0.8984709823517302,0.8939270669487082,0.9019182441105748,47716,0.8930061946737036,0.8626855417548046,0.8959339010323444,48764,4669,0.01946975233336734,True,-0.011352423911867804,0.06589357910905305,1436,262,1.7570465187756503,0.2429534812243496,0,0.0,7865,0.14219594655674278,5573,0.1007575346676068,41873,0.7570465187756504,55311,0.9781237005297319,0.9781237005297319,1210,0.02187629947026812,54101,0.9781237005297319,0,0.0,0,0.0,55311,0.978508735952752,0.9777267790914493,0.9792897654289271,1839,39,0.005464787678026606,0.7789228182459185,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,2,70157,67884,2273,61140,0.9006540569206293,0.8964322875835625,0.9038727425631085,61020,0.898886335513523,0.8743532363128412,0.9021622931425232,59673,8211,0.020126618581805533,True,-0.0031430291491086892,0.05178180123349787,1751,309,1.7651980557891587,0.2348019442108414,0,0.0,9501,0.13542483287483786,6972,0.09937711133600353,53684,0.7651980557891586,70157,1.1423378992830366,0.8576621007169634,0,0.0,60171,0.8576621007169634,0,0.0,9986,0.1423378992830366,70157,0.8359517720131531,0.8044064221258643,0.8674473528832906,322,1951,0.0017677214071062375,0.622860156506122,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,3,87008,84316,2692,76431,0.9064827553489254,0.90293995954395,0.9093761493196028,75039,0.8899734332748233,0.870988874586245,0.8933776204486944,70837,13479,0.006223928353689012,True,-0.010023722266678053,0.027140933210910205,2132,560,1.791674328797352,0.20832567120264803,0,0.0,9887,0.11363322912835601,8239,0.09469244207429202,68882,0.791674328797352,87008,1.2822269216623758,0.7177730783376242,0,0.0,62452,0.7177730783376242,0,0.0,24556,0.2822269216623759,87008,0.6882558053268046,0.6522533923926036,0.7276204057820703,744,1948,0.016509322074102162,0.5094474071349762,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,4,115768,112176,3592,95387,0.850333404649836,0.8447325685854468,0.8549771957708521,100072,0.8920981315076308,0.8792930688964136,0.8954460645428789,85225,26951,-0.08662225947486435,True,-0.09983442327197338,-0.06998059585300791,2406,1186,1.7018001520281942,0.29819984797180565,0,0.0,12597,0.10881245249118927,21925,0.1893873954806164,81246,0.7018001520281943,115768,1.4798562642526432,0.5201437357473567,0,0.0,59927,0.5176473636929031,289,0.002496372054453735,55552,0.4798562642526432,115768,0.43836698564419885,0.41168004607174175,0.47415803473760487,1740,1852,-0.041764726857794865,0.22194388777555107,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,0,48646,47005,1641,42274,0.8993511328582066,0.8896517699296962,0.9027463717469062,41354,0.8797787469418147,0.8501007277062862,0.8820663569461004,43343,3662,0.35135538747334605,True,0.25193835707325335,0.4205564344616169,1132,509,1.6206060107716975,0.3793939892283024,0,0.0,14872,0.30571886691608763,3584,0.07367512231221478,30190,0.6206060107716975,48646,0.9536446984335814,0.9536446984335814,2255,0.046355301566418615,46391,0.9536446984335814,0,0.0,0,0.0,48646,0.9541102369471426,0.9522208662414515,0.9556995857276493,1555,86,0.019572385916391877,0.6669613123381162,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,1,55311,53433,1878,48128,0.9007167855070837,0.8951203196470865,0.9040877944712625,47261,0.8844908577096551,0.8544593299705303,0.8874726546256622,48764,4669,0.059949644217698106,True,0.022237998372556633,0.11539134031290284,1548,330,1.7281011010468081,0.27189889895319197,0,0.0,9797,0.17712570736381553,5242,0.09477319158937643,40272,0.728101101046808,55311,0.9689573502558262,0.9689573502558262,1717,0.031042649744173853,53594,0.9689573502558262,0,0.0,0,0.0,55311,0.9691780821917808,0.9681456899377253,0.9702905712591421,1826,52,0.016225927797428596,0.759143750790982,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,2,70157,67884,2273,61226,0.9019209239290554,0.8974443034907422,0.9050985646478612,60668,0.8937010193860114,0.8679105434953034,0.8971449748421397,59673,8211,0.030019102831660094,True,0.005700865642547515,0.06346601645701153,1736,330,1.7575723021223826,0.24242769787761734,0,0.0,10220,0.14567327565317786,6788,0.09675442222443947,53149,0.7575723021223827,70157,1.1026982339609732,0.8973017660390268,0,0.0,62952,0.8973017660390268,0,0.0,7205,0.10269823396097325,70157,0.8788210936548533,0.8556859954938929,0.9030403430130579,222,2051,0.008219904543043999,0.6548740681614094,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,3,87008,84316,2692,76389,0.9059846292518621,0.9022618609783009,0.9088934350864288,74707,0.8860358650789886,0.8665525009194557,0.8895618793674145,70837,13479,0.014373351096077513,True,-0.002733328151719644,0.03615487293381271,2115,577,1.7851232070614196,0.21487679293858036,0,0.0,10532,0.1210463405663847,8164,0.09383045237219566,68312,0.7851232070614197,87008,1.2597462302317028,0.7402537697682972,0,0.0,64408,0.7402537697682972,0,0.0,22600,0.25974623023170285,87008,0.7128867126641443,0.6781706542451831,0.7500161488275953,690,2002,0.0199487641728735,0.5253769768297167,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,4,115768,112176,3592,95266,0.8492547425474255,0.8436182710248082,0.8539320019349043,100022,0.8916524033661389,0.8787834289268192,0.8950141662635616,85225,26951,-0.08452569316854697,True,-0.09793398340237057,-0.06781081973691586,2398,1194,1.698284500034552,0.30171549996544816,0,0.0,12938,0.11175799875613296,21991,0.18995750120931518,80839,0.6982845000345519,115768,1.4780422914795108,0.5219577085204893,0,0.0,60137,0.5194613364660355,289,0.002496372054453735,55342,0.4780422914795108,115768,0.4402222043744871,0.4135535328541503,0.47605654181752377,1731,1861,-0.042397660818713434,0.22024220855504106,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,0,48646,47005,1641,42260,0.8990532922029572,0.8893639764831641,0.9024585783003741,41540,0.8837357727901287,0.8539242692102126,0.8860749085227974,43343,3662,0.3510323826052012,True,0.251619101395063,0.42024165087533244,1132,509,1.6203182173251656,0.37968178267483454,0,0.0,14872,0.30571886691608763,3598,0.07396291575874686,30176,0.6203182173251655,48646,0.9580643835053242,0.9580643835053242,2040,0.04193561649467582,46606,0.9580643835053242,0,0.0,0,0.0,48646,0.9584015873382091,0.9567019806540765,0.9598503574053043,1564,77,0.01531751941282844,0.6622538338198414,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,1,55311,53433,1878,48371,0.9052645368966743,0.9007792301712136,0.9084811339516552,47267,0.8846031478674228,0.8545678074885646,0.8875811321436966,48764,4669,0.02691376841080151,True,-0.003919463284293878,0.07341640562751275,1452,262,1.764766502142431,0.23523349785756903,0,0.0,7865,0.14219594655674278,5146,0.09303755130082624,42300,0.764766502142431,55311,0.9690658277738605,0.9690658277738605,1711,0.030934172226139468,53600,0.9690658277738605,0,0.0,0,0.0,55311,0.9693011237798376,0.968268600458866,0.9704091717730777,1826,52,0.02066138902925152,0.7957006743685705,False
