learner,learner_label,window,window_id,taxonomy_groups,role,score_stratum,label,alpha,fit_rows,finite_sample_rank,threshold,threshold_is_infinite,score_stratum_present,candidate_stratum_rows,resolved_label_rows,resolved_label_covered_rows,coverage_resolved_label,baseline_resolved_label_covered_rows,baseline_coverage_resolved_label,unresolved_stratum_rows,unresolved_label_covered_if_assigned_rows,unresolved_label_missed_if_assigned_rows,baseline_unresolved_label_covered_if_assigned_rows,baseline_unresolved_label_missed_if_assigned_rows,conditional_coverage_defined,coverage_label_lower,coverage_label_upper,baseline_coverage_label_lower,baseline_coverage_label_upper,label_prevalence_lower,label_prevalence_upper,coverage_upper_below_nominal,identification_state_at_nominal,baseline_identification_state_at_nominal,resolved_coverage_delta_label_mondrian_minus_baseline,sharp_endpoint_delta_reported
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,0,1,0.1,132,120,0.9762415191619945,False,True,60520,3874,3545,0.9150748580278781,0,0.0,2075,1762,313,0,2075,True,0.8466682588965847,0.941625266146203,0.0,0.0,0.0640118968935889,0.09829808327825512,False,crosses_nominal,robust_shortfall,0.9150748580278781,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,1,0,0.1,4248,3825,0.07769356575527235,False,True,79865,68959,63033,0.9140648791310779,67394,0.9773053553560811,2700,2459,241,2632,68,True,0.9108815028901734,0.9170237195104876,0.9763425905804974,0.9781397102987806,0.8634445626995555,0.897251612095411,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.06324047622500326,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,1,1,0.1,324,293,0.9457495532012863,False,True,79865,8206,7318,0.891786497684621,0,0.0,2700,2325,375,0,2700,True,0.8528143573010138,0.9156775235020416,0.0,0.0,0.102748387904589,0.1365554373004445,False,crosses_nominal,robust_shortfall,0.891786497684621,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,2,0,0.1,5632,5070,0.10875382131921911,False,True,79047,65183,59227,0.9086264823650338,65019,0.9974840065661292,2552,2307,245,2543,9,True,0.9052240630922541,0.9117498888724256,0.9973463001595287,0.9975784779848212,0.82461067466191,0.8568952648424355,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.08885752420109538,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,2,1,0.1,606,547,0.9153940035772994,False,True,79047,11312,9963,0.8807461103253182,0,0.0,2552,2196,356,0,2552,True,0.8538738429893726,0.900133254367782,0.0,0.0,0.1431047351575645,0.17538932533808999,False,crosses_nominal,robust_shortfall,0.8807461103253182,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,3,0,0.1,6691,6023,0.14840523146960216,False,True,80235,62988,57267,0.9091731758430177,62988,1.0,2416,2175,241,2416,0,True,0.9057078239415458,0.9122047787855071,1.0,1.0,0.7850439334455038,0.8151554807752228,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.09082682415698229,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,3,1,0.1,1129,1017,0.8832121341163766,False,True,80235,14831,12998,0.8764075247791787,4090,0.2757737172139438,2416,2069,347,623,1793,True,0.8563710633812096,0.8915384615384615,0.2460298363811357,0.3049695871618998,0.1848445192247772,0.21495606655449617,True,robust_shortfall,robust_shortfall,0.600633807565235,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,4,0,0.1,6998,6300,0.24841081085295222,False,True,77223,56141,48912,0.8712349263461642,56141,1.0,2333,1970,363,2333,0,True,0.8656378309500212,0.8756001445509456,1.0,1.0,0.7269984331093068,0.7572096396151405,True,robust_shortfall,robust_at_or_above_nominal,-0.12876507365383588,False
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,primary_oot,4,1,0.1,1654,1490,0.8406563160287988,False,True,77223,18749,16937,0.9033548455917649,9160,0.4885593898341245,2333,2066,267,1025,1308,True,0.8906710138830458,0.9129473937064617,0.4566984095328314,0.5150702943258825,0.24279036038485943,0.2730015668906932,False,crosses_nominal,robust_shortfall,0.41479545575764043,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,0,0,0.1,1556,1402,0.05530457830055699,False,True,48646,43343,40720,0.9394827307754424,41618,0.9602011858893016,1641,1537,104,1568,73,True,0.9372338711533592,0.9415552584670231,0.9585866961488853,0.9615907016098506,0.8909879537885952,0.9247214570571064,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.020718455113859217,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,0,1,0.1,70,64,0.9627640093213082,False,True,48646,3662,1921,0.5245767340251228,0,0.0,1641,1024,617,0,1641,True,0.44893666744566485,0.6284677763551003,0.0,0.0,0.07527854294289356,0.10901204621140484,True,robust_shortfall,robust_shortfall,0.5245767340251228,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,1,0,0.1,2252,2028,0.07921560300417589,False,True,55311,48764,43999,0.9022844721515872,47938,0.9830612747108523,1878,1704,174,1852,26,True,0.8990763823613552,0.9055837362288975,0.9825374052059849,0.9836810494705232,0.8816329482381443,0.9155864113829075,False,crosses_nominal,robust_at_or_above_nominal,-0.08077680255926503,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,1,1,0.1,200,181,0.9399277610946792,False,True,55311,4669,4238,0.9076890126365389,0,0.0,1878,1657,221,0,1878,True,0.8666666666666667,0.9318684792918116,0.0,0.0,0.08441358861709244,0.11836705176185569,False,crosses_nominal,robust_shortfall,0.9076890126365389,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,2,0,0.1,2415,2175,0.10523063670615464,False,True,70157,59673,53706,0.9000050273993263,59673,1.0,2273,2052,221,2273,0,True,0.896684141984172,0.903329283110571,1.0,1.0,0.8505637356215345,0.8829624983964537,False,crosses_nominal,robust_at_or_above_nominal,-0.09999497260067366,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,2,1,0.1,309,279,0.9156403703087904,False,True,70157,8211,7435,0.9054926318353428,1227,0.1494336865180855,2273,2026,247,297,1976,True,0.8790494206668243,0.924196541955651,0.12044762933150094,0.17912552891396333,0.11703750160354633,0.14943626437846544,False,crosses_nominal,robust_shortfall,0.7560589453172574,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,3,0,0.1,2996,2698,0.1428527424972953,False,True,87008,70837,64369,0.9086917853664046,70837,1.0,2692,2445,247,2692,0,True,0.9055342974509032,0.9117382167517262,1.0,1.0,0.8141435270319971,0.8450832107392424,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.09130821463359544,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,3,1,0.1,501,452,0.8883607144512162,False,True,87008,13479,12178,0.9034794866087988,3996,0.29646116180725574,2692,2399,293,706,1986,True,0.8842579146093523,0.9180627283033128,0.25838991270611056,0.33147691223123016,0.15491678926075764,0.18585647296800295,False,crosses_nominal,robust_shortfall,0.6070183248015432,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,4,0,0.1,3685,3318,0.25237753896872483,False,True,115768,85225,70696,0.8295218539161044,85006,0.997430331475506,3592,2842,750,3575,17,True,0.8222855481244548,0.8350233345066824,0.9972314117453838,0.9975337837837838,0.7361706170962615,0.7671981894824131,True,robust_shortfall,robust_at_or_above_nominal,-0.16790847755940158,False
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,primary_oot,4,1,0.1,964,869,0.8449152096741082,False,True,115768,26951,24674,0.9155133390226707,15505,0.5753033282624022,3592,3155,437,1794,1798,True,0.9009055060610487,0.9243672357669568,0.5393231068906744,0.6018090102626543,0.2328018105175869,0.26382938290373853,False,robust_at_or_above_nominal,robust_shortfall,0.34021001076026863,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,0,0,0.1,1639,1476,0.05522068088004491,False,True,48646,43343,40593,0.9365526151858432,41559,0.9588399510878343,1641,1531,110,1565,76,True,0.934181759602329,0.9387172973213888,0.9571616112761694,0.9602743386479023,0.8909879537885952,0.9247214570571064,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.022287335901991095,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,0,1,0.1,73,67,0.9643028716527625,False,True,48646,3662,2014,0.5499726925177498,0,0.0,1641,1077,564,0,1641,True,0.4765735920492191,0.6522473095589787,0.0,0.0,0.07527854294289356,0.10901204621140484,True,robust_shortfall,robust_shortfall,0.5499726925177498,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,1,0,0.1,2379,2142,0.07912512824207499,False,True,55311,48764,43823,0.8986752522352555,47858,0.9814207202034287,1878,1694,184,1848,30,True,0.8952970499305385,0.902076974909826,0.9808173136041316,0.9820991069311625,0.8816329482381443,0.9155864113829075,False,crosses_nominal,robust_at_or_above_nominal,-0.08274546796817324,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,1,1,0.1,206,187,0.9392783992412451,False,True,55311,4669,4140,0.8866995073891626,0,0.0,1878,1626,252,0,1878,True,0.8412924202397887,0.9159650516282765,0.0,0.0,0.08441358861709244,0.11836705176185569,False,crosses_nominal,robust_shortfall,0.8866995073891626,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,2,0,0.1,2615,2355,0.10523194946193369,False,True,70157,59673,53712,0.9001055753858529,59673,1.0,2273,2052,221,2273,0,True,0.8967843189635022,0.9034264884568651,1.0,1.0,0.8505637356215345,0.8829624983964537,False,crosses_nominal,robust_at_or_above_nominal,-0.0998944246141471,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,2,1,0.1,345,312,0.9152430357439701,False,True,70157,8211,7332,0.8929484837413226,1420,0.17293874071367676,2273,1990,283,342,1931,True,0.8631975512126207,0.9138319772571316,0.1400118319858016,0.2060095872793172,0.11703750160354633,0.14943626437846544,False,crosses_nominal,robust_shortfall,0.7200097430276459,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,3,0,0.1,3354,3020,0.1429344542725103,False,True,87008,70837,64477,0.9102164123268913,70837,1.0,2692,2450,242,2692,0,True,0.9071174327157107,0.9132178967620451,1.0,1.0,0.8141435270319971,0.8450832107392424,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.08978358767310869,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,3,1,0.1,571,515,0.8879511741977272,False,True,87008,13479,12046,0.8936864752578084,3923,0.2910453297722383,2692,2361,331,694,1998,True,0.8722664735698769,0.9095328282828283,0.25347289526394,0.3257602483595569,0.15491678926075764,0.18585647296800295,False,crosses_nominal,robust_shortfall,0.6026411454855701,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,4,0,0.1,4339,3906,0.25358551824942815,False,True,115768,85225,70958,0.8325960692285128,85005,0.9974185978292754,3592,2856,736,3574,18,True,0.825467363106525,0.8380240914612685,0.9972079818870758,0.9975224946226872,0.7361706170962615,0.7671981894824131,True,robust_shortfall,robust_at_or_above_nominal,-0.16482252860076269,False
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,primary_oot,4,1,0.1,1153,1039,0.8439783955277265,False,True,115768,26951,24378,0.904530444139364,15176,0.5630959890171051,3592,3106,486,1746,1846,True,0.8885082188285891,0.9143959809694913,0.5269993402090496,0.5896783635920131,0.2328018105175869,0.26382938290373853,False,crosses_nominal,robust_shortfall,0.3414344551222589,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,0,0,0.1,1865,1680,0.055023245764878013,False,True,48646,43343,40263,0.9289389290081443,41501,0.957501788062663,1641,1515,126,1561,80,True,0.926246290459868,0.931338891613536,0.9557377426709348,0.9589791555318011,0.8909879537885952,0.9247214570571064,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.028562859054518608,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,0,1,0.1,80,73,0.9649568537144773,False,True,48646,3662,2056,0.5614418350628072,0,0.0,1641,1102,539,0,1641,True,0.48940728398000477,0.6628883291351805,0.0,0.0,0.07527854294289356,0.10901204621140484,True,robust_shortfall,robust_shortfall,0.5614418350628072,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,1,0,0.1,2553,2299,0.07916556793384219,False,True,55311,48764,43896,0.9001722582232795,47716,0.978508735952752,1878,1698,180,1839,39,True,0.8968617195161818,0.9035313701399073,0.9777267790914493,0.9792897654289271,0.8816329482381443,0.9155864113829075,False,crosses_nominal,robust_at_or_above_nominal,-0.07833647772947257,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,1,1,0.1,205,186,0.9390812246000457,False,True,55311,4669,4112,0.8807025058899122,0,0.0,1878,1616,262,0,1878,True,0.8339079294260799,0.911376292760541,0.0,0.0,0.08441358861709244,0.11836705176185569,False,crosses_nominal,robust_shortfall,0.8807025058899122,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,2,0,0.1,2886,2599,0.10531915524582416,False,True,70157,59673,53890,0.9030884989861412,59673,1.0,2273,2060,213,2273,0,True,0.8998764318872524,0.9063223883498291,1.0,1.0,0.8505637356215345,0.8829624983964537,False,crosses_nominal,robust_at_or_above_nominal,-0.09691150101385887,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,2,1,0.1,366,331,0.9149585561950633,False,True,70157,8211,7250,0.8829618804043357,1347,0.1640482279868469,2273,1964,309,322,1951,True,0.8509389671361502,0.9055528255528256,0.1325526471167093,0.1955935778741357,0.11703750160354633,0.14943626437846544,False,crosses_nominal,robust_shortfall,0.7189136524174887,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,3,0,0.1,3852,3468,0.1428008362684702,False,True,87008,70837,64283,0.9074777305645355,70837,1.0,2692,2443,249,2692,0,True,0.9042990180907633,0.9105622270742358,1.0,1.0,0.8141435270319971,0.8450832107392424,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.09252226943546452,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,3,1,0.1,663,598,0.888220938855626,False,True,87008,13479,12148,0.9012538022108465,4202,0.31174419467319536,2692,2381,311,744,1948,True,0.8809282088469905,0.916078184110971,0.2723795942179296,0.34774660760739645,0.15491678926075764,0.18585647296800295,False,crosses_nominal,robust_shortfall,0.5895096075376511,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,4,0,0.1,5204,4685,0.25237753896872483,False,True,115768,85225,70696,0.8295218539161044,85005,0.9974185978292754,3592,2842,750,3574,18,True,0.8222855481244548,0.8350233345066824,0.9972079818870758,0.9975224946226872,0.7361706170962615,0.7671981894824131,True,robust_shortfall,robust_at_or_above_nominal,-0.16789674391317103,False
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,primary_oot,4,1,0.1,1375,1239,0.8449711927894904,False,True,115768,26951,24691,0.9161441133909688,15067,0.5590516121850766,3592,3156,436,1740,1852,True,0.9015591338956439,0.9249344006377255,0.5231052320938792,0.5857934543933637,0.2328018105175869,0.26382938290373853,False,robust_at_or_above_nominal,robust_shortfall,0.3570925012058922,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,0,0,0.1,1979,1782,0.054956850617110434,False,True,48646,43343,40167,0.9267240384837229,41354,0.9541102369471426,1641,1513,128,1555,86,True,0.9239953072163051,0.9291956482967719,0.9522208662414515,0.9556995857276493,0.8909879537885952,0.9247214570571064,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.0273861984634197,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,0,1,0.1,83,76,0.9658216551046883,False,True,48646,3662,2107,0.5753686510103768,0,0.0,1641,1132,509,0,1641,True,0.5051546391752577,0.6756362119315812,0.0,0.0,0.07527854294289356,0.10901204621140484,True,robust_shortfall,robust_shortfall,0.5753686510103768,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,1,0,0.1,2740,2467,0.0792935618247389,False,True,55311,48764,44178,0.9059552128619474,47261,0.9691780821917808,1878,1712,166,1826,52,True,0.9028816676885346,0.9091449401695856,0.9681456899377253,0.9702905712591421,0.8816329482381443,0.9155864113829075,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.06322286932983348,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,1,1,0.1,200,181,0.9381368618864542,False,True,55311,4669,3950,0.8460055686442493,0,0.0,1878,1548,330,0,1878,True,0.7901580316063213,0.8843493646453273,0.0,0.0,0.08441358861709244,0.11836705176185569,True,robust_shortfall,robust_shortfall,0.8460055686442493,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,2,0,0.1,3203,2884,0.1053809601909387,False,True,70157,59673,54037,0.9055519246560421,59673,1.0,2273,2066,207,2273,0,True,0.9024215096860387,0.908712483195387,1.0,1.0,0.8505637356215345,0.8829624983964537,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.09444807534395791,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,2,1,0.1,391,353,0.9146779779225911,False,True,70157,8211,7189,0.875532821824382,995,0.12117890634514676,2273,1943,330,222,2051,True,0.8417047184170472,0.8993500098483357,0.09695965698694212,0.14431400450610696,0.11703750160354633,0.14943626437846544,True,robust_shortfall,robust_shortfall,0.7543539154792351,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,3,0,0.1,4487,4040,0.14283563597161703,False,True,87008,70837,64340,0.9082823947936812,70837,1.0,2692,2445,247,2692,0,True,0.9051263294130888,0.9113424851941814,1.0,1.0,0.8141435270319971,0.8450832107392424,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.09171760520631873,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,3,1,0.1,748,675,0.8879583198658426,False,True,87008,13479,12049,0.8939090436976037,3870,0.2871132873358558,2692,2362,330,690,2002,True,0.8725468897096097,0.9097279212170949,0.24998385117240488,0.32182934575481686,0.15491678926075764,0.18585647296800295,False,crosses_nominal,robust_shortfall,0.6067957563617479,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,4,0,0.1,6283,5656,0.2521813800269015,False,True,115768,85225,70647,0.8289469052508067,85005,0.9974185978292754,3592,2840,752,3574,18,True,0.8216965002268048,0.8344631806052347,0.9972079818870758,0.9975224946226872,0.7361706170962615,0.7671981894824131,True,robust_shortfall,robust_at_or_above_nominal,-0.16847169257846875,False
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,primary_oot,4,1,0.1,1653,1489,0.8447434101358715,False,True,115768,26951,24619,0.9134725984193537,15017,0.5571963934547883,3592,3150,442,1731,1861,True,0.8987332530208447,0.9225274907810371,0.5212064417603777,0.5839202287148735,0.2328018105175869,0.26382938290373853,False,crosses_nominal,robust_shortfall,0.3562762049645653,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,0,0,0.1,2050,1846,0.05494592203515746,False,True,48646,43343,40153,0.926401033615578,41540,0.9584015873382091,1641,1513,128,1564,77,True,0.9236732534333234,0.9288835384341002,0.9567019806540764,0.9598503574053043,0.8909879537885952,0.9247214570571064,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.03200055372263111,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,0,1,0.1,101,92,0.9658216551046883,False,True,48646,3662,2107,0.5753686510103768,0,0.0,1641,1132,509,0,1641,True,0.5051546391752577,0.6756362119315812,0.0,0.0,0.07527854294289356,0.10901204621140484,True,robust_shortfall,robust_shortfall,0.5753686510103768,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,1,0,0.1,2858,2574,0.07932745454144441,False,True,55311,48764,44259,0.9076162743007137,47267,0.9693011237798376,1878,1714,164,1826,52,True,0.9045740680183126,0.9107531994136059,0.968268600458866,0.9704091717730777,0.8816329482381443,0.9155864113829075,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.06168484947912394,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,1,1,0.1,212,192,0.9390812246000457,False,True,55311,4669,4112,0.8807025058899122,0,0.0,1878,1616,262,0,1878,True,0.8339079294260799,0.911376292760541,0.0,0.0,0.08441358861709244,0.11836705176185569,False,crosses_nominal,robust_shortfall,0.8807025058899122,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,2,0,0.1,3575,3219,0.10542804937175582,False,True,70157,59673,54136,0.9072109664337304,59673,1.0,2273,2070,203,2273,0,True,0.9041352127730643,0.9103218178578948,1.0,1.0,0.8505637356215345,0.8829624983964537,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.0927890335662695,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,2,1,0.1,412,372,0.9149585561950633,False,True,70157,8211,7250,0.8829618804043357,483,0.058823529411764705,2273,1964,309,101,2172,True,0.8509389671361502,0.9055528255528256,0.046518347298468654,0.07025986525505294,0.11703750160354633,0.14943626437846544,False,crosses_nominal,robust_shortfall,0.8241383509925709,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,3,0,0.1,5106,4597,0.14270253989287304,False,True,87008,70837,64123,0.905219023956407,70837,1.0,2692,2440,252,2692,0,True,0.9020101562829692,0.9083750699400903,1.0,1.0,0.8141435270319971,0.8450832107392424,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.09478097604359303,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,3,1,0.1,801,722,0.8875492117444816,False,True,87008,13479,11896,0.8825580532680466,3455,0.2563246531641813,2692,2334,358,598,2094,True,0.8597239285972393,0.8998924935179915,0.2218583445707314,0.28791645947289907,0.15491678926075764,0.18585647296800295,True,robust_shortfall,robust_shortfall,0.6262334001038653,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,4,0,0.1,7289,6561,0.2529554038326428,False,True,115768,85225,70830,0.8310941625110003,85005,0.9974185978292754,3592,2851,741,3574,18,True,0.8239303910848474,0.8365616058858258,0.9972079818870758,0.9975224946226872,0.7361706170962615,0.7671981894824131,True,robust_shortfall,robust_at_or_above_nominal,-0.16632443531827515,False
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,primary_oot,4,1,0.1,1866,1681,0.8448238995006351,False,True,115768,26951,24647,0.9145115209083151,14853,0.5511112760194427,3592,3152,440,1712,1880,True,0.8998211091234347,0.923462777796233,0.5151746384100447,0.5779227575620137,0.2328018105175869,0.26382938290373853,False,crosses_nominal,robust_shortfall,0.3634002448888724,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,0,0,0.1,2057,1853,0.05495679596284545,False,True,48646,43343,40167,0.9267240384837229,41563,0.9589322381930184,1641,1513,128,1565,76,True,0.9239953072163051,0.9291956482967719,0.9572537368433175,0.9603634096374811,0.8909879537885952,0.9247214570571064,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.03220819970929562,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,0,1,0.1,103,94,0.9658216551046883,False,True,48646,3662,2107,0.5753686510103768,0,0.0,1641,1132,509,0,1641,True,0.5051546391752577,0.6756362119315812,0.0,0.0,0.07527854294289356,0.10901204621140484,True,robust_shortfall,robust_shortfall,0.5753686510103768,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,1,0,0.1,2953,2659,0.07932105770972316,False,True,55311,48764,44244,0.9073086703305717,47494,0.9739561971946518,1878,1713,165,1832,46,True,0.9042490138772508,0.9104542662995028,0.973038311821348,0.9748992015179065,0.8816329482381443,0.9155864113829075,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.06664752686408006,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,1,1,0.1,231,209,0.9390781705880987,False,True,55311,4669,4112,0.8807025058899122,0,0.0,1878,1616,262,0,1878,True,0.8339079294260799,0.911376292760541,0.0,0.0,0.08441358861709244,0.11836705176185569,False,crosses_nominal,robust_shortfall,0.8807025058899122,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,2,0,0.1,3892,3504,0.1054292271035039,False,True,70157,59673,54138,0.9072444824292394,59673,1.0,2273,2070,203,2273,0,True,0.9041686151379518,0.9103542101938681,1.0,1.0,0.8505637356215345,0.8829624983964537,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.09275551757076064,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,2,1,0.1,443,400,0.9150318277077187,False,True,70157,8211,7268,0.8851540616246498,316,0.038484959201071735,2273,1969,304,61,2212,True,0.8535525543159131,0.9073673870333988,0.030317566919313057,0.045575435203094775,0.11703750160354633,0.14943626437846544,False,crosses_nominal,robust_shortfall,0.8466691024235782,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,3,0,0.1,5750,5176,0.1426706350986934,False,True,87008,70837,64076,0.9045555288902692,70837,1.0,2692,2440,252,2692,0,True,0.9013490132087946,0.9077336681359772,1.0,1.0,0.8141435270319971,0.8450832107392424,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.0954444711097308,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,3,1,0.1,860,775,0.8875518580330741,False,True,87008,13479,11898,0.8827064322279101,2894,0.214704354922472,2692,2334,358,496,2196,True,0.8598684685986847,0.9000189717321191,0.18462519936204147,0.24257602862254024,0.15491678926075764,0.18585647296800295,False,crosses_nominal,robust_shortfall,0.668002077305438,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,4,0,0.1,8348,7515,0.25433203144075156,False,True,115768,85225,71155,0.8349075975359342,85004,0.9974068641830449,3592,2867,725,3572,20,True,0.8278650378126818,0.8402806157199292,0.9971728547128864,0.9975111771794092,0.7361706170962615,0.7671981894824131,True,robust_shortfall,robust_at_or_above_nominal,-0.1624992666471106,False
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,primary_oot,4,1,0.1,2048,1845,0.8448304844932198,False,True,115768,26951,24648,0.9145486252829208,14366,0.5330414455864346,3592,3152,440,1653,1939,True,0.8998576174655909,0.9234959970767033,0.49726548978885426,0.56002656971053,0.2328018105175869,0.26382938290373853,False,crosses_nominal,robust_shortfall,0.38150717969648623,False
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,primary_oot,0,0,0.1,2018,1818,0.054824666468250405,False,True,48646,43343,39953,0.9217866783563666,41410,0.9554022564197218,1641,1504,137,1560,81,True,0.9188822447102116,0.9244096595089972,0.9536201179071481,0.9569516513373272,0.8909879537885952,0.9247214570571064,False,robust_at_or_above_nominal,robust_at_or_above_nominal,-0.0336155780633551,False
