learner,learner_label,window,window_id,taxonomy_groups,score_stratum,conformal_group,role,fit_rows,finite_sample_rank,beta_a,beta_b,fit_residual_quantile,fit_score_min,fit_score_max,fit_residual_below_threshold,fit_residual_equal_threshold,fit_residual_above_threshold,continuous_threshold_tie_singleton,candidate_rows,score_min,score_max,resolved_rows,unresolved_rows,resolved_misses,coverage_resolved,resolved_target_residual_equal_threshold,unresolved_equal_threshold_if_y0,unresolved_equal_threshold_if_y1,unresolved_min_equal_threshold,unresolved_max_equal_threshold,unresolved_min_misses,unresolved_max_misses,misses_min,misses_max,miss_rate_min,miss_rate_max,coverage_lower,coverage_upper,null_expected_miss_rate,null_expected_misses,joint_block_reference_exact_log_p_value,joint_block_reference_exact_p_value,joint_block_reference_exact_neg_log10_p_value,source_within_cell_bonferroni_log_p_value,source_within_cell_bonferroni_p_value,meets_locked_nominal_within_cell_threshold,candidate_rows_active_reference,resolved_rows_active_reference,unresolved_rows_active_reference,fit_rows_active_reference,coverage_resolved_active_reference,coverage_lower_active_reference,coverage_upper_active_reference,score_min_active_reference,score_max_active_reference,fit_residual_quantile_active_reference,fit_score_min_active_reference,fit_score_max_active_reference,coverage_resolved_active_difference,coverage_lower_active_difference,coverage_upper_active_difference,score_min_active_difference,score_max_active_difference,fit_residual_quantile_active_difference,fit_score_min_active_difference,fit_score_max_active_difference
catboost_platt,CatBoost,W7,w07_2012m07_m12,5,5,4,primary_oot,8051,7247,805,7247,0.8109305281057975,0.15326999047696915,0.49345656902413654,7246,1,804,True,77223,0.1532636176115942,0.5544847575803251,74890,2333,8744,0.8832420883963146,0,0,0,0,0,0,1209,8744,9953,0.11323051422503658,0.12888647164704817,0.8711135283529519,0.8867694857749634,0.09997516145057128,7720.381892697466,-8.94019435973981,0.00013101557355368895,3.8826770775775743,-7.330756447305709,0.0006550778677684449,True,77223,74890,2333,8051,0.8832420883963146,0.8711135283529519,0.8867694857749634,0.1532636176115942,0.5544847575803251,0.8109305281057975,0.15326999047696915,0.49345656902413654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,1,0,primary_oot,2847,2564,284,2564,0.04865841409254095,0.009275781579087032,0.05024758432419906,2563,1,283,True,60520,0.005424291130823528,0.05026398374733186,58445,2075,7361,0.8740525280177945,0,0,0,0,0,145,2075,7506,9436,0.12402511566424322,0.1559153998678123,0.8440846001321877,0.8759748843357568,0.0997191011235955,6035.0,-10.293597641924931,3.3849117091168495e-05,4.470452654820322,-8.684159729490831,0.00016924558545584233,True,60520,58445,2075,2847,0.8740525280177945,0.8440846001321877,0.8759748843357568,0.005424291130823528,0.05026398374733186,0.04865841409254095,0.009275781579087032,0.05024758432419906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,2,1,primary_oot,4572,4116,457,4116,0.07964354119226134,0.050276812744011044,0.08036276767781429,4115,1,456,True,79865,0.05026561675017613,0.080368886853859,77165,2700,9771,0.8733752348862827,0,0,0,0,0,68,2700,9839,12471,0.12319539222437864,0.15615100482063482,0.8438489951793652,0.8768046077756213,0.0999343975508419,7981.2606603979875,-14.102576355898053,7.504623483406186e-07,6.124671091985793,-12.493138443463954,3.75231174170309e-06,True,79865,77165,2700,4572,0.8733752348862827,0.8438489951793652,0.8768046077756213,0.05026561675017613,0.080368886853859,0.07964354119226134,0.050276812744011044,0.08036276767781429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,3,2,primary_oot,6238,5616,623,5616,0.1118010883671265,0.08037270083776406,0.11188325252114233,5615,1,622,True,79047,0.08036959879849867,0.11189296397180755,76495,2552,11476,0.8499771226877574,0,0,0,0,0,9,2552,11485,14028,0.1452933065138462,0.17746404038103913,0.8225359596189609,0.8547066934861538,0.09985574611315916,7893.297163006892,-56.789493058235394,2.170883584808606e-25,24.663363465274653,-55.18005514580129,1.0854417924043062e-24,True,79047,76495,2552,6238,0.8499771226877574,0.8225359596189609,0.8547066934861538,0.08036959879849867,0.11189296397180755,0.1118010883671265,0.08037270083776406,0.11188325252114233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,4,3,primary_oot,7820,7039,782,7039,0.8592335766105592,0.11189434820589264,0.15326086877975426,7038,1,781,True,80235,0.11189496292649623,0.15326092137265918,77819,2416,10741,0.8619745820429459,0,0,0,0,0,0,1793,10741,12534,0.1338692590515361,0.15621611516171247,0.8437838848382875,0.8661307409484639,0.09998721391126454,8022.4741081703105,-41.61743018166255,8.429071176537957e-19,18.07422027888989,-40.007992269228446,4.214535588268991e-18,True,80235,77819,2416,7820,0.8619745820429459,0.8437838848382875,0.8661307409484639,0.11189496292649623,0.15326092137265918,0.8592335766105592,0.11189434820589264,0.15326086877975426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost_platt,CatBoost,W8,w08_2012m08_2013m01,5,5,4,primary_oot,8652,7788,865,7788,0.8061960123826506,0.15326999047696915,0.49345656902413654,7787,1,864,True,77223,0.1532636176115942,0.5544847575803251,74890,2333,9589,0.8719588730137535,0,0,0,0,0,0,1308,9589,10897,0.12417285005762532,0.14111080895588102,0.858889191044119,0.8758271499423746,0.09996532994337225,7719.622674217035,-25.29028695569092,1.038886085221625e-11,10.983432070606355,-23.68084904325682,5.1944304261081214e-11,True,77223,74890,2333,8652,0.8719588730137535,0.858889191044119,0.8758271499423746,0.1532636176115942,0.5544847575803251,0.8061960123826506,0.15326999047696915,0.49345656902413654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,1,0,primary_oot,1626,1465,162,1465,0.05584550688919372,0.002386024381188275,0.05684754976177157,1464,1,161,True,48646,1.9895529665330944e-46,0.05685572872722188,47005,1641,5387,0.8853951707265184,0,0,0,0,0,73,1641,5460,7028,0.1122394441475147,0.14447231015910866,0.8555276898408913,0.8877605558524853,0.09956976029502151,4843.670559311617,-2.9885772929277694,0.05035903193289189,1.2979226270598883,-1.3791393804936691,0.2517951596644594,False,48646,47005,1641,1626,0.8853951707265184,0.8555276898408913,0.8877605558524853,1.9895529665330944e-46,0.05685572872722188,0.05584550688919372,0.002386024381188275,0.05684754976177157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,2,1,primary_oot,2452,2208,245,2208,0.08100870846928154,0.056858998619135376,0.08138231786066119,2207,1,244,True,55311,0.0568571700886653,0.08138658096214542,53433,1878,5495,0.8971609305111073,0,0,0,0,0,26,1878,5521,7373,0.09981739617797544,0.133300790077923,0.8666992099220769,0.9001826038220245,0.09987770077456176,5524.335507541786,-0.6985556806046693,0.49730304977956574,0.3033788773887783,0.0,1.0,False,55311,53433,1878,2452,0.8971609305111073,0.8666992099220769,0.9001826038220245,0.0568571700886653,0.08138658096214542,0.08100870846928154,0.056858998619135376,0.08138231786066119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,3,2,primary_oot,2724,2453,272,2453,0.8954712290162469,0.08138913894586101,0.10792533970701666,2452,1,271,True,70157,0.08138695513763687,0.10796436707493234,67884,2273,6984,0.8971186141064168,0,0,0,0,0,0,1976,6984,8960,0.09954815627806206,0.12771355673703266,0.8722864432629673,0.900451843721938,0.09981651376146788,7002.827155963302,-0.6694613604715371,0.5119842784985768,0.2907433747002323,0.0,1.0,False,70157,67884,2273,2724,0.8971186141064168,0.8722864432629673,0.900451843721938,0.08138695513763687,0.10796436707493234,0.8954712290162469,0.08138913894586101,0.10792533970701666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,4,3,primary_oot,3497,3149,349,3149,0.8649328079682392,0.10797108847849324,0.147384130448722,3148,1,348,True,87008,0.10796497711019284,0.14739896553634993,84316,2692,9483,0.8875302433701788,0,0,0,0,0,0,1986,9483,11469,0.10898997793306363,0.13181546524457521,0.8681845347554248,0.8910100220669364,0.09977129788450544,8680.901086335049,-3.2220257866561974,0.03987419976546452,1.3993080196947705,-1.6125878742220972,0.19937099882732257,False,87008,84316,2692,3497,0.8875302433701788,0.8681845347554248,0.8910100220669364,0.10796497711019284,0.14739896553634993,0.8649328079682392,0.10797108847849324,0.147384130448722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,5,4,primary_oot,4649,4185,465,4185,0.8080294405623234,0.1474080565028807,0.4387428023626731,4184,1,464,True,115768,0.1474005344741203,1.0,112176,3592,11665,0.8960116245899301,0,0,0,0,0,0,1815,11665,13480,0.10076186856471564,0.116439776103932,0.883560223896068,0.8992381314352844,0.1,11576.800000000001,-0.8486505434641431,0.42799209916561753,0.3685642480906731,0.0,1.0,False,115768,112176,3592,4649,0.8960116245899301,0.883560223896068,0.8992381314352844,0.1474005344741203,1.0,0.8080294405623234,0.1474080565028807,0.4387428023626731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,1,0,primary_oot,1712,1542,171,1542,0.055803534960441346,0.002386024381188275,0.05684754976177157,1541,1,170,True,48646,1.9895529665330944e-46,0.05685572872722188,47005,1641,5446,0.8841399851079672,0,0,0,0,0,76,1641,5522,7087,0.11351395798215681,0.14568515396949389,0.8543148460305061,0.8864860420178432,0.09982486865148861,4856.080560420315,-3.3454335703595524,0.03524493068713646,1.4529033391810475,-1.735995657925452,0.17622465343568228,False,48646,47005,1641,1712,0.8841399851079672,0.8543148460305061,0.8864860420178432,1.9895529665330944e-46,0.05685572872722188,0.055803534960441346,0.002386024381188275,0.05684754976177157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,2,1,primary_oot,2585,2328,258,2328,0.08097450208272683,0.056858998619135376,0.08138082497401994,2327,1,257,True,55311,0.0568571700886653,0.08138658096214542,53433,1878,5575,0.8956637284075384,0,0,0,0,0,30,1878,5605,7453,0.10133608143045687,0.1347471569850482,0.8652528430149518,0.8986639185695431,0.09976798143851508,5518.266821345707,-0.9372504784281439,0.39170335292021097,0.40704271094252564,0.0,1.0,False,55311,53433,1878,2585,0.8956637284075384,0.8652528430149518,0.8986639185695431,0.0568571700886653,0.08138658096214542,0.08097450208272683,0.056858998619135376,0.08138082497401994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,3,2,primary_oot,2960,2665,296,2665,0.89610165568957,0.08138913894586101,0.10796321030280487,2664,1,295,True,70157,0.08138695513763687,0.10796436707493234,67884,2273,6791,0.8999616993695128,0,0,0,0,0,0,1931,6791,8722,0.0967971834599541,0.12432116538620523,0.8756788346137948,0.9032028165400459,0.0999662276258021,7013.330631543397,-0.34254017425597016,0.7099645965131823,0.14876330750954614,0.0,1.0,False,70157,67884,2273,2960,0.8999616993695128,0.8756788346137948,0.9032028165400459,0.08138695513763687,0.10796436707493234,0.89610165568957,0.08138913894586101,0.10796321030280487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,4,3,primary_oot,3925,3534,392,3534,0.8647243677720748,0.10797108847849324,0.14738901983575323,3533,1,391,True,87008,0.10796497711019284,0.14739896553634993,84316,2692,9556,0.886664452772902,0,0,0,0,0,0,1998,9556,11554,0.10982898124310408,0.13279238690695108,0.867207613093049,0.8901710187568959,0.09984717269485481,8687.502801833927,-3.7777512919174114,0.02287407074265959,1.6406565400826123,-2.168313379483311,0.11437035371329796,False,87008,84316,2692,3925,0.886664452772902,0.867207613093049,0.8901710187568959,0.10796497711019284,0.14739896553634993,0.8647243677720748,0.10797108847849324,0.14738901983575323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,5,4,primary_oot,5492,4944,549,4944,0.8063208460322784,0.1474080565028807,0.4387428023626731,4943,1,548,True,115768,0.1474005344741203,1.0,112176,3592,11995,0.8930698188560833,0,0,0,0,0,0,1864,11995,13859,0.10361239720820953,0.1197135650611568,0.8802864349388432,0.8963876027917905,0.09994538503549973,11570.477334789732,-1.67390030254038,0.18751427511174976,0.7269656646494708,-0.06446239010627974,0.9375713755587487,False,115768,112176,3592,5492,0.8930698188560833,0.8802864349388432,0.8963876027917905,0.1474005344741203,1.0,0.8063208460322784,0.1474080565028807,0.4387428023626731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,1,0,primary_oot,1945,1752,194,1752,0.055762309681025385,0.002386024381188275,0.05684754976177157,1751,1,193,True,48646,1.9895529665330944e-46,0.05685572872722188,47005,1641,5504,0.8829060738219339,0,0,0,0,0,80,1641,5584,7145,0.11478847181679891,0.14687744110512682,0.8531225588948732,0.8852115281832011,0.09969167523124357,4849.601233299075,-4.049811828532102,0.017425653341773137,1.75881092987801,-2.440373916098001,0.08712826670886568,False,48646,47005,1641,1945,0.8829060738219339,0.8531225588948732,0.8852115281832011,1.9895529665330944e-46,0.05685572872722188,0.055762309681025385,0.002386024381188275,0.05684754976177157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,2,1,primary_oot,2758,2484,275,2484,0.08090736609562013,0.056865204454820614,0.08138082497401994,2483,1,274,True,55311,0.0568571700886653,0.08138658096214542,53433,1878,5717,0.8930061946737036,0,0,0,0,0,39,1878,5756,7595,0.10406609896765562,0.13731445824519534,0.8626855417548047,0.8959339010323444,0.09967379485320768,5513.05726712577,-1.4946152720830952,0.2243348960273732,0.6491031652340156,0.0,1.0,False,55311,53433,1878,2758,0.8930061946737036,0.8626855417548047,0.8959339010323444,0.0568571700886653,0.08138658096214542,0.08090736609562013,0.056865204454820614,0.08138082497401994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,3,2,primary_oot,3252,2928,325,2928,0.8958192511745544,0.08138921066241453,0.10796321030280487,2927,1,324,True,70157,0.08138695513763687,0.10796436707493234,67884,2273,6864,0.898886335513523,0,0,0,0,0,0,1951,6864,8815,0.09783770685747681,0.1256467636871588,0.8743532363128412,0.9021622931425232,0.09990777743621272,7009.229941592376,-0.4378900138350774,0.6453967636686587,0.19017321668911272,0.0,1.0,False,70157,67884,2273,3252,0.898886335513523,0.8743532363128412,0.9021622931425232,0.08138695513763687,0.10796436707493234,0.8958192511745544,0.08138921066241453,0.10796321030280487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,4,3,primary_oot,4515,4065,451,4065,0.8655596934660833,0.10799724490560364,0.14738901983575323,4064,1,450,True,87008,0.10796497711019284,0.14739896553634993,84316,2692,9277,0.8899734332748233,0,0,0,0,0,0,1948,9277,11225,0.10662237955130563,0.12901112541375506,0.870988874586245,0.8933776204486944,0.09986713906111604,8689.240035429584,-2.6298603193014545,0.07208853091190497,1.1421338248489454,-1.0204224068673542,0.36044265455952484,False,87008,84316,2692,4515,0.8899734332748233,0.870988874586245,0.8933776204486944,0.10796497711019284,0.14739896553634993,0.8655596934660833,0.10799724490560364,0.14738901983575323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,5,4,primary_oot,6579,5922,658,5922,0.8058713502545035,0.1474080565028807,0.4387428023626731,5921,1,657,True,115768,0.1474005344741203,1.0,112176,3592,12104,0.8920981315076308,0,0,0,0,0,0,1870,12104,13974,0.10455393545712113,0.12070693110358649,0.8792930688964136,0.8954460645428789,0.1,11576.800000000001,-2.1491376093990198,0.11658465594443441,0.9333586046127405,-0.5396996969649195,0.5829232797221721,False,115768,112176,3592,6579,0.8920981315076308,0.8792930688964136,0.8954460645428789,0.1474005344741203,1.0,0.8058713502545035,0.1474080565028807,0.4387428023626731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,1,0,primary_oot,2062,1857,206,1857,0.05568070201998956,0.002386024381188275,0.05685523183463916,1856,1,205,True,48646,1.9895529665330944e-46,0.05685572872722188,47005,1641,5651,0.8797787469418147,0,0,0,0,0,86,1641,5737,7292,0.1179336430538996,0.14989927229371378,0.8501007277062862,0.8820663569461004,0.09985458070770722,4857.525933107126,-5.289992924168616,0.005041795934462669,2.297414736273677,-3.6805550117345156,0.025208979672313347,True,48646,47005,1641,2062,0.8797787469418147,0.8501007277062862,0.8820663569461004,1.9895529665330944e-46,0.05685572872722188,0.05568070201998956,0.002386024381188275,0.05685523183463916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,2,1,primary_oot,2940,2647,294,2647,0.08070500908633652,0.056870063626354654,0.08137832716168882,2646,1,293,True,55311,0.0568571700886653,0.08138658096214542,53433,1878,6172,0.8844908577096551,0,0,0,0,0,52,1878,6224,8050,0.11252734537433784,0.14554067002946972,0.8544593299705303,0.8874726546256622,0.0999659979598776,5529.21931315879,-4.156209131090285,0.015666836413568076,1.8050186912684196,-2.5467712186561844,0.07833418206784037,False,55311,53433,1878,2940,0.8844908577096551,0.8544593299705303,0.8874726546256622,0.0568571700886653,0.08138658096214542,0.08070500908633652,0.056870063626354654,0.08137832716168882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,3,2,primary_oot,3594,3236,359,3236,0.8947818688022484,0.08138921066241453,0.10796321030280487,3235,1,358,True,70157,0.08138695513763687,0.10796436707493234,67884,2273,7216,0.8937010193860114,0,0,0,0,0,0,2051,7216,9267,0.10285502515786023,0.1320894565046966,0.8679105434953034,0.8971449748421397,0.09986091794158554,7005.942420027816,-1.2845308363509185,0.2767804084814794,0.5578646540617729,0.0,1.0,False,70157,67884,2273,3594,0.8937010193860114,0.8679105434953034,0.8971449748421397,0.08138695513763687,0.10796436707493234,0.8947818688022484,0.08138921066241453,0.10796321030280487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,4,3,primary_oot,5235,4713,523,4713,0.8645731565389918,0.10799724490560364,0.14738901983575323,4712,1,522,True,87008,0.10796497711019284,0.14739896553634993,84316,2692,9609,0.8860358650789886,0,0,0,0,0,0,2002,9609,11611,0.11043812063258551,0.13344749908054432,0.8665525009194557,0.8895618793674145,0.09988540870893813,8690.829640947288,-4.840303448025537,0.007904655035660402,2.102117078214774,-3.2308655355914366,0.039523275178302016,True,87008,84316,2692,5235,0.8860358650789886,0.8665525009194557,0.8895618793674145,0.10796497711019284,0.14739896553634993,0.8645731565389918,0.10799724490560364,0.14738901983575323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,5,4,primary_oot,7936,7144,793,7144,0.8056165785472097,0.1474080565028807,0.4387428023626731,7143,1,792,True,115768,0.1474005344741203,1.0,112176,3592,12154,0.8916524033661389,0,0,0,0,0,0,1879,12154,14033,0.1049858337364384,0.12121657107318085,0.8787834289268192,0.8950141662635616,0.09991180546806099,11566.589895426485,-2.6031073963144262,0.07404313898955533,1.1305151780208964,-0.9936694838803259,0.3702156949477767,False,115768,112176,3592,7936,0.8916524033661389,0.8787834289268192,0.8950141662635616,0.1474005344741203,1.0,0.8056165785472097,0.1474080565028807,0.4387428023626731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,1,0,primary_oot,2151,1937,215,1937,0.05578939611884056,0.002386024381188275,0.05685523183463916,1936,1,214,True,48646,1.9895529665330944e-46,0.05685572872722188,47005,1641,5465,0.8837357727901287,0,0,0,0,0,77,1641,5542,7106,0.11392509147720264,0.14607573078978744,0.8539242692102126,0.8860749085227974,0.09990706319702602,4860.078996282528,-3.926403522884458,0.019714447766297275,1.7052153837142083,-2.3169656104503575,0.09857223883148639,False,48646,47005,1641,2151,0.8837357727901287,0.8539242692102126,0.8860749085227974,1.9895529665330944e-46,0.05685572872722188,0.05578939611884056,0.002386024381188275,0.05685523183463916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,2,1,primary_oot,3070,2764,307,2764,0.08070853216062145,0.056870063626354654,0.08137832716168882,2763,1,306,True,55311,0.0568571700886653,0.08138658096214542,53433,1878,6166,0.8846031478674228,0,0,0,0,0,52,1878,6218,8044,0.11241886785630345,0.14543219251143533,0.8545678074885646,0.8875811321436966,0.09996743731683491,5529.298925431456,-4.220541774955102,0.014690683304219382,1.8329580035051567,-2.6111038625210012,0.07345341652109692,False,55311,53433,1878,3070,0.8846031478674228,0.8545678074885646,0.8875811321436966,0.0568571700886653,0.08138658096214542,0.08070853216062145,0.056870063626354654,0.08137832716168882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,3,2,primary_oot,3987,3590,398,3590,0.89330390881681,0.08138921066241453,0.10796321030280487,3589,1,397,True,70157,0.08138695513763687,0.10796436707493234,67884,2273,7728,0.8861587413823582,0,0,0,0,0,0,2172,7728,9900,0.11015294268569066,0.14111207719828384,0.8588879228017161,0.8898470573143094,0.09979939819458375,7001.626379137412,-3.9626497719929388,0.019012668250033955,1.7209569296917122,-2.3532118595588383,0.0950633412501698,False,70157,67884,2273,3987,0.8861587413823582,0.8588879228017161,0.8898470573143094,0.08138695513763687,0.10796436707493234,0.89330390881681,0.08138921066241453,0.10796321030280487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,4,3,primary_oot,5907,5318,590,5318,0.8633439810939889,0.10799115489311259,0.14738901983575323,5317,1,589,True,87008,0.10796497711019284,0.14739896553634993,84316,2692,10024,0.8811139048341952,0,0,0,0,0,0,2094,10024,12118,0.11520779698418536,0.1392745494667157,0.8607254505332843,0.8847922030158146,0.0998645903859174,8689.018280297902,-8.987835721020149,0.00012492016296189988,3.903367457891985,-7.378397808586048,0.0006246008148094994,True,87008,84316,2692,5907,0.8811139048341952,0.8607254505332843,0.8847922030158146,0.10796497711019284,0.14739896553634993,0.8633439810939889,0.10799115489311259,0.14738901983575323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,5,4,primary_oot,9155,8241,915,8241,0.8048975884461733,0.1474080565028807,0.4387428023626731,8240,1,914,True,115768,0.1474005344741203,1.0,112176,3592,12318,0.8901904150620453,0,0,0,0,0,0,1898,12318,14216,0.10640246009259899,0.122797318775482,0.8772026812245179,0.893597539907401,0.09993446920052425,11569.213630406291,-3.686889294577214,0.0250498035304654,1.6011956760230566,-2.0774513821431135,0.12524901765232702,False,115768,112176,3592,9155,0.8901904150620453,0.8772026812245179,0.893597539907401,0.1474005344741203,1.0,0.8048975884461733,0.1474080565028807,0.4387428023626731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,1,0,primary_oot,2160,1945,216,1945,0.05580733474546511,0.002386024381188275,0.05685523183463916,1944,1,215,True,48646,1.9895529665330944e-46,0.05685572872722188,47005,1641,5442,0.8842250824380385,0,0,0,0,0,76,1641,5518,7083,0.11343173128314764,0.14560292727048474,0.8543970727295153,0.8865682687168523,0.0999537251272559,4862.34891254049,-3.7530486859357053,0.023446156816675688,1.629928334616127,-2.143610773501605,0.11723078408337845,False,48646,47005,1641,2160,0.8842250824380385,0.8543970727295153,0.8865682687168523,1.9895529665330944e-46,0.05685572872722188,0.05580733474546511,0.002386024381188275,0.05685523183463916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,2,1,primary_oot,3184,2867,318,2867,0.08080020689162984,0.05685617736375582,0.08137832716168882,2866,1,317,True,55311,0.0568571700886653,0.08138658096214542,53433,1878,5939,0.8888514588362997,0,0,0,0,0,46,1878,5985,7817,0.1082063242393014,0.14132812641246767,0.8586718735875323,0.8917936757606986,0.09984301412872841,5522.416954474097,-2.7247856093595155,0.06556025671687546,1.183359354514227,-1.1153476969254152,0.3278012835843772,False,55311,53433,1878,3184,0.8888514588362997,0.8586718735875323,0.8917936757606986,0.0568571700886653,0.08138658096214542,0.08080020689162984,0.05685617736375582,0.08137832716168882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,3,2,primary_oot,4335,3903,433,3903,0.8928429613469422,0.08138921066241453,0.10796321030280487,3902,1,432,True,70157,0.08138695513763687,0.10796436707493234,67884,2273,7895,0.8836986624241353,0,0,0,0,0,0,2212,7895,10107,0.11253331812933848,0.14406260244879343,0.8559373975512066,0.8874666818706616,0.09986162361623616,7005.99192804428,-5.429711034885395,0.00438436254746343,2.358093540779922,-3.8202731224512947,0.02192181273731715,True,70157,67884,2273,4335,0.8836986624241353,0.8559373975512066,0.8874666818706616,0.08138695513763687,0.10796436707493234,0.8928429613469422,0.08138921066241453,0.10796321030280487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,4,3,primary_oot,6610,5950,661,5950,0.8615126151660237,0.10798422283246191,0.14739614419456076,5949,1,660,True,87008,0.10796497711019284,0.14739896553634993,84316,2692,10585,0.874460363394848,0,0,0,0,0,0,2196,10585,12781,0.12165547995586613,0.1468945384332475,0.8531054615667525,0.8783445200441339,0.09998487369535622,8699.483890485553,-16.9961791308997,4.1557861369767415e-08,7.381346809988946,-15.386741218465602,2.077893068488369e-07,True,87008,84316,2692,6610,0.874460363394848,0.8531054615667525,0.8783445200441339,0.10796497711019284,0.14739896553634993,0.8615126151660237,0.10798422283246191,0.14739614419456076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,5,4,primary_oot,10396,9358,1039,9358,0.8023477375876491,0.14741136884205044,0.43322525310526877,9357,1,1038,True,115768,0.1474005344741203,1.0,112176,3592,12806,0.8858401084010841,0,0,0,0,0,0,1959,12806,14765,0.1106177872987354,0.12753956188238547,0.8724604381176145,0.8893822127012646,0.09993267288640954,11569.00567471386,-7.9505106156423455,0.00035248213577721845,3.452862888686696,-6.341072703208245,0.0017624106788860926,True,115768,112176,3592,10396,0.8858401084010841,0.8724604381176145,0.8893822127012646,0.1474005344741203,1.0,0.8023477375876491,0.14741136884205044,0.43322525310526877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
